省,省代码,市,市代码,市类型,省类型,数量,2002y1_pr,2002stock,2003y1_pr,2003stock,2004y1_pr,2004stock,2005y1_pr,2005stock,2006y1_pr,2006stock,2007y1_pr,2007stock,2008y1_pr,2008stock,2009y1_pr,2009stock,2010y1_pr,2010stock,2011y1_pr,2011stock,2012y1_pr,2012stock,2013y1_pr,2013stock,2014y1_pr,2014stock,2015y1_pr,2015stock,2016y1_pr,2016stock,2017y1_pr,2017stock,2018y1_pr,2018stock,2019y1_pr,2019stock,2020y1_pr,2020stock,2002y1_corrected,2003y1_corrected,2004y1_corrected,2005y1_corrected,2006y1_corrected,2007y1_corrected,2008y1_corrected,2009y1_corrected,2010y1_corrected,2011y1_corrected,2012y1_corrected,2013y1_corrected,2014y1_corrected,2015y1_corrected,2016y1_corrected,2017y1_corrected,2018y1_corrected,2019y1_corrected,2020y1_corrected
安徽省,340000,安庆市,340800,地级市,省,1,7.1031948689152244,3.3071,9.020580825872225,3.9349,10.154289318911855,3.5713,10.978619783940339,5.3089,11.492875610327976,7.4495,13.42235244855006,6.7627,15.759584819335275,8.2929,16.661573340855373,12.1714,21.912848634861188,14.6788,29.835453314806667,17.6857,29.353218346120048,21.1146,30.264890659447797,25.9399,36.76725220821448,30.9036,44.60333126911842,36.2055,50.20828959876216,40.0674,65.75122864827227,46.5712,75.15064219995156,100.6946,72.6457649622121,57.6154,76.54387547770409,61.6378,4.053620974993057,4.909327205129985,5.198311385803608,5.932011942996024,6.175027837441808,7.421783457879613,9.011822293689171,10.996155232594377,14.338751208614637,14.376230524019356,16.65542518506343,18.295845366575534,21.298377597607367,25.95879798747086,33.70940823997925,36.37021518290982,44.286842810977234,50.667674610364735,56.779722061185296
安徽省,340000,蚌埠市,340300,地级市,省,1,5.165913857860791,3.0923,7.174530918244723,3.8883,6.938737364581938,3.4589,8.162455421097178,3.9402,10.119436177626053,4.7024,11.033861257230608,5.2391,12.562955802841168,6.3487,13.028464594773594,7.9701,16.309748252239473,9.8706,28.745775946773826,11.7533,29.246953644404897,13.6161,31.638155648800605,16.4439,39.89172815503697,18.8037,50.808077123298894,22.4366,54.261984168302824,27.8173,74.99634200428844,33.208,75.76342830221,79.4492,68.97979639773246,44.3532,71.75429364066196,49.9693,2.9480617040187993,3.90463990078813,3.5521656230760694,4.4103707018754905,5.43709009083005,6.101086174674179,7.183890088257483,8.59840881744337,10.672342348586694,13.851168850769282,16.5951291123003,19.126016675477576,23.108310744996597,29.56991266454399,36.43102345963417,41.484138816906224,44.647962303679165,48.11080013249945,53.22684309079963
安徽省,340000,亳州市,341600,地级市,省,1,4.846494385074334,2.0205,5.819470194596142,2.6669,6.66823640823306,3.6069,7.5998257028896665,3.6069,8.601611814576131,9.5062,9.463918916165774,6.7047,11.786294020415944,8.1238,12.989053837863784,16.5988,15.52031915866315,19.9383,25.87216778954761,23.3301,26.70151503980641,26.0552,29.349147438516297,25.6057,31.802415335126422,29.8465,37.729225481796995,35.3242,32.81330039359729,42.8396,66.57561071141936,50.8451,86.4279339679459,97.2493,78.26986467990497,64.3974,71.32959777930549,70.6422,2.7657767606090817,3.1671667154549823,3.413687374417125,4.106368352438667,4.621575504927978,5.232998993876117,6.739770649468155,8.572398860763489,10.15577658581202,12.466519089691763,15.150811772301829,17.742256835423106,18.42236799442226,21.958120943845458,22.03056402654499,36.82622115642524,50.93263628981214,54.59027153835542,52.911806612467934
安徽省,340000,池州市,341700,地级市,省,1,1.5814929005815903,1.0977,2.0021329159056376,1.2513,2.391778899780856,1.3405,2.7561167178928434,2.0118,3.5450711016905494,2.2858,4.974926031661414,2.2395,6.440546258246551,2.6036,6.801967637170902,3.5441,9.126195755981696,4.2915,13.90993332915951,5.2369,12.751881870511287,6.2923,15.011911555016734,7.1196,15.569693632617259,8.731,19.87935619544296,10.5624,20.3381939164306,12.7543,31.982629787750067,14.9621,38.57282460704961,33.983000000000004,30.96641670575207,18.6944,33.656718746382936,20.333,0.9025196284076007,1.0896333375951284,1.2244295092025215,1.4891960563883753,1.9047376375480438,2.750845939077387,3.682905293443559,4.4891013888832765,5.971758971490074,6.70250946093369,7.2355954961627305,9.075057153115976,9.019145955989007,11.569633408878804,13.654886216433153,17.691154240147824,22.73125777957626,21.59790493378586,24.966323222917485
安徽省,340000,滁州市,341100,地级市,省,1,8.589161384671119,4.2285,8.933045916051775,4.6741,10.121766776019069,5.0567,9.64748787650499,5.3319,11.031347943834913,8.2243,12.384024297157804,7.7761,14.316244790599654,8.7584,15.515344371114294,11.5913,19.987109447173356,13.4594,35.42583235672657,15.6942,35.76740970084438,15.961,40.7786187824349,18.4207,50.169077334004,20.8604,58.20821295962841,24.1417,67.91551868678127,29.5161,84.20303712332087,35.7338,98.00984882712382,97.8435,99.48159183868842,47.8837,102.55485995795145,53.2756,4.901626013228104,4.861687532865469,5.1816620369712885,5.212769403586802,5.9270528062161025,6.847648131945282,8.186475433512035,10.239677352293395,13.078636854472364,17.069957915230198,20.294926754246998,24.651643777641002,29.061729898446295,33.87673517733067,45.59788759063985,46.57681144807315,57.757946464192315,69.38464929959346,76.07449202297596
安徽省,340000,阜阳市,341200,地级市,省,1,7.625652010020592,4.8832,9.28171575755568,6.0527,10.046896725615868,7.01,7.175962212277576,9.513,12.332471918534427,14.2465,14.592215821836696,12.8124,16.916569835852744,14.8859,17.565753619363534,23.865,21.780995251399226,28.2858,39.2803903454723,33.5188,37.704777203346794,37.6374,40.48372494311185,43.084,54.4177485481484,48.4019,64.16668887302298,54.9953,66.0014076859878,62.8222,117.31572281832844,72.6618,113.05738560348678,141.8995,116.85383732679551,95.19,109.9249237478012,104.2034,4.35177458964154,5.05144630467249,5.143333619960185,3.8773447285229414,6.626136050144395,8.068650142771046,9.673422423695405,11.592887995901094,14.252472473568416,18.92727892288213,21.394216076236024,24.47337344636769,31.522882102437087,37.34452263059902,44.31277013975634,64.8930547908982,66.62557389090264,81.5011337512424,81.54155481473083
安徽省,340000,合肥市,340100,地级市,省,1,14.356891517313736,6.6613,22.75948502987887,9.0081,25.264246035849844,10.7689,28.079879737903408,12.6353,33.80771574363354,15.6147,41.3891542475735,18.279,46.078345866170366,22.513,52.665138747765944,29.6625,66.47125342988478,38.606,103.55592519495742,55.04,103.79341328359351,66.5553,128.22263134950455,82.0675,156.29582089136855,97.5744,171.20306116174632,116.8809,179.9830677231567,142.9899,232.01231568186185,169.7353,250.832248721994,234.6325,238.16938654903853,217.5679,231.4865282947061,234.1024,8.193129664084601,12.386537096532155,12.93359029836817,15.172233417427936,18.16460848576949,22.885804966584065,26.349035795892828,34.75746432640465,43.49570342669087,49.898482755480096,58.89382926474792,77.51362666607297,90.53837886554524,99.6388734446702,120.83906372132822,128.33734091227888,147.81734454801577,166.1141428697732,171.71511966768213
安徽省,340000,淮北市,340600,地级市,省,1,3.716564404802391,1.5574,5.3956590179536725,1.765,6.312024537617296,1.7528,6.830682980574425,2.5834,8.019186109593427,3.7624,8.949124687593685,3.0056,10.363221507820406,3.5793,10.531869686062608,6.277,13.00645177804448,8.0759,20.76895426978933,9.9203,20.415305467645023,12.1237,21.472014175709827,13.4097,29.31882468755643,15.6716,35.65428360045675,17.8975,37.020234038225006,20.6599,46.06662878876917,24.2069,57.49624135484623,54.304,51.260054243504065,31.3456,56.40779153213524,34.6274,2.1209531350672797,2.936513304162274,3.2313309174928944,3.6907820670554483,4.308642948842718,4.948347603259344,5.926013387359922,6.950728576960066,8.510818436245028,10.007532688539017,11.583928850225146,12.980342651430302,16.983684159408504,20.750520623401528,24.855062626249445,25.481701806081585,33.88297063821665,35.75194989371371,41.84291303897784
安徽省,340000,淮南市,340400,地级市,省,1,5.024526732496084,3.0262,5.96912843782212,3.4922,7.045846878554585,2.8988,8.090342173729313,3.7015,9.784718347038178,4.4207,11.050893833203736,4.9915,12.992764393474069,5.8869,13.143000474996505,7.3733,16.41064421921305,8.978,28.530917703979174,10.3471,29.021133062207703,11.8885,30.62867171449679,14.2483,39.551606373068545,15.7088,47.198873185552245,17.8035,46.31178704292779,26.0907,63.08992375274602,29.6177,69.46653555710952,67.6639,62.715066340466116,37.1345,68.70187195086918,39.8891,2.867375501887352,3.2486161585810813,3.6069984713951446,4.3714061823773145,5.257248944745526,6.110504202630678,7.429668050271591,8.673999176941095,10.738363986963968,13.74763928157488,16.466995366702687,18.51575965621756,22.91128644466239,27.469383550468212,31.093330368926225,34.898117494281074,40.937155701948925,43.74138776237087,50.9625776080511
安徽省,340000,黄山市,341000,地级市,省,1,2.448435347429311,1.7779,3.3389820644100183,2.1868,3.519251881485404,2.1754,4.66985835213117,2.3591,5.302129177949901,5.4109,6.29460245073987,3.2837,6.723912289266982,3.8221,6.492931014091827,8.617,8.346201220438715,9.5638,15.553896260877366,10.7651,14.238872112558026,11.4868,14.92989755194782,11.7135,15.232335685934975,12.5581,19.10402211274268,14.6978,20.48439298979619,16.6571,30.30991942159885,18.4899,32.455881178109536,28.5397,30.269806459680638,21.4756,42.146322061299436,22.9096,1.39726264919008,1.8171951233155965,1.8016196456963633,2.52323662373882,2.8487905361240355,3.4805505608576257,3.844942830910352,4.285146179467272,5.461366745650625,7.494653955268877,8.079334483666377,9.025477739962726,8.823722678413004,11.118394897024588,13.753043000656866,16.765896458562594,19.126496673206315,21.112045623245827,31.263852759047197
