省,省代码,市,市代码,市类型,省类型,数量,2002y1_pr,2002stock,2003y1_pr,2003stock,2004y1_pr,2004stock,2005y1_pr,2005stock,2006y1_pr,2006stock,2007y1_pr,2007stock,2008y1_pr,2008stock,2009y1_pr,2009stock,2010y1_pr,2010stock,2011y1_pr,2011stock,2012y1_pr,2012stock,2013y1_pr,2013stock,2014y1_pr,2014stock,2015y1_pr,2015stock,2016y1_pr,2016stock,2017y1_pr,2017stock,2018y1_pr,2018stock,2019y1_pr,2019stock,2020y1_pr,2020stock,2002y1_corrected,2003y1_corrected,2004y1_corrected,2005y1_corrected,2006y1_corrected,2007y1_corrected,2008y1_corrected,2009y1_corrected,2010y1_corrected,2011y1_corrected,2012y1_corrected,2013y1_corrected,2014y1_corrected,2015y1_corrected,2016y1_corrected,2017y1_corrected,2018y1_corrected,2019y1_corrected,2020y1_corrected
安徽省,340000,安庆市,340800,地级市,省,1,-30.32603031931705,3.3071,-19.7013993073318,3.9349,-18.55602873396021,3.5713,-17.486178640606134,5.3089,-16.849560549156262,7.4495,-14.781448608425336,6.7627,-12.44936234931568,8.2929,-11.753045307068652,12.1714,-6.187519485673274,14.6788,-7.167363320192031,17.6857,-7.7931461735085,21.1146,-6.92161982888878,25.9399,-0.18792539768791985,30.9036,8.225876875523511,36.2055,13.978467052206993,40.0674,18.411505402451183,46.5712,40.678974982167155,100.6946,38.22916856068171,57.6154,42.6501185143767,61.6378,3.9521736996049626,5.077923331582458,5.470988250172091,6.113020635162712,6.091973330903521,7.52072902544937,9.19772275598771,10.993882615974764,14.682479471707655,12.219360613582449,14.754138519225975,15.271438944741003,17.13271108618516,21.853949217705345,31.51476338589034,20.975385823279836,39.39128148955709,48.42110479859108,56.146445739378976
安徽省,340000,蚌埠市,340300,地级市,省,1,-31.68557209258003,3.0923,-20.999402728838547,3.8883,-20.929735554035915,3.4589,-19.75125505570811,3.9402,-17.88512790253598,4.7024,-16.77583219247729,5.2391,-15.210630533997392,6.3487,-14.825814446826653,7.9701,-11.313282142936346,9.8706,-7.943972808994516,11.7533,-7.602430462266174,13.6161,-5.2741084723881135,16.4439,3.362134796127549,18.8037,15.01768948862106,22.4366,18.70267524262321,27.8173,39.153902892022685,33.208,41.355301656266185,79.4492,33.303691906700465,44.3532,36.102694131291386,49.9693,2.59263192634198,3.779919910075712,3.0972814300963876,3.847944220060736,5.056405977523802,5.526345441397417,6.4364545713059975,7.921113476216762,9.556716814444583,11.442751124779964,14.944854230468302,16.91895030124167,20.68277128000063,28.645761830802897,36.23897157630656,41.71778331285134,40.06760816365612,43.49562814460984,49.59902135629366
安徽省,340000,亳州市,341600,地级市,省,1,-32.09824446463778,2.0205,-22.520158730902565,2.6669,-21.68201417887891,3.6069,-20.736734246934482,3.6069,-19.772939072951946,9.5062,-19.213376522295018,6.7047,-17.129152440055506,8.1238,-15.69330712078246,16.5988,-12.781541111012311,19.9383,-11.50893600061316,23.3301,-11.24933649491184,26.0552,-8.473723181341601,25.6057,-6.066175770967035,29.8465,0.2331098547227981,35.3242,-3.999313953506984,42.8396,19.681762627237774,50.8451,53.094843752461635,97.2493,44.01515352776512,64.3974,36.01317740299157,70.6422,2.179959554284231,2.2591639080116934,2.3450028052533938,2.8624650288343645,3.168594807107837,3.088801111579688,4.5179326652478835,7.053620802260955,8.088457846368618,7.87778793316132,11.297948197822635,13.719335592288182,11.254460712906045,13.861182196904632,13.536982380176365,22.245643048066427,51.80715025985157,54.207089765674496,49.50950462799385
安徽省,340000,池州市,341700,地级市,省,1,-36.335718325337226,1.0977,-26.911776460936387,1.2513,-26.521290081564718,1.3405,-26.1102238798035,2.0118,-25.35114244926231,2.2858,-23.908869872337714,2.2395,-22.520807357447914,2.6036,-22.118431890732573,3.5441,-19.70318556088223,4.2915,-24.15225911325114,5.2369,-25.47252460107411,6.2923,-23.058941140751767,7.1196,-22.59962521003665,8.731,-18.010497326665558,10.5624,-17.58153184866883,12.7543,-5.076128833193543,14.9621,1.9367793435202856,33.983000000000004,-6.253471588827814,18.6944,-3.410509928536697,20.333,-2.0575143064152144,-2.1324538220221285,-2.4942730974324157,-2.5110246040346524,-2.4096085692025255,-1.6066922384630082,-0.8737222521445247,0.6284960323108422,1.1668133964987,-4.765535179476661,-2.925239908339634,-0.8658823671219835,-5.278988726163568,-4.382424984483723,-0.04523551498548173,-2.5122484123648903,0.6490858509102182,3.93846464908156,10.085817296465578
安徽省,340000,滁州市,341100,地级市,省,1,-28.84653185280987,4.2285,-19.38591409353313,4.6741,-18.240933966033626,5.0567,-18.4670266781217,5.3319,-17.013427437951563,8.2243,-15.57040089139602,7.7761,-13.60751930633575,8.7584,-12.520736459971774,11.5913,-7.5787464023792275,13.4594,-0.9573843376055892,15.6942,-1.011358280915637,15.961,4.2564124460882615,18.4207,13.724338650163046,20.8604,22.07848467015205,24.1417,32.305733727951704,29.5161,38.36621335937974,35.7338,64.39111031103153,97.8435,65.24977212152757,47.8837,68.27086436160617,53.2756,5.43167216611214,5.393408545381128,5.786083018098676,5.132172597647145,5.92810644210822,6.7317767424786865,8.03956579896764,10.226191463071642,13.291252555001702,18.42933959616889,21.53592641181884,26.449471219718045,31.04497513403613,35.70655701233389,49.84203006163506,40.930093780208395,63.10341681842146,75.44170835943694,81.76719158660845
安徽省,340000,阜阳市,341200,地级市,省,1,-29.05550523249452,4.8832,-18.967058712017483,6.0527,-17.981968814937108,7.01,-18.075938957065198,9.513,-15.502488377793664,14.2465,-13.30182554114182,12.8124,-11.14168645227858,14.8859,-10.467164611843842,23.865,-5.833070108895399,28.2858,3.0424657265001613,33.5188,1.250982817671968,37.6374,4.0603841822263576,43.084,18.47838580665889,48.4019,29.24373801304935,54.9953,30.809264745752397,62.8222,81.6810342066849,72.6618,81.7062173926932,141.8995,85.275913412515,95.19,77.38941708963395,104.2034,5.22269878642749,5.812263926896776,6.045048169195194,5.523260318703649,7.439045502266119,9.000352092732886,10.505398653024809,12.279763311199574,15.03692884848553,22.42918966027464,23.798267510406443,26.25344295585614,35.799022290531965,42.87181035523118,48.34556107943575,84.24491462751355,80.41852390008313,95.46784965042437,90.88574431463623
安徽省,340000,合肥市,340100,地级市,省,1,-19.763616252026733,6.6613,-4.508588662214823,9.0081,-2.1897078931789618,10.7689,2.160495459701305,12.6353,7.560807465211062,15.6147,14.664574097705055,18.279,20.686461838446228,22.513,26.173464701595393,29.6625,41.17360117962548,38.606,70.09271235444936,55.04,69.93997795751615,66.5553,95.20396956810025,82.0675,124.49296844774162,97.5744,139.5446687347711,116.8809,148.64103446347255,142.9899,200.20585577556025,169.7353,221.73719646047584,234.6325,206.78067273036282,217.5679,198.81998541492808,234.1024,14.514587766895279,20.270733976699436,21.83730909095334,25.759694735470152,30.502341345270846,36.96675173157976,42.33354694374962,48.92039262463881,62.04360013700641,89.47943628822384,92.48726265025063,117.39702834173004,141.8136049316147,153.17274107695295,166.1773307971559,202.76973619638892,220.44950296786578,216.9726089682722,212.31631263993035
安徽省,340000,淮北市,340600,地级市,省,1,-33.37186531199229,1.5574,-23.118503099573182,1.765,-22.18926204345531,1.7528,-21.586846584967198,2.5834,-20.20016679121459,3.7624,-19.19038554405199,3.0056,-17.8863366992175,3.5793,-17.82803868238084,6.277,-15.227273226942728,8.0759,-16.440401835349597,9.9203,-16.910316519904992,12.1237,-15.899416766825881,13.4097,-7.510188225104247,15.6716,-0.8322153317790324,17.8975,0.4904685325865756,20.6599,10.197598892536831,24.2069,22.243396958543826,54.304,15.400292354347675,31.3456,20.7858034828067,34.6274,0.9063387069297235,1.6608195393410767,1.8377549406769909,2.0123526908016487,2.7413670888451946,3.1117920898227176,3.760748406085888,4.918889240662576,5.642725730438201,2.946322098424883,5.636968172829484,6.293642006803902,9.810448258768833,12.795857010402802,18.026764866269925,12.761479313365484,20.95570346593376,25.59222859225705,34.282130707808975
安徽省,340000,淮南市,340400,地级市,省,1,-31.14187653679254,3.0262,-21.463584324783827,3.4922,-20.390902694323913,2.8988,-19.328487474545426,3.7015,-17.512468770182508,4.4207,-16.30738137249208,4.9915,-14.51136887198507,5.8869,-14.570639862371507,7.3733,-11.013691040412716,8.978,-7.903251371045705,10.3471,-7.717058540695075,11.8885,-6.192613721768616,14.2483,3.5172418668727587,15.7088,11.364017884165195,17.8035,10.22224827451774,26.0907,28.011321898827767,29.6177,34.460825457049786,67.6639,27.056366251133536,37.1345,33.62436112428185,39.8891,3.13632748212947,3.3157383141304315,3.63611428980839,4.27071180122342,5.429065109877275,5.994796261382625,7.13571623331832,8.176288060671908,9.856307916968213,11.483472562728775,14.830226152039401,16.000445051861167,20.83787835074584,24.99209022634703,27.758544608201092,30.57520231965642,33.17313196443972,37.24830248904291,47.12068834928412
安徽省,340000,黄山市,341000,地级市,省,1,-35.2886131232345,1.7779,-25.423607407447033,2.1868,-24.9515951338887,2.1754,-23.905800326770354,2.3591,-23.291675532413702,5.4109,-22.26159563220771,3.2837,-21.727139506974357,3.8221,-22.063098575789205,8.617,-20.13889362117941,9.5638,-22.06305349648666,10.7651,-23.412200841642264,11.4868,-22.606225082845306,11.7135,-22.445167472503122,12.5581,-18.34614776596031,14.6978,-17.03372109207966,16.6571,-6.485243625763393,18.4899,-4.455004534929144,28.5397,-6.998290275865995,21.4756,5.6529320934383085,22.9096,-1.0104091043124868,-0.6442847685327742,-0.9245781497563961,-0.3066010510015076,-0.35014165235391914,0.040582001666994216,-0.08005440167096722,0.6838293472542105,0.7311053362015194,-2.67632956271218,-0.8649161489077883,-0.4131663092155229,-5.124530988630042,-4.718075423778476,0.5025752416036902,-3.9213632049347398,-5.742698027539212,3.1936459620433792,19.149259318440585
