Unnamed: 0,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_register,pr_register_corrected
819,4.7638,,吉安市,2004,242.86,170.0,12257.0,27.0,,466.65,2,101111.0,100111.0,-0.0838281512260437,0.5488343973593278
820,3.6888,,白城市,2003,123.3531,252.0,12511.0,33.0,,200.82,2,101111.0,100111.0,-0.8425879478454591,-0.2919942726029291
821,,,昌吉回族自治州,2007,,,35670.0,,,,2,100.0,100.0,1.2830770015716553,2.355572312760353
822,,,通辽市,2016,1950.0,1226.0,28580.0,61.0,47.0,319.0,2,111111.0,110111.0,1.5205763578414917,4.10316541949908
823,23.4629,,怀化市,2008,503.7856,269.0,13385.0,40.0,,508.94,2,101111.0,100111.0,0.5326398611068726,0.26358863481453493
824,9.75,,陇南市（2004年前为陇南地区）,2014,262.5279,66.0,13573.0,14.0,8.0,283.2,2,111111.0,110111.0,-1.7898279428482056,2.001442572048732
825,1.954,,黔西南布依族苗族自治州,2003,,,8185.0,,,,2,100.0,100.0,-1.2422239780426023,0.01440873649385277
826,,,昌吉回族自治州,2008,,,35781.0,,,,2,100.0,100.0,1.2932755947113037,1.934100167798996
827,,,南平市,2005,348.0016,182.0,12803.0,20.0,,305.07,2,101111.0,100111.0,-0.20565444231033325,0.11138305928972042
828,120.0617,,普洱市（2007年前为思茅市、思茅地区）,2020,945.0,407.0,21574.0,27.0,20.0,,2,11111.0,10111.0,9.962594032287598,7.568499536514282
829,4.4704,,白城市,2004,137.0006,252.0,12580.0,33.0,,201.6,2,101111.0,100111.0,-0.8137972354888916,-0.21202650917900945
830,8.3826,,丽江市,2007,84.8176,200.0,10057.0,18.0,,118.02,2,101111.0,100111.0,-1.1400718688964844,0.3276822465658187
831,14.6297,,巴彦淖尔市,2010,603.3292,714.0,31877.0,38.0,,186.34,2,101111.0,100111.0,0.468281626701355,1.9234148740768433
832,16.4035,,西双版纳傣族自治州,2006,,,9341.0,,,,2,100.0,100.0,-1.1360116004943848,0.07473399899899968
833,13.6659,,遵义市,2009,777.6409,385.0,15080.0,45.0,,750.86,2,101111.0,100111.0,1.5982643365859983,4.066949559582604
834,,,通辽市,2014,1890.0,1189.0,28892.0,87.0,41.0,319.4,2,111111.0,110111.0,1.3047765493392944,3.660748209555944
835,5.7525,,定西市,2009,131.9394,148.0,9629.0,23.0,,299.43,2,101111.0,100111.0,-0.6918624043464661,1.0505658398355757
836,,,伊春市,2017,258.14,962.0,16131.0,152.0,40.0,116.0,2,111111.0,110111.0,-1.9432101249694824,-0.34298760780921356
837,12.4951,,临沧市（2003年前为临沧地区）,2006,114.1738,107.0,11685.0,12.0,,220.61,2,101111.0,100111.0,-0.8543057441711426,0.35643985532224187
838,17.5555,,河池市,2015,618.0346,262.0,16569.0,23.0,29.0,424.54,2,111111.0,110111.0,0.21948456764221191,2.694894976956504
839,2.5585,,张家界市,2007,151.3284,230.0,4719.0,21.0,,162.39,2,101111.0,100111.0,-1.020315408706665,-1.2342785962990352
840,17.6584,,临沧市（2003年前为临沧地区）,2007,135.783,107.0,11740.0,12.0,,222.77,2,101111.0,100111.0,-0.8078465461730957,0.6599075692892074
841,10.2393,,十堰市,2008,487.6426,710.0,11769.0,69.0,,351.03,2,101111.0,100111.0,0.20458179712295527,1.0436362237790051
842,42.07,,西双版纳傣族自治州,2016,,,9472.0,,,,2,100.0,100.0,-1.1239755153656006,3.5498671901226047
843,7.2884,,十堰市,2006,338.15,641.0,11781.0,61.0,,346.5,2,101111.0,100111.0,-0.09708744287490843,0.690881175363765
844,5.0889,,遵义市,2005,407.5747,386.0,15315.0,50.0,,725.54,2,101111.0,100111.0,0.8492708206176758,2.3085321746932133
845,26.8124,,鄂尔多斯市,2005,594.8228,348.0,43278.0,35.0,,137.86,2,101111.0,100111.0,0.5207209587097168,1.5699904998143515
846,12.3578,,通辽市,2007,586.1392,555.0,29346.0,35.0,,316.2,2,101111.0,100111.0,0.6339245438575745,0.6534435073534648
847,4.2279,,抚州市,2005,262.004,364.0,9378.0,30.0,,381.31,2,101111.0,100111.0,-0.25246864557266235,0.3388883718577298
848,2.6473,,黔西南布依族苗族自治州,2004,,,8390.0,,,,2,100.0,100.0,-1.2233887910842896,0.14800554725858905
849,13.4561,,拉萨市,2012,260.1358,366.0,14814.0,66.0,5.0,50.4,2,111111.0,110111.0,-3.4800078868865967,-5.5629520879473
850,2.7961,,永州市,2003,280.3566,346.0,11131.0,36.0,,570.65,2,101111.0,100111.0,0.2036917805671692,0.6965024617740085
851,,,伊犁哈萨克自治州,2009,,,27508.0,,,,2,100.0,100.0,0.5331585407257079,1.7669948555707928
852,,,博尔塔拉蒙古自治州,2011,,,11948.0,,,,2,100.0,100.0,-0.8964824676513672,0.027077263069152924
853,14.9,,武威市,2015,416.1872,465.0,16200.0,32.0,28.0,190.04,2,111111.0,110111.0,-1.6455680131912231,2.055516278743744
854,1.2029,,黔南布依族苗族自治州,2008,,,13085.0,,,,2,100.0,100.0,-0.7920156717300415,0.933777748213874
855,17.6887,,楚雄彝族自治州,2006,,,14225.0,,,,2,100.0,100.0,-0.687273383140564,0.5234722163528205
856,2.3122,,南平市,2003,282.6381,164.0,13154.0,20.0,,304.47,2,101111.0,100111.0,-0.3264898657798767,-0.07776258574591743
857,11.158,,安康市,2015,772.459,535.0,11773.0,40.0,25.0,304.8,2,111111.0,110111.0,-0.7410311698913574,2.2787470836639407
858,23.2255,,湘西土家族苗族自治州,2013,,,7786.0,,,,2,100.0,100.0,-1.2788838148117063,1.6273498688425334
859,,,喀什地区,2012,,,55551.0,,,,2,100.0,100.0,3.1097283363342285,3.7242332056045533
860,,,恩施土家族苗族自治州,2015,,,12116.0,,,,2,100.0,100.0,-0.8810467720031738,2.470510714755339
861,22.5378,,邵阳市,2005,360.0894,438.0,10519.0,42.0,,744.0,2,101111.0,100111.0,0.7128204107284546,0.8931293106930597
862,6.5901,,白城市,2008,290.7212,236.0,13069.0,38.0,,202.9,2,101111.0,100111.0,-0.5125745534896851,-0.672590564886729
863,3.5771,,庆阳市,2006,171.5456,144.0,13744.0,14.0,,251.83,2,101111.0,100111.0,-0.6369962692260742,0.4377507928439548
864,3.8563,,邵阳市,2003,285.0856,208.0,10555.0,37.0,,732.35,2,101111.0,100111.0,0.516606330871582,1.0094170120784214
865,10.4811,,武威市,2013,381.1838,322.0,16442.0,31.0,13.0,188.5,2,111111.0,110111.0,-2.120867252349853,1.4843885176522393
866,14.8941,,通辽市,2008,741.962,602.0,29882.0,50.0,,316.92,2,101111.0,100111.0,0.9472476840019226,1.8875561888019243
867,12.19,,武威市,2014,405.9679,360.0,16450.0,32.0,28.0,188.9,2,111111.0,110111.0,-1.6581532955169678,2.1331172193799697
868,4.7986,,吉安市,2006,351.7803,266.0,12852.0,38.0,,471.01,2,101111.0,100111.0,0.15577292442321775,0.8065051423419605
869,28.87,,丽江市,2016,309.2899,185.0,10471.0,24.0,10.0,122.0,2,111111.0,110111.0,-2.916566610336304,1.757276095151901
870,24.6179,,西双版纳傣族自治州,2007,,,9709.0,,,,2,100.0,100.0,-1.1022000312805176,0.3655540841817855
871,2.9543,,汉中市,2002,141.31,,13782.0,28.0,,370.44,2,101101.0,100101.0,-0.8260817527770996,0.15333387494087225
872,2.7186,,固原市,2005,44.8776,313.0,5374.0,32.0,,148.06,2,101111.0,100111.0,-1.2280439138412476,0.22063836121559133
873,79.0,,普洱市（2007年前为思茅市、思茅地区）,2013,425.3855,216.0,22595.0,25.0,0.0,258.4,2,111111.0,110111.0,-1.79295015335083,1.6384281715750695
874,13.2739,,河池市,2013,528.6188,209.0,17092.0,21.0,4.0,413.7,2,111111.0,110111.0,-0.6492645740509033,2.200645844595773
875,5.9605,,延边朝鲜族自治州,2004,,,22130.0,,,,2,100.0,100.0,0.039031982421875,0.6408027087317572
876,4.9227,,白城市,2006,190.0399,230.0,13182.0,38.0,,202.4,2,101111.0,100111.0,-0.7030790448188782,0.02101058284441626
877,15.3598,,巴彦淖尔市,2011,718.4502,780.0,33318.0,38.0,5.0,186.8,2,111111.0,110111.0,-1.5748276710510254,1.8267812021573384
878,15.4045,,拉萨市,2013,304.87,,15185.0,66.0,3.0,60.1,2,111101.0,110101.0,-3.423677682876587,-5.370261224337987
879,2.3758,,三明市,2003,320.6821,138.0,11745.0,19.0,,267.66,2,101111.0,100111.0,-0.3606131076812744,-0.11188582764731514
880,8.2916,,张家界市,2008,183.9774,274.0,4877.0,22.0,,164.56,2,101111.0,100111.0,-0.9450696706771852,-1.2141208969695227
881,55.1219,,文山壮族苗族自治州,2011,,,16131.0,,,,2,100.0,100.0,-0.5121515989303589,2.574161904454231
882,49.85,,西双版纳傣族自治州,2015,,,9789.0,,,,2,100.0,100.0,-1.094849705696106,2.8481729447841646
883,47.26,,文山壮族苗族自治州,2010,,,16143.0,,,,2,100.0,100.0,-0.5110490322113037,2.0216959094256164
884,,,拉萨市,2015,376.73,931.0,15267.0,,27.0,53.03,2,110111.0,110111.0,-2.690714120864868,-4.623907555171422
885,6.9578,,雅安市,2010,286.5379,215.0,7714.0,20.0,,154.9,2,101111.0,100111.0,-0.7243801951408386,1.9385314007883983
886,3.4143,,汉中市,2003,163.444,185.0,13985.0,28.0,,372.1,2,101111.0,100111.0,-0.39432454109191895,0.47989367640018465
887,,,塔城地区,2013,,,48984.0,,,,2,100.0,100.0,2.506357192993164,3.0192297216415405
888,21.0229,,张家界市,2012,338.9855,432.0,4936.0,32.0,3.0,170.1,2,111111.0,110111.0,-2.9081623554229736,-0.37493846825190946
889,0.6207,,金昌市,2002,45.2011,,3955.0,35.0,,45.85,2,101101.0,100101.0,-1.8071211576461792,-0.2004959617342268
890,26.8681,,西双版纳傣族自治州,2008,,,9913.0,,,,2,100.0,100.0,-1.0834566354751587,0.36965454749763005
891,,,南平市,2004,321.696,169.0,13708.0,20.0,,304.41,2,101111.0,100111.0,-0.2413530945777893,-0.1105152381791008
892,,,巴彦淖尔市,2020,874.0,1126.0,33990.0,51.0,45.0,,2,11111.0,10111.0,11.031323432922363,3.0475844891354282
893,7.6928,,遵义市,2003,307.5252,246.0,16073.0,47.0,,713.42,2,101111.0,100111.0,0.6304069757461548,1.8870396902826099
894,5.4154,,白城市,2005,152.1856,285.0,13480.0,38.0,,201.6,2,101111.0,100111.0,-0.7634464502334595,-0.11026566267013549
895,1.9814,,海东市(2013年前为海东地区）,2002,,,6797.0,,,,2,100.0,100.0,-1.3697524070739746,0.5009026837348938
896,,,伊春市,2020,294.0,782.0,17175.0,97.0,39.0,,2,11111.0,10111.0,9.552778244018556,1.1281917568353528
897,4.311,,汉中市,2005,216.58,186.0,14166.0,31.0,,376.56,2,101111.0,100111.0,-0.2808328866958618,-0.02542329263687132
898,4.0138,,汉中市,2004,192.531,185.0,14172.0,28.0,,373.99,2,101111.0,100111.0,-0.33173203468322754,0.6225385921001434
899,2.4326,,白银市,2002,95.1751,,10589.0,51.0,,173.44,2,101101.0,100101.0,-1.338292360305786,0.2683328356061665
900,10.1057,,丽江市,2008,101.149,200.0,10847.0,22.0,,119.49,2,101111.0,100111.0,-1.091023087501526,0.36208809547126264
901,5.7979,,陇南市（2004年前为陇南地区）,2010,169.4085,64.0,14731.0,14.0,,281.78,2,101111.0,100111.0,-0.5711659789085388,1.4071010229417256
902,6.3604,,邵阳市,2006,409.5117,798.0,10995.0,43.0,,746.39,2,101111.0,100111.0,0.868586003780365,0.9075401083060674
903,6.1095,,白城市,2007,228.612,233.0,13629.0,38.0,,202.93,2,101111.0,100111.0,-0.6199541091918945,-0.07313115225897915
904,9.7254,,张掖市,2013,335.9718,418.0,20342.0,63.0,7.0,131.3,2,111111.0,110111.0,-2.6234982013702397,0.9817575686318527
905,3.0488,,黔西南布依族苗族自治州,2005,,,8901.0,,,,2,100.0,100.0,-1.1764384508132937,0.282822903262244
906,19.778,,邵阳市,2004,336.6166,228.0,11031.0,40.0,,739.7,2,101111.0,100111.0,0.6411773562431335,0.941193008167403
907,35.1,,凉山彝族自治州,2018,,,31977.0,,,,2,100.0,100.0,0.9437670707702636,2.8093180313564483
908,9.1374,,遵义市,2004,362.3727,319.0,16375.0,48.0,,723.01,2,101111.0,100111.0,0.7696438431739807,2.1410381815168593
909,57.3966,,怀化市,2012,1000.0,406.0,14669.0,60.0,6.0,516.5,2,111111.0,110111.0,0.4771952629089356,3.0104191500799997
910,4.3187,,广元市,2008,233.5589,324.0,8704.0,33.0,,310.37,2,101111.0,100111.0,-0.4708312153816223,0.4604143019801096
911,5.9476,,承德市,2003,234.9782,341.0,21095.0,40.0,,359.06,2,101111.0,100111.0,-0.1292095184326172,2.684598666537892
912,,,喀什地区,2013,,,59044.0,,,,2,100.0,100.0,3.4306621551513667,3.943534683799743
913,,,凉山彝族自治州,2012,,,32270.0,,,,2,100.0,100.0,0.9706873893737792,4.291430971735999
914,2.6836,,抚州市,2003,168.41099999999997,298.0,10078.0,30.0,,376.11,2,101111.0,100111.0,-0.4360496401786804,0.19414730006998238
915,4.8393,,庆阳市,2008,248.4991,220.0,14542.0,14.0,,258.23,2,101111.0,100111.0,-0.452578604221344,0.6647020317826953
916,,,伊春市,2019,299.0,724.0,17622.0,96.0,32.0,112.0,2,111111.0,110111.0,-2.133038282394409,-0.8871371621351973
917,,,乌兰察布市（2003年前为乌兰察布盟）,2016,938.87,902.0,29209.0,60.0,29.0,274.0,2,111111.0,110111.0,-0.1844555139541626,2.3981335477034254
918,2.2118,,崇左市,2003,106.4853,109.0,9313.0,8.0,,227.89,2,101111.0,100111.0,-0.8988329172134399,-0.28566423160689225
919,17.1804,,张家界市,2011,298.0421,371.0,5115.0,29.0,4.0,168.4,2,111111.0,110111.0,-2.922853946685791,-0.860286036559514
920,1.3876,,抚州市,2004,204.1762,332.0,10106.0,30.0,,378.77,2,101111.0,100111.0,-0.3577021360397339,0.27496041254563763
921,31.5309,,永州市,2005,361.222,403.0,12035.0,42.0,,574.86,2,101111.0,100111.0,0.3904922604560852,0.5708011604206903
922,13.1322,,安康市,2016,842.8616,539.0,12687.0,45.0,30.0,304.0,2,111111.0,110111.0,-0.5137367248535156,3.0949011263847352
923,2.0829,,伊春市,2003,95.0709,421.0,17750.0,158.0,,130.03,2,101111.0,100111.0,-0.9196617603302002,-0.5951715005361118
924,10.6302,,雅安市,2013,417.9698,296.0,8116.0,29.0,5.0,157.0,2,111111.0,110111.0,-2.786273241043091,0.8840444217409407
925,22.2266,,楚雄彝族自治州,2007,,,15397.0,,,,2,100.0,100.0,-0.579590916633606,0.8881631988286971
926,,,巴彦淖尔市,2017,,1105.0,35376.0,51.0,66.0,174.0,2,111110.0,110110.0,0.6050417423248291,2.3742464510599772
927,37.76,,昭通市,2010,379.6448,245.0,12200.0,27.0,,574.24,2,101111.0,100111.0,0.4061724543571472,2.9389173959940673
928,39.7976,,怀化市,2010,674.9227,281.0,15031.0,52.0,,509.72,2,101111.0,100111.0,0.8916036486625671,2.290137610435486
929,2.3632,,宜宾市,2002,258.3049,,7243.0,31.0,,512.42,2,101101.0,100101.0,-0.4755590558052063,0.8148629991213481
930,21.8128,,临沧市（2003年前为临沧地区）,2008,156.874,117.0,12917.0,12.0,,224.66,2,101111.0,100111.0,-0.740195631980896,0.7129155509918927
931,2.1702,,黔南布依族苗族自治州,2010,,,14325.0,,,,2,100.0,100.0,-0.678085446357727,2.1027141743236117
932,2.7369,,固原市,2007,61.8352,345.0,5771.0,32.0,,153.84,2,101111.0,100111.0,-1.1721420288085938,0.24020019078254706
933,9.3639,,安康市,2014,689.437,514.0,12873.0,40.0,33.0,306.2,2,111111.0,110111.0,-0.5383055210113525,2.952375888824463
934,9.8044,,遵义市,2008,655.7276,1029.0,16852.0,45.0,,744.02,2,101111.0,100111.0,1.4729087352752686,3.198702155219184
935,4.9819,,吉安市,2007,406.0052,281.0,13849.0,38.0,,479.72,2,101111.0,100111.0,0.2975204586982727,0.6917351774735885
936,15.4906,,河池市,2014,601.3922,213.0,18355.0,22.0,15.0,419.9,2,111111.0,110111.0,-0.1854872703552246,2.427573112079075
937,7.3098,,安康市,2011,407.17,470.0,12914.0,32.0,10.0,305.1,2,111111.0,110111.0,-1.4598257541656494,2.1864892339706423
938,27.7641,,凉山彝族自治州,2017,,,33101.0,,,,2,100.0,100.0,1.047039270401001,3.836464682193029
939,4.8243,,抚州市,2006,313.5607,409.0,10348.0,34.0,,383.78,2,101111.0,100111.0,-0.12515050172805786,0.5255817161906848
940,14.7361,,巴彦淖尔市,2012,813.33,780.0,35913.0,38.0,5.0,186.7,2,111111.0,110111.0,-1.4187664985656738,1.4526482490698496
941,1.9973,,伊春市,2004,109.2023,434.0,18111.0,158.0,,129.57,2,101111.0,100111.0,-0.8852057456970215,-0.6166726155464466
942,,,拉萨市,2016,424.95,965.0,16389.0,72.0,32.0,54.0,2,111111.0,110111.0,-2.463178396224976,-4.425330120495388
943,39.9613,,邵阳市,2009,600.6947,746.0,11511.0,52.0,,764.14,2,101111.0,100111.0,1.2704334259033203,2.37150485600744
944,5.1149,,遵义市,2007,540.5353,1015.0,17057.0,45.0,,739.4,2,101111.0,100111.0,1.2470922470092771,2.947630939483642
945,26.5535,,临沧市（2003年前为临沧地区）,2009,181.3326,119.0,13121.0,14.0,,239.6,2,101111.0,100111.0,-0.6588795781135559,1.5429358620196583
946,,,伊春市,2002,85.3472,,18220.0,157.0,,131.88,2,101101.0,100101.0,-1.270743727684021,-0.6439419786746685
947,8.3024,,毕节市（2011年前为毕节地区）,2010,,,14892.0,,,,2,100.0,100.0,-0.6259899139404297,2.154809706740909
948,6.67,,陇南市（2004年前为陇南地区）,2011,197.6822,74.0,15491.0,14.0,2.0,283.2,2,111111.0,110111.0,-1.964955449104309,1.4472256827354428
949,,,黑河市,2009,224.2095,152.0,37125.0,19.0,,174.21,2,101111.0,100111.0,-0.25029316544532776,0.9671334420717677
950,,,昌吉回族自治州,2009,,,40890.0,,,,2,100.0,100.0,1.7626864910125732,2.9965228058576585
951,5.1149,,遵义市,2006,464.5307,386.0,17140.0,50.0,,732.3,2,101111.0,100111.0,1.0059596300125122,2.4099699870745344
952,7.495,,延边朝鲜族自治州,2005,,,24138.0,,,,2,100.0,100.0,0.2235255241394043,0.8767063117027283
953,44.7633,,昭通市,2011,465.0326,356.0,12573.0,33.0,5.0,579.3,2,111111.0,110111.0,0.368736743927002,3.455050247311592
954,17.6278,,赤峰市,2009,912.8888,744.0,48831.0,79.0,,459.19,2,101111.0,100111.0,1.9448251724243164,3.139313394824664
955,,,海东市(2013年前为海东地区）,2003,,,7312.0,,,,2,100.0,100.0,-1.322434663772583,0.41705724477767947
956,48.7785,,怀化市,2011,845.6310000000003,370.0,15533.0,56.0,7.0,513.5,2,111111.0,110111.0,0.3760571479797363,2.4386250581060134
957,2.8954,,赣州市,2002,309.1679,,22237.0,31.0,,818.49,2,101101.0,100101.0,0.4907476902008057,1.6479886334592644
958,,,阿克苏地区,2013,,,72274.0,,,,2,100.0,100.0,4.6462249755859375,5.159097504234314
959,,,三明市,2005,392.8434,253.0,12989.0,20.0,,268.13,2,101111.0,100111.0,-0.1837896704673767,0.13324783113267696
960,29.3902,,西双版纳傣族自治州,2009,,,10795.0,,,,2,100.0,100.0,-1.0024192333221436,1.1993962068110706
961,,,巴彦淖尔市,2019,875.0,1120.0,36953.0,51.0,48.0,174.0,2,111111.0,110111.0,-0.16236364841461182,0.5774125572045646
962,25.2287,,永州市,2004,327.851,394.0,12654.0,37.0,,571.82,2,101111.0,100111.0,0.3315761089324951,0.6315917608567646
963,,,恩施土家族苗族自治州,2014,,,13711.0,,,,2,100.0,100.0,-0.7344993352890015,2.162730360872605
964,,,塔城地区,2017,,,53992.0,,,,2,100.0,100.0,2.9664883613586426,1.9204710130691518
965,,,海东市(2013年前为海东地区）,2004,,,7416.0,,,,2,100.0,100.0,-1.3128790855407717,0.3975646054744717
966,,,承德市,2004,300.6156,346.0,22618.0,40.0,,360.82,2,101111.0,100111.0,0.028534650802612305,0.04087305054415921
967,22.3804,,铜仁市（2011年前为铜仁地区）,2010,,,10339.0,,,,2,100.0,100.0,-1.044316053390503,1.7364835672908359
968,7.7422,,延边朝鲜族自治州,2006,,,24849.0,,,,2,100.0,100.0,0.2888517379760742,1.0129413656393687
969,1.4565,,达州市,2003,255.14,124.0,9526.0,19.0,,628.46,2,101111.0,100111.0,0.2148216962814331,1.103804493063972
970,18.8378,,凉山彝族自治州,2013,,,34594.0,,,,2,100.0,100.0,1.184215068817139,4.854532731601171
971,22.1927,,张掖市,2020,467.0,388.0,22100.0,45.0,44.0,,2,11111.0,10111.0,9.712584495544434,3.0741395149912156
972,1.0977,,池州市,2002,66.9749,,4826.0,12.0,,154.77,2,101101.0,100101.0,-1.5503692626953125,-0.475863982141018
973,12.3551,,丽江市,2009,120.6746,120.0,11837.0,25.0,,120.53,2,101111.0,100111.0,-1.0436794757843018,1.1581359643489124
974,66.33,,保山市,2014,500.9758,417.0,10985.0,31.0,5.0,258.8,2,111111.0,110111.0,-1.90910804271698,2.1601938351988794
975,18.4025,,通辽市,2009,961.3935,658.0,34021.0,66.0,,318.86,2,101111.0,100111.0,1.453553557395935,2.6480417797962827
976,20.69,,武威市,2018,469.2653,542.0,18735.0,34.0,56.0,189.0,2,111111.0,110111.0,-0.7155885696411133,1.389086323295321
977,,,通辽市,2015,1880.0,1189.0,34119.0,61.0,45.0,319.37,2,111111.0,110111.0,1.5635958909988403,3.6203651452064514
978,9.0363,,牡丹江市,2002,242.4485,,22509.0,59.0,,271.0,2,101101.0,100101.0,-0.6154146194458008,0.011387129563551701
979,22.1264,,巴彦淖尔市,2013,834.89,943.0,37796.0,42.0,4.0,183.2,2,111111.0,110111.0,-1.3950709104537964,1.183281884988149
980,37.661,,益阳市,2009,591.6182,615.0,7164.0,53.0,,470.55,2,101111.0,100111.0,0.5475599765777588,1.6486314066818781
981,3.9865,,百色市,2007,350.3547,225.0,21086.0,31.0,,385.9,2,101111.0,100111.0,0.12913787364959714,0.9374771170105254
982,20.6898,,河池市,2016,657.1808,272.0,19525.0,24.0,35.0,429.0,2,111111.0,110111.0,0.5453360080718994,3.342378266538893
983,2.5153,,固原市,2006,51.9279,345.0,6153.0,32.0,,151.23,2,101111.0,100111.0,-1.1890166997909546,0.12982728266716004
984,1.4163,,贺州市,2002,110.2567,,6861.0,21.0,,208.53,2,101101.0,100101.0,-1.3242021799087524,-0.15519634962081907
985,62.97,,文山壮族苗族自治州,2012,,,18360.0,,,,2,100.0,100.0,-0.3073527812957764,2.837535575926304
986,89.9265,,临沧市（2003年前为临沧地区）,2017,604.06,267.0,13833.0,22.0,28.0,239.0,2,111111.0,110111.0,-1.2116564512252808,2.6482191032171247
987,2.6502,,崇左市,2004,128.7343,109.0,10143.0,8.0,,229.67,2,101111.0,100111.0,-0.8371665477752686,-0.05586534244673591
988,,,三明市,2004,375.8431,246.0,13436.0,19.0,,267.94,2,101111.0,100111.0,-0.20881444215774536,-0.07797658575905686
989,2.4477,,白银市,2003,105.3445,403.0,11772.0,51.0,,173.64,2,101111.0,100111.0,-0.9266774654388428,0.35829777428082066
990,20.5,,张掖市,2019,449.0,374.0,22550.0,45.0,34.0,131.0,2,111111.0,110111.0,-1.678615927696228,0.9769995760917665
991,,,黑河市,2010,261.0994,155.0,39197.0,19.0,,174.21,2,101111.0,100111.0,-0.140462726354599,0.9264688788010527
992,1.217,,随州市,2002,143.01,,5634.0,69.0,,257.22,2,101101.0,100101.0,-1.1973254680633545,-0.14015384253333596
993,70.42,,文山壮族苗族自治州,2014,,,18469.0,,,,2,100.0,100.0,-0.2973378896713257,3.7719639882445337
994,3.3746,,达州市,2004,321.8573,125.0,9755.0,20.0,,637.11,2,101111.0,100111.0,0.3636082410812378,1.120292634055728
995,2.587,,崇左市,2005,151.1295,109.0,10244.0,12.0,,230.65,2,101111.0,100111.0,-0.7907731533050537,0.068016995702471
996,,,南平市,2006,393.1859,182.0,15535.0,20.0,,305.27,2,101111.0,100111.0,-0.06750631332397461,0.37546684304873146
997,6.8029,,汉中市,2007,291.0899,161.0,15997.0,27.0,,379.25,2,101111.0,100111.0,-0.10248911380767822,0.5451291294097901
998,14.0871,,张家界市,2010,242.4785,337.0,5632.0,28.0,,164.75,2,101111.0,100111.0,-0.8109852075576782,0.5875487542152402
999,9.8896,,保山市,2002,81.087,,11277.0,12.0,,237.55,2,101101.0,100101.0,-1.23759126663208,0.1026296040415764
1000,6.0246,,赣州市,2005,500.1106,470.0,23364.0,40.0,,845.69,2,101111.0,100111.0,1.437070608139038,2.0284276255694302
1001,26.4285,,楚雄彝族自治州,2008,,,16878.0,,,,2,100.0,100.0,-0.443517804145813,1.0095933788269758
1002,5.3813,,永州市,2006,414.5477,468.0,13266.0,46.0,,577.5,2,101111.0,100111.0,0.5291623473167419,0.5681164518424443
1003,7.7362,,白城市,2009,353.3626,236.0,15352.0,38.0,,203.17,2,101111.0,100111.0,-0.34975650906562805,0.9785170825322469
1004,28.62,,丽江市,2015,289.6117,180.0,12259.0,29.0,16.0,120.86,2,111111.0,110111.0,-2.7151594161987305,1.22786323428154
1005,2.3212,,黔南布依族苗族自治州,2011,,,15600.0,,,,2,100.0,100.0,-0.5609394311904907,1.3002334758970473
1006,3.7661,,黔西南布依族苗族自治州,2006,,,10051.0,,,,2,100.0,100.0,-1.0707774162292478,0.3332329408327741
1007,,,黑河市,2011,316.0451,156.0,40063.0,19.0,7.0,174.6,2,111111.0,110111.0,-1.7721513509750366,0.4759001893263597
1008,6.3597,,庆阳市,2009,302.2211,285.0,16243.0,17.0,,260.95,2,101111.0,100111.0,-0.3040301203727722,1.4383981238092696
1009,11.5397,,黔南布依族苗族自治州,2012,,,15706.0,,,,2,100.0,100.0,-0.551200270652771,1.7665037510130142
1010,7.5323,,吉安市,2008,505.0046,302.0,15180.0,29.0,,485.25,2,101111.0,100111.0,0.5247461795806885,1.0744824691252273
1011,48.3285,,永州市,2009,640.0361,570.0,13416.0,55.0,,586.66,2,101111.0,100111.0,0.9919133186340332,2.0929847487381528
1012,1.8635,,海东市(2013年前为海东地区）,2005,,,7824.0,,,,2,100.0,100.0,-1.2753924131393433,0.3379724411666394
1013,65.5806,,凉山彝族自治州,2019,,,36286.0,,,,2,100.0,100.0,1.339674472808838,3.796845442681086
1014,77.95,,文山壮族苗族自治州,2015,,,19006.0,,,,2,100.0,100.0,-0.2479987144470215,3.695023936033249
1015,2.6278,,白银市,2004,126.3304,417.0,12192.0,51.0,,174.58,2,101111.0,100111.0,-0.8750847578048706,0.2398235423224313
1016,22.46,,白银市,2016,442.2085,629.0,12201.0,63.0,35.0,182.0,2,111111.0,110111.0,-1.5868752002716064,2.370399365084512
1017,5.6024,,汉中市,2006,246.79,186.0,16424.0,31.0,,378.17,2,101111.0,100111.0,-0.17719799280166626,0.4406675596237182
1018,2.909,,益阳市,2002,229.4538,,7519.0,40.0,,454.69,2,101101.0,100101.0,-0.6308587193489075,0.23800855619566785
1019,6.5964,,百色市,2009,452.8599,308.0,22146.0,33.0,,398.57,2,101111.0,100111.0,0.3808428347110748,1.6569638855116708
1020,1.844,,贺州市,2005,164.3265,415.0,7190.0,34.0,,210.47,2,101111.0,100111.0,-0.8247243165969849,0.03406583241053984
1021,,,中卫市,2002,,,8357.0,,,,2,100.0,100.0,-1.226420760154724,0.3712309637069704
1022,1.9188,,伊春市,2005,115.9296,517.0,20189.0,158.0,,128.79,2,101111.0,100111.0,-0.8233515024185181,-0.5790136643556449
1023,61.4,,文山壮族苗族自治州,2013,,,19336.0,,,,2,100.0,100.0,-0.2176785469055176,3.213699778020382
