,stock,register,city,year,PGDP,wage_average,P_baidu_index,DMSP_mean,P_road_area,Built_area,scale,stock_model_chose,pr_stock
1788,0.07293872700000001,,马鞍山市,2014,60091.0,59096.14,2168.697744,6.148224117000001,15.18,4156.670677,2,111111.0,0.13418207662442358
1789,0.029806797000000006,,平顶山市,2005,11407.0,14537.02,,6.146876187999999,4.3,1220.015006,2,111011.0,0.026906967414953176
1790,0.059705563,,德阳市,2010,25335.0,39410.47,,6.142784552999999,8.03,1485.007781,2,111011.0,0.0730954624996975
1791,0.030544963,,淮北市,2009,18096.0,35561.98,,6.142701129,7.74,3065.688484,2,111011.0,0.05332363077165103
1792,0.105559798,,渭南市,2018,33009.0,60579.0,2256.547458,6.141196397000001,,1454.633898,2,101111.0,0.13224754825587745
1793,0.16891620100000002,,长沙市,2011,79530.0,44495.2,806.6209964,6.1411535860000015,14.35,4330.281139,2,111111.0,0.12382908601108603
1794,0.132598269,,肇庆市,2018,53267.0,71451.0,2687.562273,6.139166611,,3002.321818,2,101111.0,0.1475967740699898
1795,0.05092849,,淮南市,2012,33489.0,57550.17,599.7382798,6.136691947,7.16,4369.521753,2,111111.0,0.12430322107282406
1796,0.181720727,,湘潭市,2016,65946.0,56619.0,1869.057754,6.136499701,,2821.219251,2,101111.0,0.12528242879132562
1797,,,济源市,2005,,,,6.127311146,,,2,1000.0,0.10316935150457789
1798,,,乌鲁木齐市,2015,74340.0,67617.0,3194.076046,6.121628284,12.37,12154.44867,2,111111.0,0.1760434812902845
1799,,,保定市,2014,26501.0,43046.73,1072.244408,6.121460775,22.76,1272.745395,2,111111.0,0.10712879968822685
1800,,,克拉玛依市,2015,131014.0,84559.0,3538.500475,6.118791101,36.74,14986.59025,2,111111.0,0.20858808289873396
1801,,,济源市,2011,55095.0,,,6.111463286,,,2,1001.0,0.17260826504058543
1802,0.17894359899999998,,湘潭市,2014,55968.0,44108.84,1283.342675,6.10955897,16.82,2851.872611,2,111111.0,0.12450645997057061
1803,0.027977245,,邢台市,2005,10041.0,13545.9,,6.10152856,11.85,752.2469752000002,2,111011.0,0.02851500276776874
1804,0.037771447,,菏泽市,2008,10050.4778,16805.29,,6.099505766,19.06,733.7989851,2,111011.0,0.04646428218969463
1805,0.058757695,,大连市,2006,42579.0,24227.17,,6.093924252000001,9.7,4274.467704,2,111011.0,0.07726483577589521
1806,0.07203304099999999,,咸阳市,2016,48016.0,48542.0,1767.953138,6.092678675,,1848.314644,2,101111.0,0.11866873868830358
1807,,,乌鲁木齐市,2014,70428.0,61617.39,2948.814634,6.079794352,11.9,11795.25854,2,111111.0,0.14815440732706114
1808,0.026133781,,辽阳市,2003,13104.0,12538.64,,6.075291622000001,,4500.147,2,101011.0,0.029740154174393952
1809,0.04023178,0.007490724,开封市,2010,19750.0,24090.18,,6.0742043820000005,11.8,2002.354722,2,111011.0,0.037884918409551466
1810,,,邢台市,2014,22758.0,41194.73,1131.003636,6.072566372000001,16.66,1241.345455,2,111111.0,0.11264488479180741
1811,,,石嘴山市,2014,61001.0,48807.14,522.1993133999998,6.071095857,34.61,12924.43301,2,111111.0,0.152860105228358
1812,0.045292376,,营口市,2005,16487.0,14301.01,,6.070973612,6.4,4039.347315,2,111011.0,0.038423949248829414
1813,0.046764655,,合肥市,2008,34482.0,30401.18,,6.054296671,17.76,5816.240964,2,111011.0,0.09127184115951278
1814,0.025590717,,辽阳市,2004,15902.0,13890.68,,6.050265111,,4496.140763,2,101011.0,0.030973991203071555
1815,0.168533557,,长春市,2015,73324.0,62519.0,1750.229295,6.045476595,17.55,6709.212297,2,111111.0,0.16130175344894304
1816,0.11484263,,秦皇岛市,2011,35691.0,37195.05,767.1897196,6.044379451,21.11,3068.758879,2,111111.0,0.12959440576455478
1817,1.66e-05,,葫芦岛市,2019,31802.0,62556.0,2128.01487,6.040891491,,3664.914498,2,101111.0,0.13131488800620317
1818,0.014366331,,汕尾市,2012,20608.0,34780.13,101.2830928,6.038562336,4.83,1316.680207,2,111111.0,0.05771143862524598
1819,0.192833196,,湘潭市,2015,60430.0,51472.0,2168.370588,6.037717023,17.21,2843.764706,2,111111.0,0.13763231478882937
1820,0.084192609,0.013720092,开封市,2015,35326.0,43535.0,1492.029814,6.037262114,18.42,2830.468323,2,111111.0,0.13729792929494186
1821,0.113166782,,遂宁市,2020,49495.0,68864.0,1520.203571,6.030827068,,3075.760714,2,101111.0,0.16141074675106704
