,register,stock,province,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,city,stock_model_chose,register_model_chose,pr_stock
5790,,24.2069,,2017,0.008098588218521448,0.012721476903821333,44857.0,88.0,46.0,217.0,2,淮北市,11111.0,111111.0,24.95539937711202
5791,,6.0463,,2010,0.0055817239600776496,0.005074901239879533,26506.0,52.0,,96.77,2,舟山市,1111.0,101111.0,13.724628836800441
5792,,198.4912,,2017,0.0484665198247336,0.0317205773066844,201428.0,255.0,190.0,825.0,2,温州市,11111.0,111111.0,107.55500534211947
5793,,8.5518,,2012,0.007461182916716873,0.007597684515195369,26659.0,56.0,8.0,97.2,2,舟山市,11111.0,111111.0,19.11190432106839
5794,,118.3938,,2018,0.03667826563688701,0.030439629209527908,189080.0,278.0,160.0,381.0,2,惠州市,11111.0,111111.0,87.44971183837976
5795,8.6103,58.0173,,2017,0.023450224678005723,0.016622990573786522,82036.0,114.0,125.0,508.0,2,许昌市,11111.0,111111.0,53.23978801467881
5797,,79.1911,,2020,0.026599758239644125,0.028171079907693512,129925.0,153.0,100.0,,2,东营市,11111.0,11111.0,69.15628057332138
5798,0.4358,62.4421,,2008,0.02677973158602346,0.028562209097664958,124592.0,329.0,,719.61,2,郑州市,1111.0,101111.0,69.81288630655558
5799,,23.3768,,2015,0.011122050451021125,0.009299096491571165,63496.0,75.0,44.0,129.54,2,盘锦市,11111.0,111111.0,26.582360618787835
5800,,9.9413,,2013,0.008160132803916057,0.010179137169006923,26924.0,60.0,7.0,97.3,2,舟山市,11111.0,111111.0,22.66169857445664
5801,,95.19,,2019,0.024170118063523073,0.02311573512731255,167951.0,145.0,83.0,1077.0,2,阜阳市,11111.0,111111.0,60.50373627491308
5803,,217.5679,,2019,0.08446118910060105,0.08360386435639691,190990.0,481.0,190.0,770.0,2,合肥市,11111.0,111111.0,214.08747494186164
5804,,46.2046,,2007,0.029299358435334183,0.07813783392654594,109861.0,577.0,,617.17,2,南京市,1111.0,101111.0,120.50385709983316
5805,,108.6686,,2019,0.020120717769987983,0.028425313881174953,144107.0,151.0,97.0,647.0,2,聊城市,11111.0,111111.0,59.00778395827439
5806,,168.8837,,2017,0.03442859880714529,0.019879141080298823,182320.0,104.0,143.0,486.0,2,金华市,11111.0,111111.0,73.90530547090343
5807,,7.3741,,2011,0.006737481295190137,0.006238510580044589,27121.0,54.0,11.0,97.0,2,舟山市,11111.0,111111.0,16.672605930876337
5808,,33.839,,2018,0.00941230366041742,0.005172683537372394,54479.0,,85.0,276.0,2,潮州市,10111.0,110111.0,19.95814570912131
5809,,58.5505,,2013,0.01724114422791859,0.008634176868619704,107400.0,65.0,40.0,422.4,2,廊坊市,11111.0,111111.0,35.767300454741985
5810,,188.0694,,2018,0.03667826563688701,0.020583173622247427,182883.0,106.0,163.0,489.0,2,金华市,11111.0,111111.0,78.17466118378496
5812,,65.2362,,2017,0.034068652114386616,0.02715414401376775,131937.0,153.0,124.0,195.0,2,东营市,11111.0,111111.0,80.17407985700058
5816,,264.8804,,2020,0.05260590679145836,0.04607501857863652,269517.0,180.0,152.0,,2,潍坊市,11111.0,11111.0,127.69932585602825
5817,,211.9201,,2017,0.05242593344507902,0.03631634528884891,269973.0,179.0,164.0,908.0,2,潍坊市,11111.0,111111.0,118.22774142527241
5821,,87.7318,,2020,0.0269597049324028,0.04071654867602769,100686.0,197.0,91.0,,2,威海市,11111.0,11111.0,81.53882332696989
5822,,71.1577,,2018,0.029299358435334183,0.035729651503891735,101735.0,179.0,116.0,389.0,2,芜湖市,11111.0,111111.0,80.59721554330777
5823,,54.303999999999995,,2018,0.008649128484829304,0.01367974341925138,46540.0,89.0,71.0,218.0,2,淮北市,11111.0,111111.0,26.739812143071127
5824,,82.402,,2017,0.023180264658436717,0.021492548988931045,154627.0,140.0,110.0,394.0,2,滨州市,11111.0,111111.0,57.38928245576389
5826,8.2664,87.01899999999998,,2019,0.019850757750418977,0.014569562326436422,125146.0,88.0,94.0,629.0,2,安阳市,11111.0,111111.0,45.536522443457656
5827,4.1817,36.7005,,2019,0.014001623993090519,0.011362302968670551,45812.0,,67.0,268.0,2,漯河市,10111.0,110111.0,33.14063495884767
5829,,83.7547,,2013,0.04513701291671586,0.037303946493526814,167608.0,172.0,48.0,766.5,2,南通市,11111.0,111111.0,107.47088599174452
5831,,105.89,,2011,0.054315653582062064,0.027936402393710643,176520.0,285.0,55.0,576.4,2,宁波市,11111.0,111111.0,113.37186384058334
5834,27.0922,142.7306,,2012,0.049726333249388965,0.03483983259670669,128340.0,373.0,68.0,1072.5,2,郑州市,11111.0,111111.0,112.51010160127606
5835,,50.4162,,2017,0.026419784893264787,0.03571987327414245,102644.0,175.0,106.0,388.0,2,芜湖市,11111.0,111111.0,75.97124342295518
5836,7.4345,55.5911,,2018,0.02111057117507434,0.013415731216020651,69378.0,116.0,142.0,373.0,2,焦作市,11111.0,111111.0,46.47058979779487
5838,,14.0324,,2005,0.005645077277603372,0.02304728751906755,40261.0,169.0,,491.29,2,汕头市,1111.0,101111.0,30.738447262018745
5839,,162.9324,,2018,0.043607239472491496,0.027926624163961355,177702.0,142.0,159.0,605.0,2,台州市,11111.0,111111.0,96.19404643068802
5840,7.3037,49.683,,2017,0.02030069111636732,0.012711698674072045,69742.0,113.0,126.0,371.0,2,焦作市,11111.0,111111.0,44.509619425518906
5841,,123.2485,,2012,0.05899496058792483,0.02723236985176204,178171.0,290.0,50.0,577.7,2,宁波市,11111.0,111111.0,120.21161257936609
5842,,20.1766,,2006,0.013911637319900852,0.02109164156921031,75120.0,108.0,,354.67,2,常州市,1111.0,101111.0,42.15179282081559
