,register,stock,province,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,city,stock_model_chose,register_model_chose,pr_stock
1532,,14.0,,2014,0.004878703075783364,555.0,0.005827098244810906,54.0,19.0,310.1,2,广元市,11111.0,111111.0,12.906455034753218
1533,,5.8678,,2005,0.0033205658321696137,748.0,0.005028706091615681,62.0,,641.3,2,荆州市,1111.0,101111.0,9.553404930154409
1534,,24.33,,2017,0.0038378148988242396,1122.0,0.007202268685524102,67.0,60.0,182.0,2,白银市,11111.0,111111.0,12.04756084290361
1535,,2.1868,,2003,0.0007593534415777504,204.0,0.0034435665203675515,19.0,,146.91,2,黄山市,1111.0,101111.0,3.844393175838519
1536,,8.3626,,2002,0.002288702148704662,,0.013216410488558502,77.0,,450.54,2,张家口市,1101.0,101101.0,13.640308667302007
1538,,8.619,,2004,0.004803906153028111,1205.0,0.007070537619226622,82.0,,578.77,2,襄阳市（2010年前为襄樊市）,1111.0,101111.0,13.673013241397307
1540,,4.0202,,2004,0.001448843029824506,160.0,0.015474397412248733,26.0,,349.96,2,榆林市,1111.0,101111.0,13.778310730256857
1541,,4.6506,,2005,0.002543772073460973,660.0,0.004558549910244565,69.0,,347.9,2,乐山市,1111.0,101111.0,7.82958325829021
1542,,9.9264,,2010,0.007155464892822488,164.0,0.00594973186177845,32.0,,685.49,2,达州市,1111.0,101111.0,17.050504200490288
1543,,10.0,,2011,0.003872230032025609,305.0,0.00975574076345067,25.0,2.0,262.0,2,庆阳市,11111.0,111111.0,13.956617851188973
1544,,11.0419,,2012,0.004001022558161591,451.0,0.005856210082666702,45.0,5.0,311.7,2,广元市,11111.0,111111.0,11.364219620755701
1545,,6.837999999999999,,2002,0.0037796805383834985,,0.007633851681736289,62.0,,397.27,2,宜昌市,1101.0,101101.0,12.256317936889475
1546,,66.0221,,2015,0.011931930509728142,823.0,0.004412262925019186,75.0,43.0,480.82,2,益阳市,11111.0,111111.0,24.44566746571399
1547,,11.3076,,2015,0.0039960750908696226,321.0,0.004208116162055412,24.0,11.0,239.79,2,贺州市,11111.0,111111.0,10.162804426267025
1549,,62.33,,2013,0.0035280310070751266,189.0,0.008535226961346393,18.0,1.0,236.4,2,临沧市（2003年前为临沧地区）,11111.0,111111.0,12.460344598404967
1550,,25.81,,2018,0.004387419033770904,632.0,0.007259036769342906,67.0,59.0,182.0,2,白银市,11111.0,111111.0,13.067580128502394
1553,,14.2759,,2009,0.008247358685972268,634.0,0.010062870652829325,61.0,,511.63,2,桂林市,1111.0,101111.0,21.97172912896047
1555,,21.51,,2016,0.0030889401353794066,669.0,0.004023619889644301,36.0,34.0,234.0,2,平凉市,11111.0,111111.0,8.413533251572357
1556,,2.4722,,2004,0.0015357656567920664,320.0,0.008193162866540782,73.0,,194.16,2,鸡西市,1111.0,101111.0,8.66424756277697
1557,,7.067,,2006,0.003845977319989255,342.0,0.008287412441598923,24.0,,690.52,2,上饶市,1111.0,101111.0,12.847337297485804
1559,,1.4235,,2002,0.00047558406714105815,,0.0053452973282974705,58.0,,110.89,2,鹤岗市,1101.0,101101.0,4.71509165158511
1560,,1.7201,,2002,0.0004201837717918386,,0.003348953047336212,18.0,,249.33,2,安顺市,1101.0,101101.0,3.1718083409658755
1561,,30.4135,,2005,0.005100722695210573,706.0,0.005582194908849016,93.0,,722.61,2,衡阳市,1111.0,101111.0,13.124692234095544
1562,,17.1169,,2014,0.008043744940679273,430.0,0.013288462287251598,41.0,13.0,412.0,2,百色市,11111.0,111111.0,23.94317824544396
1564,,19.7933,,2014,0.009142343640848415,1117.0,0.006885313550869116,58.0,19.0,427.5,2,抚州市,11111.0,111111.0,21.266491266610444
1565,,10.0187,,2007,0.006481618587843025,576.0,0.010153117350182294,59.0,,504.62,2,桂林市,1111.0,101111.0,18.89194406393021
1566,,13.3556,,2012,0.0100422103727451,198.0,0.0060716376827995985,36.0,6.0,695.6,2,达州市,11111.0,111111.0,22.2805135924876
1567,,8.8262,,2004,0.00508102731204955,1134.0,0.007786688830479221,69.0,,398.52,2,宜昌市,1111.0,101111.0,14.684839496163516
1568,,2.5257,,2004,0.001543356032675615,219.0,0.004590209033912744,23.0,,302.65,2,梧州市,1111.0,101111.0,6.070577835439346
1570,,4.1935,,2006,0.0009138974539804193,350.0,0.004074929503865142,48.0,,225.48,2,平凉市,1111.0,101111.0,4.576533307478174
1571,,23.8999,,2016,0.009772250353176094,515.0,0.013381620168390148,49.0,47.0,417.0,2,百色市,11111.0,111111.0,27.089358108332554
1573,,11.0467,,2008,0.0008554790056124182,337.0,0.005008691703089822,26.0,,114.17,2,中卫市,1111.0,101111.0,5.1481741013950915
1574,,6.0046,,2004,0.003653336549625008,748.0,0.005177176464680244,60.0,,640.11,2,荆州市,1111.0,101111.0,10.253564348971672
1575,,37.5789,,2009,0.00177832563424155,236.0,0.0070294171482553095,20.0,,250.23,2,保山市,1111.0,101111.0,8.25417286956037
1577,,10.5239,,2011,0.007831287305145197,237.0,0.0097226260478897,28.0,12.0,313.4,2,南平市,11111.0,111111.0,20.984424019551028
1578,,5.285,,2004,0.0024929251037751512,279.0,0.008410409956539666,35.0,,668.82,2,上饶市,1111.0,101111.0,10.526320376641337
1579,,14.1881,,2012,0.007207990113963297,1001.0,0.006944265022527104,55.0,3.0,417.8,2,抚州市,11111.0,111111.0,17.86373036581556
1580,,9.9202,,2005,0.0052554592790938675,1134.0,0.007847459792003197,70.0,,398.78,2,宜昌市,1111.0,101111.0,15.039508555508172
1581,,2.1143,,2002,0.0026652180875977502,,0.012935117355276866,23.0,,550.56,2,绥化市,1101.0,101101.0,14.107398065081348
1582,,3.4204,,2006,0.0008603112899627035,312.0,0.006208463320721842,21.0,,127.66,2,吴忠市,1111.0,101111.0,6.024966654924304
1583,,65.7929,,2010,0.013191743934383502,950.0,0.006724470646715839,76.0,,623.11,2,常德市,1111.0,101111.0,28.362786667183585
1585,,4.0473,,2002,0.001445874369475979,,0.012092329649351552,55.0,,243.62,2,佳木斯市,1101.0,101101.0,11.325672332108734
1586,,3.7219,,2004,0.0016284564295110846,317.0,0.003587670117753745,31.0,,276.98,2,咸宁市,1111.0,101111.0,5.496693636581836
1587,,19.5875,,2010,0.007783202026459566,693.0,0.014677824748919497,100.0,,372.96,2,承德市,1111.0,101111.0,24.484484247611036
1588,,1.6751,,2007,0.0005905870354774547,320.0,0.005048356582168344,22.0,,106.04,2,中卫市,1111.0,101111.0,4.705058002616516
1589,,11.6068,,2009,0.006339284867125461,432.0,0.008460627876840914,31.0,,728.27,2,上饶市,1111.0,101111.0,17.413694326575243
1591,,10.1474,,2010,0.004370377357602245,270.0,0.010080337755542804,33.0,,381.53,2,汉中市,1111.0,101111.0,15.078791464815204
1592,,19.8993,,2015,0.009322316987227752,309.0,0.010080701653516001,42.0,41.0,385.21,2,汉中市,11111.0,111111.0,23.899319587409668
1593,,32.3918,,2016,0.012921783914814496,861.0,0.009420954628109008,56.0,48.0,535.0,2,吉安市,11111.0,111111.0,29.833185717867572
1594,,5.4999,,2009,0.002123402929122364,592.0,0.0052939877140766286,42.0,,359.69,2,天水市,1111.0,101111.0,7.613014377011236
1595,,23.0163,,2011,0.009682263679986427,698.0,0.01473750401652388,107.0,12.0,374.3,2,承德市,11111.0,111111.0,27.91022842639793
1596,,8.1141,,2003,0.0016650630081646418,457.0,0.005733576465699159,46.0,,669.5,2,六安市,1111.0,101111.0,7.114729008008732
1597,,16.4374,,2012,0.008383576012513128,848.0,0.008839809564912666,66.0,24.0,346.0,2,十堰市,11111.0,111111.0,21.329317581319078
1598,,65.8098,,2016,0.013911637319900852,1061.0,0.008333991382168199,64.0,42.0,645.0,2,永州市,11111.0,111111.0,30.80973220894596
1599,,4.8457,,2003,0.0020363084276090113,865.0,0.004650252199490324,48.0,,717.73,2,南充市,1111.0,101111.0,6.992060462676556
1602,,1.26,,2006,0.00045867467138198745,297.0,0.005094207726791224,19.0,,104.19,2,中卫市,1111.0,101111.0,4.50327822507214
1603,,4.4723,,2003,0.001723496754267085,595.0,0.0047645161630743265,67.0,,347.63,2,乐山市,1111.0,101111.0,6.51757285197194
1605,,18.8,,2016,0.0057229400463141965,663.0,0.006113485949717306,60.0,39.0,305.0,2,广元市,11111.0,111111.0,14.617425216250474
1606,,7.82,,2009,0.0069848627585891235,330.0,0.008633479414109708,26.0,,271.06,2,三明市,1111.0,101111.0,18.688660501035663
1607,,1.53,,2003,0.0008175649205974154,172.0,0.008617831801262216,59.0,,150.84,2,双鸭山市,1111.0,101111.0,7.6923085744387265
