Unnamed: 0,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_stock,pr_stock_corrected
1383,,,天门市,2004,,,2321.0,,,,2,100.0,100.0,-65.92311096191406,-34.631975169462315
1384,5.6233,,荆门市,2006,348.7304,628.0,10938.0,45.0,,294.89,2,101111.0,100111.0,-15.079301834106445,15.087569979499367
1385,14.3735,,泸州市,2012,1030.0,1150.0,10837.0,101.0,8.0,505.2,2,111111.0,110111.0,-53818.9765625,-8242.835484335767
1386,1.7816,,天门市,2009,,,2323.0,,,,2,100.0,100.0,-65.92157745361328,-35.29760437460507
1387,3.3353,,延安市,2002,118.76,,32869.0,21.0,,200.74,2,101101.0,100101.0,-16.55230712890625,5.759668907165526
1388,17.6674,,安康市,2018,1130.0,573.0,20869.0,45.0,65.0,304.0,2,111111.0,110111.0,-58393.28515625,-5111.682081909174
1389,26.0217,,常德市,2004,583.3656,522.0,16143.0,57.0,,601.05,2,101111.0,100111.0,-15.592697143554688,8.278366039821076
1390,3.4874,,松原市,2003,227.1321,259.0,18811.0,32.0,,279.43,2,101111.0,100111.0,-17.194608688354492,3.971040812598332
1391,11.8,,雅安市,2014,462.4143,341.0,13333.0,31.0,18.0,157.2,2,111111.0,110111.0,-53555.33984375,-6465.900827411468
1392,,,伊犁哈萨克自治州,2016,,,49141.0,,,,2,100.0,100.0,-29.96400451660156,12715.379872686764
1393,8.982999999999997,,宜宾市,2010,870.8472,261.0,11841.0,57.0,,539.02,2,101111.0,100111.0,-13.102270126342773,16.661375782376247
1394,13.1,,雅安市,2015,502.5788,350.0,13382.0,33.0,33.0,154.91,2,111111.0,110111.0,-55019.98046875,-6100.8785440862775
1395,11.3814,,汉中市,2011,647.482,258.0,24149.0,34.0,22.0,382.3,2,111111.0,110111.0,-54926.61328125,-3242.2097343749992
1396,32.7483,,通辽市,2013,1780.0,906.0,52573.0,76.0,14.0,321.2,2,111111.0,110111.0,-51013.8359375,-14483.732153167723
1397,,,鹤岗市,2016,264.1031,473.0,13133.0,53.0,25.0,104.0,2,111111.0,110111.0,-53736.05078125,-2907.8735611666198
1398,72.33,,昭通市,2015,708.3761,410.0,20097.0,41.0,23.0,599.3,2,111111.0,110111.0,-56463.02734375,-29315.061960430146
1399,2.2388,,河源市,2002,116.2853,,14015.0,8.0,,331.73,2,101101.0,100101.0,-24.32667732238769,-10.390965228307811
