省,省代码,市,市代码,市类型,省类型,数量,2002y1_pr,2002register,2003y1_pr,2003register,2004y1_pr,2004register,2005y1_pr,2005register,2006y1_pr,2006register,2007y1_pr,2007register,2008y1_pr,2008register,2009y1_pr,2009register,2010y1_pr,2010register,2011y1_pr,2011register,2012y1_pr,2012register,2013y1_pr,2013register,2014y1_pr,2014register,2015y1_pr,2015register,2016y1_pr,2016register,2017y1_pr,2017register,2018y1_pr,2018register,2019y1_pr,2019register,2020y1_pr,2020register,2002y1_corrected,2003y1_corrected,2004y1_corrected,2005y1_corrected,2006y1_corrected,2007y1_corrected,2008y1_corrected,2009y1_corrected,2010y1_corrected,2011y1_corrected,2012y1_corrected,2013y1_corrected,2014y1_corrected,2015y1_corrected,2016y1_corrected,2017y1_corrected,2018y1_corrected,2019y1_corrected,2020y1_corrected
安徽省,340000,安庆市,340800,地级市,省,1,2.0317034307113717,,1.5739642010141357,,1.7300031278141872,,1.7990408386420444,,1.9750456929248197,,2.2212051729387223,,2.5176402065727737,,2.5148632502094554,,3.2638338271405316,,2.414034027537353,,2.4946570452898715,,2.6029850192551693,,3.0629429445070957,,3.5426604492718603,,3.2669984291827965,,5.446677447675471,,5.523788955727996,,5.700736396024581,,13.320248126755864,,0.6177909728978144,1.224431738645258,1.2184619678513249,1.1342334124032645,1.3589280139228397,1.6124456932549356,1.9621810815305358,3.030999601415571,4.129550969117438,4.731256062700718,5.196097154481551,5.6848254195056445,5.960363589899851,6.5238327837916446,7.650872793253701,8.510207107081625,7.279030240106404,7.134211542037866,5.892609787478935
安徽省,340000,蚌埠市,340300,地级市,省,1,1.2472874925612638,,0.665440901989782,,0.8334522389268733,,0.9147632396728194,,0.9966810223992844,,1.1192672367903598,,1.2760202310912785,,1.3130388395990338,,1.7561294905370597,,-0.13091833881619852,,-0.11020183982772648,,0.05573846677910765,,0.7031059675102416,,1.5554483937242465,,1.9274678542908597,,2.8509049543382776,,3.78007853150354,,3.296897659666449,,11.869447991580136,,0.37926940608792353,0.3159084396209043,0.587010415660939,0.5767267805095168,0.6857652798289973,0.8125128005065009,0.9944958578914227,1.5825195263147482,2.2219348850540532,2.1863036963471667,2.591238269363953,3.1375788670295828,3.6005266129029962,4.5366207282440305,6.311342218361763,5.914434613744431,5.535319815881948,4.730372805679734,5.2508049956417455
安徽省,340000,亳州市,341600,地级市,省,1,1.5579610056500777,,1.0528227165731532,,1.1773207270423591,,1.311889292077312,,1.4251320760231494,,1.6241984619441836,,1.7661320988609024,,1.711401557661313,,2.176953651417588,,1.5200163704136722,,1.6023354280443851,,1.947128394842203,,2.078683272886749,,2.565464878279608,,2.8410004692143436,,6.121350906533323,,7.10910295009757,,6.924407214302723,,12.009079922618469,,0.47373756960208274,0.7032902542042755,0.829201119235353,0.827101106593733,0.9805605554269021,1.1790589392011286,1.3764758692768795,2.062639962113803,2.7543807488542735,3.8372384055770374,4.303775537236064,5.028968795092678,4.976103918279504,5.546637212799393,7.224874833285247,9.184880565939476,8.864344234475979,8.357882360316008,5.312575352744054
安徽省,340000,池州市,341700,地级市,省,1,0.6505717415776675,,0.07427869210807864,,0.1255242295137604,,0.17730892811217558,,0.19070574043110766,,0.2463591745318733,,0.32993166498316473,,0.3871491374078818,,0.6209112111568771,,-2.530622811166859,,-2.6145491807986447,,-2.3856201526066183,,-2.361632826362611,,-2.001516776910916,,-1.9420602383965235,,-0.9898887395503224,,-0.44556955208236815,,-0.8908513368049746,,8.441831593766063,,0.19782284318354826,-0.27525377026079906,0.08840822149240948,0.1117871847389746,0.13121487468168389,0.17884020567185985,0.2571398683329391,0.4666054430887798,0.7856050980436026,-0.21340077600349394,0.0868909283930348,0.6962202476438568,0.5357878190301437,0.9796555576088681,2.44181412567438,2.073640919855831,1.3096717322960396,0.54262380920831,3.734496459848606
安徽省,340000,滁州市,341100,地级市,省,1,1.932348465746196,,1.490747839477106,,1.6288944363273044,,1.5649465343812063,,1.7316326913234916,,1.9189577545319656,,2.1776170196050693,,2.2178662494943198,,2.765858916612338,,1.4891058188851767,,1.3644348318881807,,1.7760573672327675,,2.3501072778204293,,2.9459398318674634,,3.764645343541311,,6.203805094541608,,6.453773587021992,,7.55838289764138,,15.620879926081868,,0.5875795751415126,1.1412153771082285,1.1472499028467742,0.9866449998209482,1.1914479662388588,1.3930343781522392,1.697176152308349,2.6730486111522946,3.4994904687121497,3.8063278540485417,4.06587494107986,4.857897767483243,5.247527923213184,5.927112166387248,8.148519707612214,9.267334753947761,8.209014871400399,8.991858043654664,6.910363010173249
安徽省,340000,阜阳市,341200,地级市,省,1,2.5075544618592494,,2.054948533247272,,2.2217053507738065,,2.274434854277187,,2.6518024427416167,,2.906924908847083,,3.123624756362399,,3.199157353584348,,3.779400102624298,,5.61722660398768,,5.594428909723263,,5.852425684987325,,6.639209045875028,,7.476920615527828,,7.698775572932183,,9.897743006574473,,11.956835778497519,,13.182198061321616,,16.62983102806743,,0.7624855513700001,1.7054160708783943,1.5647737452995087,1.4339529990897706,1.8245697503302127,2.1102321419883014,2.4344691456442082,3.855734367573365,4.78186886436811,7.934448639151045,8.295869018914942,8.9342660852378,9.536629691267784,10.458092950047611,12.082649937003087,12.961272665980626,13.712077062875927,14.6156732073349,7.356702679079684
安徽省,340000,合肥市,340100,地级市,省,1,2.146106802485936,,1.6176378858670637,,1.8148777983179976,,2.322682956806085,,2.8592418283582286,,3.4784334061910536,,4.349274291705048,,4.94633899341109,,6.7738312591576735,,7.600853611130294,,7.858637699632442,,9.766366115676107,,12.055658079596341,,13.214590025700636,,14.054797629847975,,17.02134612330323,,20.170051783548384,,20.367638010915808,,29.48348687552995,,0.6525782205261023,1.2681054234981861,1.278240217023319,1.4643717693577327,1.9672981911532206,2.5251089063808845,3.389707437659673,5.961497714138788,8.570559324522906,9.918075646293659,10.560077808824122,12.84820651592658,14.953078724989096,16.19576236022042,18.43867199391888,20.084875782709382,21.92529306792679,21.80111315692909,13.042901429349534
安徽省,340000,淮北市,340600,地级市,省,1,0.8653348580647221,,0.2906122647306744,,0.3954651657572471,,0.5385602512907945,,0.5598428289303834,,0.6900901420844585,,0.8357941006482539,,0.8356259311033194,,1.185027784528348,,-1.6633112362884317,,-1.6931787563693876,,-1.5954612352425102,,-0.9152901816705454,,-0.5335428689496808,,-0.44951450883253097,,0.3867277263372016,,1.2386870682351852,,0.8093080986445917,,10.050270217839149,,0.2631270173418055,-0.058920197638203275,0.2785308629436075,0.3395437271270634,0.38519924189737187,0.5009590699312086,0.6513954488275797,1.0071250847916795,1.4993510378307087,0.6539107988749335,1.008261352822292,1.486379165007965,1.9821304637222092,2.4476294655701034,3.9343598552383727,3.450257385743355,2.993928352613593,2.2427832446578764,4.44603734771948
安徽省,340000,淮南市,340400,地级市,省,1,0.8927532800054653,,0.3893605751406996,,0.5270192155254956,,0.6810109888072984,,0.8779396009421163,,0.97099066989206,,1.1855750622034482,,1.1842231371836314,,1.6598486163728756,,-0.8079937482535811,,-0.9114487024389676,,-0.8838733889386905,,-0.13821553028002675,,0.4029821837634504,,1.2919561572253055,,2.7095199271102297,,3.0957359893775376,,2.6892323504919173,,10.939984167537727,,0.2714642841446496,0.03982811277182191,0.37118595921615466,0.42935402083594004,0.6040653755638931,0.7048739769441236,0.924005325191708,1.427266415576169,2.1001159450375764,1.5092282869097842,1.789991406752712,2.1979670113117846,2.759205115112728,3.3841545182832347,5.675830521296209,5.773049586516383,4.850977273755945,4.1227074965052015,4.839628899330257
安徽省,340000,黄山市,341000,地级市,省,1,0.7149931852966174,,0.1868147215859912,,0.2308097083033116,,0.2854602035177769,,0.3704283493815863,,0.4487920323252385,,0.5203483971261789,,0.4668183538618855,,0.6425141223525475,,-2.4557176882764797,,-2.5576178187522767,,-2.4819003334695333,,-2.542769443052761,,-2.2640808515042417,,-2.2068495369364403,,-1.4228907320570343,,-1.306987811607021,,-1.4150519113963278,,8.331869761665907,,0.21741181753335126,-0.1627177407828865,0.16256204792749337,0.17997284652286916,0.2548728178437117,0.3257928571868694,0.4055455493521939,0.5626255202429011,0.8129380836024894,-0.13849565311311451,0.14382229043940287,0.5999400667809418,0.3546512023399937,0.7170914830155426,2.1770248271344634,1.6406389273491193,0.4482534727713867,0.01842323461695683,3.6858515575978017
