Unnamed: 0,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_stock,pr_stock_corrected
1990,1.5985,,广安市,2003,176.347,216.0,8432.0,41.0,,448.53,2,1111.0,101111.0,-24.823931583036803,6.86616837071481
1991,87.7572,,昭通市,2017,832.45,454.0,29884.0,43.0,52.0,619.0,2,11111.0,111111.0,1.025404226308396,55.12312110764871
1992,,,中卫市,2016,339.1289,423.0,18170.0,54.0,8.0,121.0,2,11111.0,111111.0,-23.743328370649827,4.388103601703918
1993,26.9679,,咸宁市,2007,286.74,361.0,12998.0,31.0,,286.08,2,1111.0,101111.0,-21.589668507497894,12.06561628091347
1994,19.3139,,宜昌市,2011,2140.0,1468.0,28325.0,102.0,28.0,398.8,2,11111.0,111111.0,2.198551381823215,36.54508160929436
1995,2.6036,,池州市,2008,192.4,524.0,11210.0,26.0,,158.93,2,1111.0,101111.0,-22.520807357447914,-0.8737222521445247
1996,11.56,,定西市,2012,223.2711,214.0,26180.0,23.0,1.0,296.3,2,11111.0,111111.0,-26.04071115283302,10.173315960511431
1997,83.43,,红河哈尼族彝族自治州,2013,,,42977.0,,,,2,100.0,100.0,-34.812538575081355,16.556825022743162
1998,11.7296,,牡丹江市,2010,764.9791,874.0,51841.0,76.0,,270.23,2,1111.0,101111.0,-5.760012057895877,14.869107390093362
1999,4.7007,,崇左市,2011,491.8478,186.0,23160.0,22.0,0.0,246.6,2,11111.0,111111.0,-26.77169788211552,-5.347202923626163
2000,20.2269,,承德市,2013,1270.0,874.0,52726.0,114.0,13.0,378.1,2,11111.0,111111.0,-1.5697549519076193,32.73589190521535
2001,12.2318,,乐山市,2010,743.915,688.0,17068.0,54.0,,353.35,2,1111.0,101111.0,-12.834667879288714,19.60678987997462
2002,8.5868,,资阳市,2011,836.4437,410.0,7705.0,38.0,5.0,503.9,2,11111.0,111111.0,-27.450785909995894,12.667068048968979
2003,1.1818,,阜新市,2002,85.2089,,13826.0,49.0,,192.96,2,1101.0,101101.0,-33.39700442165728,-2.2620466912702746
2004,30.5672,,白城市,2020,510.0,385.0,34519.0,47.0,40.0,,2,11111.0,11111.0,-3.8638908201174615,35.46644526746404
2005,4.9088,,自贡市,2008,486.851,581.0,5852.0,53.0,,325.58,2,1111.0,101111.0,-19.139205875090997,11.701578115053898
2006,11.1977,,自贡市,2005,273.9544,804.0,5853.0,44.0,,317.28,2,1111.0,101111.0,-21.204406898140896,9.923915203846413
2007,41.9896,,桂林市,2015,1940.0,1265.0,37093.0,99.0,74.0,528.97,2,11111.0,111111.0,22.97772061151977,47.78640826636791
2008,14.3619,,南平市,2013,1110.0,251.0,35288.0,28.0,10.0,316.0,2,11111.0,111111.0,-15.268347206363211,0.6527984096131565
2009,12.7,,庆阳市,2012,529.3638,305.0,36385.0,25.0,3.0,262.3,2,11111.0,111111.0,-19.725997281835784,16.488029831508666
2010,10.6918,,榆林市,2006,439.472,160.0,57714.0,74.0,,353.24,2,1111.0,101111.0,-12.778689336978081,8.556499165292978
2011,5.5625,,中卫市,2011,221.5901,366.0,18342.0,36.0,0.0,119.2,2,11111.0,111111.0,-28.21269454328271,1.41666924519102
2012,2.1711,,双鸭山市,2006,169.2288,298.0,30836.0,59.0,,149.95,2,1111.0,101111.0,-20.791179588186946,2.3450501942055233
2013,21.8207,,桂林市,2011,1340.0,754.0,37242.0,65.0,24.0,521.8,2,11111.0,111111.0,-4.070877581530034,17.353617376959324
2014,,,伊犁哈萨克自治州,2017,,,74243.0,,,,2,100.0,100.0,-10.794694288509312,26.879681824831906
2015,11.6,,荆门市,2011,942.59,680.0,16644.0,52.0,11.0,301.9,2,11111.0,111111.0,-19.356286427051483,14.990243800419659
2016,3.9796,,宝鸡市,2003,261.12,265.0,24416.0,45.0,,367.1,2,1111.0,101111.0,-20.542631088354238,4.291944024900328
2017,2.8739,,梧州市,2007,319.5739,672.0,16921.0,36.0,,310.15,2,1111.0,101111.0,-19.05663270327151,3.781305327424729
2018,5.3615,,岳阳市,2006,733.4019999999997,673.0,20083.0,78.0,,538.7,2,1111.0,101111.0,-12.808832396178547,12.304744728796694
2019,4.7876,,株洲市,2003,383.0868,589.0,15245.0,77.0,,373.6,2,1111.0,101111.0,-19.268399273653213,8.443946561861893
2020,,,宁德市,2002,244.0598,,18256.0,8.0,,325.44,2,1101.0,101101.0,-30.715376173800482,-3.27560250648456
2021,5.03,,金昌市,2014,256.1027,463.0,10326.0,40.0,2.0,47.0,2,11111.0,111111.0,-29.5494538604322,7.477432289864225
2022,11.8537,,三明市,2011,1210.0,332.0,31096.0,29.0,14.0,273.4,2,11111.0,111111.0,-14.25826283546251,0.8101297992636436
2023,27.2162,,德宏傣族景颇族自治州,2007,,,15136.0,,,,2,100.0,100.0,-56.199374204277674,-11.452213654998083
2024,12.0657,,榆林市,2007,672.312,176.0,58201.0,36.0,,356.58,2,1111.0,101111.0,-8.690515390831838,12.048015246624857
2025,3.5196,,宝鸡市,2002,218.15,,24573.0,43.0,,365.21,2,1101.0,101101.0,-29.10074920573915,4.508939022566068
2026,41.02,,贺州市,2013,423.8481,317.0,15954.0,31.0,3.0,233.6,2,11111.0,111111.0,-27.46249186576698,2.601260183676157
2027,,,南平市,2016,1460.0,430.0,35701.0,41.0,53.0,321.0,2,11111.0,111111.0,5.732321708364324,5.56820074812151
2028,17.0264,,张家口市,2007,566.3192,910.0,49963.0,77.0,,457.18,2,1111.0,101111.0,-8.910158084659582,6.9381355598266286
2029,1.6092,,钦州市,2006,245.0725,467.0,14880.0,34.0,,348.56,2,1111.0,101111.0,-21.43430914574204,2.3005153157837945
2030,4.359,,梧州市,2009,453.6513,279.0,17067.0,36.0,,316.18,2,1111.0,101111.0,-18.803317888846205,4.760942567468582
2031,44.96,,保山市,2010,260.8992,236.0,25934.0,25.0,,252.7,2,1111.0,101111.0,-20.16925619953445,25.786556884134637
2032,0.8701,,绥化市,2007,447.2112,1015.0,47539.0,28.0,,575.9,2,1111.0,101111.0,-10.063067442069052,12.265607336342992
2033,64.15,,红河哈尼族彝族自治州,2010,,,43912.0,,,,2,100.0,100.0,-34.09429241606053,11.861520667608552
2034,3.153,,玉林市,2003,244.7588,282.0,17532.0,45.0,,589.55,2,1111.0,101111.0,-21.93395662513838,3.2989512869349333
2035,39.4785,,百色市,2019,1260.0,798.0,49524.0,55.0,52.0,423.0,2,11111.0,111111.0,12.097606193761766,35.90592129339929
2036,79.74,,红河哈尼族彝族自治州,2012,,,44128.0,,,,2,100.0,100.0,-33.928366030661074,16.574842452501336
2037,3.7396,,河源市,2005,204.936,199.0,21477.0,13.0,,337.36,2,1111.0,101111.0,-21.821822616418658,-7.205107259309955
2038,,,宁德市,2005,343.5992,137.0,18552.0,12.0,,327.03,2,1111.0,101111.0,-20.538991617404296,-2.7932795460743343
2039,6.0728,,玉林市,2005,356.2503,370.0,17638.0,48.0,,592.43,2,1111.0,101111.0,-19.88816529042005,9.819898301296693
2040,4.5804,,自贡市,2006,319.999,537.0,5996.0,44.0,,319.95,2,1111.0,101111.0,-21.697290005151835,9.157264976356156
2041,2.9089,,自贡市,2007,394.1538,484.0,5996.0,50.0,,322.45,2,1111.0,101111.0,-20.90051104895895,9.85525369522831
2042,,,佳木斯市,2016,845.0332,620.0,44738.0,97.0,45.0,238.0,2,11111.0,111111.0,5.666914663546784,28.847942584576728
2043,29.2626,,百色市,2017,1360.0,534.0,49857.0,51.0,69.0,418.0,2,11111.0,111111.0,18.189090840468268,28.343526262231364
2044,,,黔东南苗族侗族自治州,2018,,,41634.0,,,,2,100.0,100.0,-35.8442012398567,-5.864901539770685
2045,8.8608,,吉林市,2002,515.0813,,38156.0,136.0,,431.08,2,1101.0,101101.0,-19.486726072292136,16.182769345499615
2046,8.49,,天水市,2011,357.5508,597.0,19643.0,42.0,3.0,369.6,2,11111.0,111111.0,-24.492678000165377,11.477364205589566
2047,,,铜仁市（2011年前为铜仁地区）,2014,,,24828.0,,12.0,,2,10100.0,10100.0,-32.3976768909185,12.79756337086885
2048,5.4784,,通化市,2005,233.6343,221.0,21426.0,45.0,,226.31,2,1111.0,101111.0,-21.683399136774415,4.513744706311826
2049,,,遵义市,2015,2170.0,552.0,42502.0,86.0,55.0,793.35,2,11111.0,111111.0,13.352975348697731,59.26439361887613
2050,102.8016,,怀化市,2018,1510.0,803.0,38089.0,64.0,91.0,524.0,2,11111.0,111111.0,25.56593722237719,44.305862774058774
2051,21.5875,,广元市,2017,732.12,707.0,22578.0,62.0,66.0,303.0,2,11111.0,111111.0,5.761812649428903,29.49732321289099
2052,29.0492,,株洲市,2005,524.1377,628.0,15648.0,82.0,,372.23,2,1111.0,101111.0,-16.973441372081098,8.898051524326402
2053,6.343,,崇左市,2012,530.5064,186.0,24061.0,22.0,0.0,245.4,2,11111.0,111111.0,-26.296452894989663,3.3285242330566263
2054,,,齐齐哈尔市,2015,1270.0,1156.0,58653.0,140.0,45.0,549.39,2,11111.0,111111.0,16.373467765849064,38.99703739741777
2055,,,海东市(2013年前为海东地区）,2015,,,18064.0,,4.0,,2,10100.0,10100.0,-41.593859659146204,9.942679347829277
2056,,,海东市(2013年前为海东地区）,2016,,,18065.0,,3.0,,2,10100.0,10100.0,-42.166640263202346,9.811847782897594
2057,36.7576,,汉中市,2020,1590.0,630.0,37634.0,50.0,64.0,,2,11111.0,11111.0,12.940934183704286,43.68851450181268
2058,,,荆门市,2016,1520.0,950.0,17167.0,63.0,44.0,300.0,2,11111.0,111111.0,-1.2328375142984742,33.86682590684422
2059,7.86,,金昌市,2018,264.2405,487.0,10609.0,44.0,23.0,45.0,2,11111.0,111111.0,-20.280869490187264,4.526377635525751
2060,15.6612,,白山市,2020,509.0,,24262.0,,37.0,,2,10101.0,10101.0,-17.07056883198527,22.25976725559623
2061,5.6938,,韶关市,2006,400.5559,603.0,25662.0,78.0,,320.32,2,1111.0,101111.0,-17.10434252678343,-4.885064589215462
2062,13.6789,,荆门市,2012,1090.0,739.0,17213.0,53.0,10.0,302.3,2,11111.0,111111.0,-18.663464244533515,17.56437887765604
2063,2.0776,,眉山市,2004,216.8208,350.0,10044.0,37.0,,340.79,2,1111.0,101111.0,-23.280074897009072,8.07022129533847
2064,44.8732,,鄂尔多斯市,2011,3220.0,1794.0,121204.0,118.0,10.0,158.2,2,11111.0,111111.0,35.051214271656136,65.15014464016946
2065,4.3265,,宝鸡市,2004,320.297,284.0,25297.0,46.0,,369.2,2,1111.0,101111.0,-19.428272246759047,4.678567760498506
2066,4.3834,,延安市,2004,191.764,104.0,51748.0,16.0,,208.79,2,1111.0,101111.0,-17.102102531824087,7.0047374754334655
2067,111.9843,,怀化市,2019,1620.0,849.0,38503.0,65.0,71.0,524.0,2,11111.0,111111.0,17.924908500686637,50.811513148114415
2068,26.1,,达州市,2016,1450.0,384.0,23202.0,108.0,58.0,684.0,2,11111.0,111111.0,4.326344322664951,35.152715326811844
2069,5.6134,,玉林市,2004,299.8748,315.0,17959.0,48.0,,595.49,2,1111.0,101111.0,-20.921501585271763,3.9701392040009686
2070,14.5055,,上饶市,2010,901.0029,686.0,31858.0,38.0,,740.33,2,1111.0,101111.0,-7.678138346636287,14.345706617632676
2071,,,佳木斯市,2014,765.9799,573.0,45600.0,97.0,24.0,241.4,2,11111.0,111111.0,-3.4913078426778554,22.183929605653812
2072,26.0919,,桂林市,2012,1490.0,780.0,38765.0,66.0,17.0,522.1,2,11111.0,111111.0,-5.754117344201305,23.870859783844985
2073,3.2121,,六盘水市,2004,151.0957,158.0,13888.0,53.0,,295.51,2,1111.0,101111.0,-24.63582070006461,22.759821399717193
2074,8.8306,,六盘水市,2009,430.1556,320.0,13901.0,104.0,,319.35,2,1111.0,101111.0,-20.340401286589998,30.078416272314183
2075,,,铜仁市（2011年前为铜仁地区）,2016,,,25313.0,,39.0,,2,10100.0,10100.0,-16.583761800670146,27.747998927875692
2076,5.1491,,包头市,2004,608.3255,1568.0,38766.0,150.0,,210.24,2,1111.0,101111.0,-8.169199581589119,25.47903277798961
2077,,,龙岩市,2007,553.4371,340.0,26736.0,33.0,,289.2,2,1111.0,101111.0,-15.28296924006036,0.3318149099010057
2078,,,中卫市,2015,316.8907,542.0,19180.0,32.0,6.0,120.17,2,11111.0,111111.0,-24.067043945079888,4.220485513194518
2079,30.3038,,咸宁市,2008,359.19,368.0,13708.0,42.0,,288.21,2,1111.0,101111.0,-20.48057962523879,12.248748389673693
2080,2.6238,,黄冈市,2007,473.74,678.0,24516.0,27.0,,730.98,2,1111.0,101111.0,-15.269879347552385,18.38540544085898
2081,19.7702,,张家口市,2008,720.3705,1090.0,51738.0,80.0,,459.67,2,1111.0,101111.0,-5.516489920027312,9.841721199664192
2082,34.1204,,张家界市,2017,538.24,621.0,13412.0,33.0,37.0,170.0,2,11111.0,111111.0,-11.744252502715304,3.7555638952927097
2083,8.3415,,韶关市,2009,578.7525,586.0,25934.0,78.0,,325.54,2,1111.0,101111.0,-14.471385100498555,0.7004611688584568
2084,10.7952,,宣城市,2009,432.77,529.0,17364.0,39.0,,277.77,2,1111.0,101111.0,-17.968856477044522,4.7780714459988936
2085,52.9048,,保山市,2011,319.6451,300.0,26877.0,22.0,2.0,254.2,2,11111.0,111111.0,-24.525060382643538,25.064758017715782
2086,3.5548,,梧州市,2008,400.1238,271.0,17690.0,36.0,,313.2,2,1111.0,101111.0,-19.528143296467697,2.8773367853523553
2087,,,海东市(2013年前为海东地区）,2014,,,18338.0,,3.0,,2,10100.0,10100.0,-41.98063833519474,11.233319074454954
2088,3.622,,韶关市,2003,268.03,404.0,25995.0,48.0,,314.85,2,1111.0,101111.0,-19.5665694384344,-3.254547225335177
2089,7.1385,,白山市,2013,673.6447,407.0,24605.0,47.0,2.0,127.1,2,11111.0,111111.0,-22.91775424626546,5.3626767062936445
2090,94.5401,,昭通市,2018,889.5404,503.0,31692.0,45.0,74.0,625.0,2,11111.0,111111.0,11.565518342703418,63.05273427015529
2091,30.48,,广元市,2020,1010.0,911.0,23063.0,66.0,41.0,,2,11111.0,11111.0,-2.376200660374394,37.58374567767655
2092,14.2621,,鸡西市,2011,507.8321,553.0,31823.0,79.0,8.0,188.9,2,11111.0,111111.0,-16.808534056953707,3.0648070125348
2093,1.503,,阜新市,2003,103.0302,370.0,14597.0,49.0,,193.02,2,1111.0,101111.0,-24.22252423175447,-1.6160499750569066
2094,26.8643,,株洲市,2004,452.477,603.0,15968.0,77.0,,370.93,2,1111.0,101111.0,-18.040285855906774,8.47697824098983
2095,46.7684,,朝阳市,2016,716.5334,446.0,27861.0,57.0,35.0,341.0,2,11111.0,111111.0,-7.119604887381371,18.12748529726786
2096,,,鄂尔多斯市,2014,4060.0,2914.0,122962.0,113.0,35.0,156.0,2,11111.0,111111.0,55.80530075499547,85.8715071505926
2097,8.36,,平凉市,2011,276.1872,398.0,15766.0,22.0,2.0,233.0,2,11111.0,111111.0,-28.217863956020715,7.752178249734229
2098,88.5135,,保山市,2019,961.0,669.0,27061.0,38.0,30.0,264.0,2,11111.0,111111.0,-7.73443381965285,53.511109471989926
2099,8.6641,,丽水市,2007,433.89,358.0,24513.0,26.0,,253.99,2,1111.0,101111.0,-17.299064092852095,-4.271017450030893
2100,16.302,,崇左市,2017,907.6193,322.0,24637.0,32.0,16.0,250.0,2,11111.0,111111.0,-16.90540977497113,-6.750974353208035
2101,,,仙桃市,2002,,,3590.0,,,,2,100.0,100.0,-65.06875404604703,-22.80632909774775
2102,19.2609,0.4441,信阳市,2009,928.9974,765.0,26914.0,62.0,,860.99,2,1111.0,101111.0,-8.067463737196189,14.062224580780054
2103,,,十堰市,2019,2010.0,1761.0,33741.0,135.0,66.0,346.0,2,11111.0,111111.0,22.228587355961935,55.760735524559976
2104,1.009,,防城港市,2003,71.9769,213.0,8878.0,18.0,,78.85,2,1111.0,101111.0,-26.04349964540421,-0.8105917333308987
2105,1.6781,,宁德市,2003,269.869,131.0,19305.0,9.0,,325.81,2,1111.0,101111.0,-21.497732414172894,-3.0786430458888177
2106,1.6141,,辽源市,2002,69.707,,7341.0,36.0,,124.23,2,1101.0,101101.0,-35.271766736114934,0.3977286816768171
2107,7.18,,金昌市,2017,221.49386,485.0,10909.0,44.0,26.0,46.0,2,11111.0,111111.0,-19.06639302550099,6.306131354071471
2108,17.2483,,绵阳市,2009,820.1664,974.0,28999.0,83.0,,544.65,2,1111.0,101111.0,-8.627910052689643,23.81061222653394
2109,2.7066,,眉山市,2006,280.8286,368.0,10308.0,39.0,,342.0,2,1111.0,101111.0,-22.2196574304235,8.634897551084492
2110,7.2459,,六盘水市,2008,384.2663,429.0,14191.0,103.0,,312.97,2,1111.0,101111.0,-20.469989596598122,27.862915154095862
2111,21.1,,达州市,2015,1350.0,320.0,23792.0,108.0,60.0,682.8,2,11111.0,111111.0,4.652393727773003,37.47057606960785
2112,2.8151,,鹤岗市,2008,184.6919,308.0,21115.0,43.0,,109.41,2,1111.0,101111.0,-22.052903679049802,-1.035819067912513
2113,4.6792,,朝阳市,2004,152.7847,272.0,28433.0,29.0,,336.8,2,1111.0,101111.0,-21.224675471502714,0.5780523304973642
2114,32.1159,,雅安市,2019,724.0,635.0,21654.0,41.0,34.0,153.0,2,11111.0,111111.0,-9.042490436324423,26.976992128392652
2115,3.9601,,韶关市,2004,312.7628,504.0,26603.0,56.0,,316.98,2,1111.0,101111.0,-18.433839164337027,-3.063371862571966
2116,,,三明市,2016,1860.0,326.0,33204.0,39.0,60.0,287.0,2,11111.0,111111.0,8.612694383141488,8.366106046974567
2117,6.7399,,株洲市,2006,605.2653,828.0,16336.0,86.0,,376.9,2,1111.0,101111.0,-14.783686577862804,10.329890547112436
2118,,,荆门市,2014,1310.0,876.0,17867.0,55.0,27.0,300.3,2,11111.0,111111.0,-9.559237162848556,22.298912260688468
2119,13.8356,,六安市,2008,533.947,332.0,22325.0,51.0,,701.64,2,1111.0,101111.0,-16.608352576912612,5.038732528390778
2120,24.4,,广元市,2018,801.85,752.0,23626.0,64.0,70.0,301.0,2,11111.0,111111.0,8.406098253611184,27.321265984506482
2121,2.4929,,河源市,2004,173.0575,199.0,22655.0,11.95,,333.21,2,1111.0,101111.0,-22.076036750089703,-6.705569448324642
2122,3.3797,,河源市,2006,264.3088,210.0,22694.0,26.0,,341.26,2,1111.0,101111.0,-20.82362873457897,-8.604350797011003
2123,21.111,,牡丹江市,2012,981.0518,962.0,56339.0,76.0,10.0,259.6,2,11111.0,111111.0,-2.8531548390923405,15.953532943964756
2124,107.1051,,大理白族自治州,2018,,,41051.0,,,,2,100.0,100.0,-36.292048844893216,15.195167082558655
2125,5.2954,,萍乡市,2009,421.4862,372.0,5547.0,42.0,,186.93,2,1111.0,101111.0,-20.982874394880305,2.755977352217368
2126,31.0395,,岳阳市,2008,1110.0,861.0,21598.0,93.0,,551.51,2,1111.0,101111.0,-6.244169446117137,17.218235592315946
2127,9.7284,,固原市,2012,158.4544,328.0,15311.0,37.0,0.0,154.2,2,11111.0,111111.0,-29.76423736041464,0.9811251634081302
2128,7.05,,天水市,2010,300.2285,596.0,20749.0,42.0,,366.73,2,1111.0,101111.0,-19.07968261338453,12.23890664254234
2129,7.2988,,黄冈市,2008,600.75,686.0,25370.0,27.0,,735.14,2,1111.0,101111.0,-13.18501968177486,19.54430833313762
2130,,,中卫市,2014,297.5704,542.0,19862.0,39.0,2.0,122.2,2,11111.0,111111.0,-25.438967728592573,2.444811271238436
2131,12.8897,,仙桃市,2009,,,3680.0,,,,2,100.0,100.0,-64.9996180521306,-31.283315720647828
2132,40.8891,,齐齐哈尔市,2011,1070.0,877.0,61604.0,140.0,30.0,567.4,2,11111.0,111111.0,8.739891468779888,28.613232538268395
2133,105.2306,,大理白族自治州,2017,,,41270.0,,,,2,100.0,100.0,-36.1238179263632,17.97389895497711
2134,28.8885,,白城市,2019,492.0,351.0,37641.0,47.0,32.0,189.0,2,11111.0,111111.0,-6.370290422525599,23.619994984540675
2135,43.7604,,湘西土家族苗族自治州,2020,,,22631.0,,,,2,100.0,100.0,-50.441882266458386,-11.836138405701206
2136,44.1336,,广元市,2019,942.0,789.0,23853.0,64.0,42.0,299.0,2,11111.0,111111.0,-2.6606350159433845,33.35884754877369
2137,,,黔南布依族苗族自治州,2016,,,38261.0,,,,2,100.0,100.0,-38.43526465630293,5.896496072242911
2138,55.0862,,郴州市,2011,1350.0,759.0,28281.0,67.0,18.0,506.5,2,11111.0,111111.0,-9.817245262530227,18.91547823175503
2139,11.1474,,荆州市,2011,1040.0,924.0,20616.0,68.0,19.0,662.7,2,11111.0,111111.0,-12.388005564276495,21.958524663194645
2140,1.4359,,萍乡市,2002,120.4051,,5597.0,51.0,,176.35,2,1101.0,101101.0,-34.49607963990801,0.2305874268024084
2141,3.8221,,黄山市,2008,249.9,429.0,14194.0,40.0,,148.35,2,1111.0,101111.0,-21.727139506974357,-0.08005440167096722
2142,1.3876,,防城港市,2004,84.6046,220.0,9118.0,18.0,,79.84,2,1111.0,101111.0,-25.780621327395927,-0.8889805381231959
2143,11.8447,,包头市,2005,848.6991,1628.0,40527.0,150.0,,209.32,2,1111.0,101111.0,-3.995130067547617,28.215342586321018
2144,34.5999,,百色市,2018,1180.0,693.0,53232.0,53.0,78.0,421.0,2,11111.0,111111.0,23.55394345184848,32.87979849817991
2145,7.8101,,柳州市,2005,517.5009,1070.0,27332.0,105.0,,356.66,2,1111.0,101111.0,-13.27257504747434,16.435488544242403
2146,3.2837,,黄山市,2007,213.2317,414.0,14248.0,34.0,,147.98,2,1111.0,101111.0,-22.26159563220771,0.040582001666994216
2147,23.3889,,齐齐哈尔市,2010,880.4569,855.0,62217.0,135.0,,568.11,2,1111.0,101111.0,-2.9781686764685062,17.650950771520733
2148,6.7627,,安庆市,2007,587.6612,684.0,19948.0,63.0,,610.99,2,1111.0,101111.0,-14.781448608425336,7.52072902544937
2149,6.9582,,岳阳市,2007,915.8376,708.0,21977.0,79.0,,542.94,2,1111.0,101111.0,-9.60124203250712,14.687344086413052
2150,13.6716,,荆州市,2010,837.1,755.0,20835.0,66.0,,658.17,2,1111.0,101111.0,-10.613344678161926,20.842339853666417
2151,3.0724,,双鸭山市,2007,206.4301,298.0,33896.0,62.0,,150.44,2,1111.0,101111.0,-19.72727450968823,2.6014002687238147
2152,4.5014,,眉山市,2007,343.7497,401.0,10661.0,39.0,,348.66,2,1111.0,101111.0,-21.06811578281124,9.68764896137602
2153,,,宁德市,2004,309.0407,137.0,20010.0,11.0,,326.74,2,1111.0,101111.0,-20.784051410449287,-3.5452447538314154
2154,5.2983,,宝鸡市,2005,415.79,700.0,26843.0,61.0,,369.53,2,1111.0,101111.0,-16.026608547627852,6.576581880931997
2155,,,荆门市,2015,1390.0,913.0,18307.0,58.0,39.0,299.09,2,11111.0,111111.0,-3.7321441374240862,29.491900061684028
2156,14.6734,2.6594,信阳市,2006,588.3499,535.0,28078.0,48.0,,817.38,2,1111.0,101111.0,-13.82055694334388,6.4403159932039475
2157,6.4608,,柳州市,2004,403.7641,966.0,27603.0,104.0,,354.51,2,1111.0,101111.0,-15.380931376701806,9.510709412570925
2158,15.45,,天水市,2014,522.8228,601.0,21170.0,46.0,7.0,364.5,2,11111.0,111111.0,-21.51539880601273,15.511487344283697
2159,,,十堰市,2020,1920.0,1777.0,35293.0,117.0,69.0,,2,11111.0,11111.0,23.461955603803354,62.008880887614716
2160,0.9087,,鹰潭市,2002,65.6671,,5267.0,16.0,,108.5,2,1101.0,101101.0,-36.18272011542671,-1.4560530487162922
2161,12.7246,,鸡西市,2010,419.4931,543.0,33562.0,79.0,,189.2,2,1111.0,101111.0,-15.700044767825409,4.929074680163831
2162,94.3386,,怀化市,2017,1400.0,499.0,41132.0,64.0,80.0,522.0,2,11111.0,111111.0,19.85092901989166,35.350745417899674
2163,9.3508,,吉林市,2003,600.1038,1183.0,41385.0,163.0,,431.6,2,1111.0,101111.0,-9.719961718289934,17.65861812235192
2164,1.7046,,防城港市,2005,,223.0,9298.0,18.0,,79.82,2,1110.0,101110.0,-60.2993548892475,-30.59129129753076
2165,5.0643,,柳州市,2003,326.6706,771.0,27822.0,99.0,,351.26,2,1111.0,101111.0,-17.314726412224044,7.918181499849268
2166,24.3278,,张家口市,2009,800.3407,1173.0,55007.0,82.0,,462.31,2,1111.0,101111.0,-3.389887072957279,17.398200772255922
2167,4.0119,,四平市,2004,279.4099,251.0,15322.0,39.0,,327.67,2,1111.0,101111.0,-21.877983357323327,5.0028316853450825
2168,19.3708,,宜昌市,2010,1550.0,1368.0,31771.0,92.0,,398.55,2,1111.0,101111.0,4.437632091946874,35.89331662377522
2169,48.7507,,桂林市,2016,2050.0,1344.0,41412.0,102.0,91.0,534.0,2,11111.0,111111.0,32.71287742342764,55.42579449749016
2170,4.3369,,四平市,2003,231.3066,249.0,15332.0,39.0,,326.67,2,1111.0,101111.0,-22.603668537758214,4.774911302883641
2171,11.5223,,鸡西市,2009,353.8182,539.0,33723.0,79.0,,190.71,2,1111.0,101111.0,-16.67035480422191,4.350195890896472
2172,113.4187,,大理白族自治州,2019,,,42387.0,,,,2,100.0,100.0,-35.265763424089144,25.97977986755363
2173,5.9234,,六盘水市,2005,207.5507,164.0,14849.0,53.0,,297.17,2,1111.0,101111.0,-23.59472188432768,24.62842650897836
2174,7.0520000000000005,,随州市,2011,517.99,344.0,14425.0,43.0,8.0,259.4,2,11111.0,111111.0,-25.15198332640861,9.19454690106253
2175,7.5765,,通化市,2007,353.6277,214.0,23397.0,49.0,,226.91,2,1111.0,101111.0,-19.620080210755464,5.678345398673638
2176,39.0495,,吉安市,2017,,1938.0,38075.0,58.0,87.0,536.0,2,11110.0,111110.0,26.152959303424023,40.0079228940043
2177,6.0614,,河源市,2009,405.4956,288.0,23593.0,28.0,,348.98,2,1111.0,101111.0,-18.226641746829568,-3.054795477472556
2178,5.6733,,梧州市,2010,579.2817,509.0,18930.0,36.0,,326.3,2,1111.0,101111.0,-15.556964778262742,7.08570209702421
2179,4.5302,,阜新市,2004,127.1258,398.0,15570.0,49.0,,192.8,2,1111.0,101111.0,-23.563214541303267,-1.7604867393031896
2180,2.0521,,遂宁市,2002,140.6178,,8043.0,49.0,,373.17,2,1101.0,101101.0,-33.695868781009985,6.176897943478977
2181,21.4756,,黄山市,2019,818.0,1122.0,14611.0,71.0,36.0,149.0,2,11111.0,111111.0,-6.998290275865995,3.1936459620433792
2182,35.0047,,湘西土家族苗族自治州,2018,,,23423.0,,,,2,100.0,100.0,-49.83348551999371,-31.093559968312125
2183,,,齐齐哈尔市,2018,1340.0,,63944.0,140.0,104.0,530.0,2,11101.0,111101.0,33.347522884048004,44.44951488973254
2184,4.1089,,河源市,2007,328.0853,260.0,23678.0,26.0,,335.43,2,1111.0,101111.0,-19.47035436777664,-6.864412828955899
2185,,,仙桃市,2003,,,3822.0,,,,2,100.0,100.0,-64.89053681728464,-29.756628466161906
2186,5.5655,,安顺市,2010,232.921,285.0,14030.0,32.0,,279.79,2,1111.0,101111.0,-22.56517338428665,27.922631959217245
2187,13.1795,,吉林市,2006,728.8301,1200.0,41975.0,166.0,,430.44,2,1111.0,101111.0,-7.6514196114226865,18.754104470469905
2188,44.2645,9.7009,信阳市,2016,2040.0,893.0,28722.0,94.0,93.0,908.0,2,11111.0,111111.0,26.057858652030767,53.9797607653673
2189,8.51,,金昌市,2019,340.0,487.0,11587.0,44.0,8.0,45.0,2,11111.0,111111.0,-26.005894682051924,9.168721694935329
2190,17.5674,,崇左市,2018,1020.0,355.0,26411.0,35.0,67.0,252.0,2,11111.0,111111.0,6.060995816103728,15.386850862435157
2191,5.2113,,四平市,2006,380.1684,302.0,15596.0,39.0,,331.29,2,1111.0,101111.0,-20.094076277024207,6.311447804868383
