Unnamed: 0,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_stock,pr_stock_corrected
1813,8.2822,,上饶市,2007,528.1238,368.0,27031.0,26.0,,704.16,2,1111.0,101111.0,13.079028562974534,6.876704180840157
1814,2.7207,,安顺市,2006,123.7372,148.0,11011.0,28.0,,260.98,2,1111.0,101111.0,3.1399622234927214,2.382712864438449
1815,5.8354,,广安市,2009,450.3368,271.0,7535.0,27.0,,470.02,2,1111.0,101111.0,8.434373798475043,7.634195842279109
1816,4.1021,,韶关市,2002,235.61,,21916.0,48.0,,313.74,2,1101.0,101101.0,7.538488316210404,4.3731367364006095
1817,37.7388,,岳阳市,2009,1270.0,968.0,17720.0,95.0,,558.68,2,1111.0,101111.0,24.140286489341644,15.18041216442342
1818,,,十堰市,2017,1630.0,866.0,28280.0,111.0,109.0,346.0,2,11111.0,111111.0,65.48814468200915,43.757732917885335
1819,11.7224,,丽水市,2009,546.5482,398.0,20613.0,31.0,,257.39,2,1111.0,101111.0,12.415882973902178,10.853090677903534
1820,9.3079,,丹东市,2008,563.8618,685.0,17667.0,53.0,,242.7,2,1111.0,101111.0,13.086754213626095,7.510362291936574
1821,14.5788,,张家口市,2005,415.7878,800.0,43931.0,77.0,,450.29,2,1111.0,101111.0,14.413959174614805,9.185832355804623
1822,2.9344,,自贡市,2003,202.7893,646.0,5226.0,43.0,,315.3,2,1111.0,101111.0,5.804256098473832,4.176257522905898
1823,15.3532,,达州市,2013,1250.0,223.0,19867.0,37.0,9.0,687.6,2,11111.0,111111.0,16.873193161459668,17.74117630839401
1824,,,黔南布依族苗族自治州,2015,,,31364.0,,,,2,100.0,100.0,21.843430129859247,19.621874441160777
1825,4.5696,,崇左市,2010,392.3691,185.0,20797.0,22.0,,243.35,2,1111.0,101111.0,9.166861951472717,6.0850803140752125
1826,4.2521,,佳木斯市,2004,236.2956,334.0,39052.0,56.0,,247.31,2,1111.0,101111.0,9.030075627814846,4.328779100249075
1827,2.2928,,景德镇市,2002,116.2452,,6302.0,35.0,,147.3,2,1101.0,101101.0,2.6695091848250385,1.3717760205859424
1828,1.3533,,朝阳市,2003,119.8189,199.0,23634.0,28.0,,336.5,2,1111.0,101111.0,5.214393758183876,3.2564788678691245
1829,66.1492,,曲靖市,2009,870.9446,670.0,34701.0,52.0,,616.22,2,1111.0,101111.0,20.294372355720373,19.01791352313587
1830,2.49,,鸡西市,2007,264.6464,320.0,27058.0,79.0,,191.1,2,1111.0,101111.0,6.8050101750208265,3.5700446564141757
1831,5.8,,金昌市,2015,224.5163,478.0,9172.0,42.0,5.0,45.69,2,11111.0,111111.0,9.172130663395283,7.37551239812039
1832,30.58,,定西市,2019,416.0,293.0,23604.0,25.0,33.0,304.0,2,11111.0,111111.0,24.63984975442553,19.770863943375776
1833,37.72,,大理白族自治州,2008,,,34095.0,,,,2,100.0,100.0,23.75371601703248,19.511811483463227
1834,,,双鸭山市,2019,476.0,540.0,27622.0,58.0,38.0,141.0,2,11111.0,111111.0,29.94718846247753,22.42227583081345
1835,5.6816,,绵阳市,2003,396.5792,570.0,24431.0,55.0,,527.52,2,1111.0,101111.0,10.754862557256283,7.738300119867291
1836,4.0545,,岳阳市,2003,495.1877,305.0,17945.0,128.0,,527.83,2,1111.0,101111.0,7.193182843503555,4.300909308521385
1837,9.001,,黄冈市,2009,730.19,693.0,21027.0,27.0,,739.61,2,1111.0,101111.0,17.145000153240147,10.510995947551768
1838,7.1246,,荆州市,2006,438.07,755.0,17004.0,63.0,,647.1,2,1111.0,101111.0,11.073185142773578,5.72586132998969
1839,73.2561,,红河哈尼族彝族自治州,2011,,,38920.0,,,,2,100.0,100.0,27.12871763021843,24.35133494754684
1840,4.3,,绥化市,2004,397.5993,189.0,42223.0,23.0,,557.8,2,1111.0,101111.0,12.36766748872417,5.9287322444025135
1841,3.7953,,延安市,2003,142.76,95.0,44865.0,16.0,,205.61,2,1111.0,101111.0,8.518826827120218,5.549777409440621
1842,,,随州市,2015,785.26,493.0,11635.0,49.0,26.0,250.97,2,11111.0,111111.0,20.796302698725363,14.52891501497184
1843,1.4901,,眉山市,2002,149.5165,,8731.0,15.0,,340.1,2,1101.0,101101.0,3.728670788940039,2.822103791994122
1844,49.55,,德宏傣族景颇族自治州,2014,,,13546.0,,,,2,100.0,100.0,9.380056296958259,11.190652868822985
1845,56.0669,,赣州市,2015,1970.0,1735.0,47732.0,141.0,89.0,960.63,2,11111.0,111111.0,71.51686173154886,46.89345447800654
1846,18.1,,达州市,2014,1350.0,400.0,20128.0,108.0,39.0,688.1,2,11111.0,111111.0,30.549786231851577,27.265795971523463
1847,6.3877,,南充市,2006,396.4607,937.0,15159.0,57.0,,733.96,2,1111.0,101111.0,11.40735573281612,8.1834219383151
1848,6.3444,,绵阳市,2004,454.9447,606.0,24615.0,58.0,,529.07,2,1111.0,101111.0,11.783349337351513,8.376396857786988
1849,1.6616,,天门市,2008,,,3183.0,,,,2,100.0,100.0,2.1313222622544234,1.140746040976945
1850,5.3806,,玉林市,2002,225.611,,15617.0,45.0,,587.13,2,1101.0,101101.0,6.2426430889429305,3.5094511760740397
1851,21.4537,,岳阳市,2005,634.8661,673.0,18145.0,78.0,,531.82,2,1111.0,101111.0,13.286431989774975,6.842432626720514
1852,32.5127,,延边朝鲜族自治州,2019,,,52854.0,,,,2,100.0,100.0,36.87530259977968,31.90196761798472
1853,14.15,,临夏回族自治州,2014,,,9929.0,,,,2,100.0,100.0,6.850029180918139,5.153374379768545
1854,17.2132,,抚州市,2013,940.6413,1060.0,22970.0,56.0,6.0,419.6,2,11111.0,111111.0,21.23132265824691,16.009055065812426
1855,54.9608,,益阳市,2013,1120.0,842.0,15045.0,67.0,11.0,480.0,2,11111.0,111111.0,19.809591569695968,16.078247165899263
1856,28.82,,巴中市,2020,767.0,772.0,15008.0,64.0,35.0,,2,11111.0,11111.0,27.363182520650234,27.152700281731065
1857,48.5,,鄂尔多斯市,2010,2640.0,2217.0,106100.0,113.0,,152.38,2,1111.0,101111.0,64.76178589515615,36.58569549840945
1858,15.0161,,张家口市,2006,484.1665,790.0,44960.0,77.0,,453.61,2,1111.0,101111.0,15.568873991146665,10.319784741831532
1859,44.2654,,株洲市,2009,1020.0,1119.0,13827.0,105.0,,382.8,2,1111.0,101111.0,20.1863984259031,12.694043558918606
1860,,,天门市,2007,,,3211.0,,,,2,100.0,100.0,2.1509077638438963,1.1460916462770325
1861,46.5728,,襄阳市（2010年前为襄樊市）,2008,1000.0,1383.0,24161.0,95.0,,584.38,2,1111.0,101111.0,23.246800632549178,12.442367940599677
1862,7.24,,南充市,2007,508.129,848.0,15327.0,61.0,,742.11,2,1111.0,101111.0,12.51526621348349,9.269469112336028
1863,,,十堰市,2018,1750.0,1614.0,29083.0,113.0,110.0,347.0,2,11111.0,111111.0,71.84244944772466,47.42092197008653
1864,1.364,,鹤岗市,2007,153.5718,303.0,18146.0,43.0,,109.33,2,1111.0,101111.0,4.983406151999176,2.6143946953954025
1865,11.1851,,来宾市,2015,557.6985,632.0,16509.0,41.0,12.0,265.84,2,11111.0,111111.0,16.873238675746848,11.614677977661524
1866,47.0386,,赣州市,2014,1840.0,1465.0,48611.0,137.0,62.0,954.2,2,11111.0,111111.0,58.66872572074793,40.83790653733435
1867,,,铜仁市（2011年前为铜仁地区）,2015,,,22281.0,,23.0,,2,10100.0,10100.0,26.40227653950777,23.717069715660294
1868,41.7608,,曲靖市,2006,536.8252,318.0,35754.0,32.0,,594.94,2,1111.0,101111.0,13.988929757169508,10.23953680992805
1869,2.2705,,鹤岗市,2006,130.0017,294.0,18191.0,43.0,,109.31,2,1111.0,101111.0,4.573125946727274,2.3695752249838895
1870,2.9648,,安顺市,2007,145.7813,228.0,11480.0,29.0,,267.36,2,1111.0,101111.0,3.9684390917810815,3.1635242137163937
1871,2.6254,,自贡市,2002,181.2198,,5411.0,43.0,,314.83,2,1101.0,101101.0,3.640486325032264,2.7553599778909077
1872,14.633,,白银市,2013,463.3061,626.0,24940.0,60.0,1.0,177.0,2,11111.0,111111.0,14.896493508511755,9.766506271421287
1873,9.234,,衡阳市,2007,820.8659,1016.0,19003.0,95.0,,728.88,2,1111.0,101111.0,17.630025436609095,9.413711901839863
1874,4.6025,,黄冈市,2006,391.19,630.0,21655.0,27.0,,728.94,2,1111.0,101111.0,11.618307587379105,6.00774007449106
1875,,,南平市,2015,1340.0,388.0,32686.0,41.0,36.0,319.86,2,11111.0,111111.0,33.4118541764483,19.282951979418662
1876,12.3396,,广元市,2013,518.75,512.0,20297.0,50.0,4.0,310.2,2,11111.0,111111.0,13.97224423337785,14.690998081767587
1877,66.3542,,赣州市,2016,2210.0,1885.0,48952.0,142.0,106.0,971.0,2,11111.0,111111.0,80.72424935368812,59.394769021347045
1878,95.07,,红河哈尼族彝族自治州,2015,,,40040.0,,,,2,100.0,100.0,27.912137693797344,34.863213089404795
1879,9.3352,,上饶市,2008,628.3382,368.0,28337.0,35.0,,716.35,2,1111.0,101111.0,14.499797021416748,7.832973163493126
1880,3.8975,,信阳市,2004,434.2689,228.0,23608.0,43.0,,794.85,2,1111.0,101111.0,9.712750993539032,4.95029588712307
1881,55.0191,,西双版纳傣族自治州,2020,,,23779.0,,,,2,100.0,100.0,16.537857645710975,22.472049741767265
1882,12.7185,,松原市,2007,607.3494,453.0,26430.0,37.0,,281.3,2,1111.0,101111.0,14.305203117072013,8.725685678361296
1883,17.9767,,六安市,2009,584.0232,373.0,19253.0,56.0,,705.89,2,1111.0,101111.0,11.752674243477369,7.756424182492972
1884,2.8125,,六盘水市,2003,117.082,132.0,12370.0,28.0,,292.62,2,1111.0,101111.0,3.144613546733344,2.0805577908075903
1885,19.7671,,十堰市,2013,1080.0,911.0,29630.0,72.0,19.0,346.7,2,11111.0,111111.0,28.18253193885567,18.61055181548038
1886,2.4986,,梧州市,2006,270.4162,221.0,15705.0,36.0,,308.22,2,1111.0,101111.0,6.227643225679888,3.1685121457357344
1887,7.8492,,荆州市,2007,519.63,755.0,17627.0,63.0,,651.77,2,1111.0,101111.0,12.430039076675449,6.623233310207495
1888,10.1723,,绵阳市,2007,673.4967,928.0,25401.0,80.0,,537.95,2,1111.0,101111.0,16.321626933172823,12.088661490645714
1889,21.53,,雅安市,2020,755.0,827.0,18801.0,42.0,36.0,,2,11111.0,11111.0,29.352722929499286,29.12693680846192
1890,75.49,,邵阳市,2016,1530.0,1250.0,26130.0,72.0,48.0,830.0,2,11111.0,111111.0,42.76635026071091,35.04291874855697
1891,3.9781,,通化市,2003,192.3723,219.0,19515.0,39.0,,226.22,2,1111.0,101111.0,5.453753269371308,3.0585331488708047
1892,,,鸡西市,2017,522.46,684.0,28303.0,81.0,48.0,175.0,2,11111.0,111111.0,35.348835765815686,19.38747504248994
1893,13.6411,,来宾市,2016,589.1105,648.0,16805.0,43.0,37.0,269.0,2,11111.0,111111.0,27.145700843466905,18.760546889592035
1894,8.708,,丹东市,2007,464.0241,629.0,18600.0,53.0,,242.8,2,1111.0,101111.0,11.356011133947876,6.59697970727291
1895,22.31,,天水市,2015,553.7728,604.0,17936.0,56.0,19.0,367.17,2,11111.0,111111.0,19.926580976136734,16.02340289679676
1896,30.6323,,赣州市,2012,1510.0,675.0,49569.0,89.0,19.0,926.7,2,11111.0,111111.0,35.03225666123155,24.68625591473967
1897,9.8044,,三明市,2010,975.102,332.0,28930.0,28.0,,272.73,2,1111.0,101111.0,20.01689941829797,12.434908102811407
1898,83.4543,,保山市,2018,738.1448,635.0,24039.0,37.0,57.0,264.0,2,11111.0,111111.0,38.04423872980746,38.58146506126654
1899,,,双鸭山市,2020,494.0,555.0,28887.0,58.0,43.0,,2,11111.0,11111.0,32.536150556269114,26.571043433615404
1900,,,鹤岗市,2020,340.0,504.0,18582.0,56.0,34.0,,2,11111.0,11111.0,24.51119268666675,20.01736389683774
1901,2.1056,,佳木斯市,2006,278.53700000000003,337.0,41114.0,59.0,,248.19,2,1111.0,101111.0,9.895691738735136,5.127474347161891
1902,5.58,,绥化市,2006,397.2715,190.0,44068.0,28.0,,568.9,2,1111.0,101111.0,12.457234336003092,6.454743254017784
1903,5.4109,,黄山市,2006,187.4889,342.0,12245.0,31.0,,147.56,2,1111.0,101111.0,5.302129177949901,2.8487905361240355
1904,,,绥化市,2014,1190.0,2300.0,44171.0,35.0,20.0,553.2,2,11111.0,111111.0,43.52204422384695,28.740382107177094
1905,12.1714,,安庆市,2009,770.66,885.0,17104.0,72.0,,615.88,2,1111.0,101111.0,16.661573340855373,10.996155232594377
1906,15.1828,,忻州市,2009,349.3072,166.0,31914.0,21.0,,306.91,2,1111.0,101111.0,10.052548746351867,10.085268834098214
1907,9.9541,,宜春市,2008,615.0,338.0,23648.0,32.0,,543.97,2,1111.0,101111.0,13.545386712184088,7.317388681300826
1908,122.3996,,怀化市,2020,1670.0,685.0,34919.0,65.0,67.0,,2,11111.0,11111.0,49.92423508239497,48.76456327903765
1909,,,鄂尔多斯市,2015,4230.0,2949.0,110093.0,154.0,55.0,157.32,2,11111.0,111111.0,96.78764285520776,66.35795802164084
1910,4.5904,,柳州市,2002,230.3105,,23592.0,94.0,,187.95,2,1101.0,101101.0,7.655711101365958,4.303841168808723
1911,7.5351,,忻州市,2006,194.4549,166.0,31965.0,20.0,,299.83,2,1111.0,101111.0,7.692971213651741,5.602312166219634
1912,9.8606,,荆门市,2010,730.07,645.0,15671.0,50.0,,300.4,2,1111.0,101111.0,15.255827481893293,9.114347065595638
1913,17.5551,,牡丹江市,2009,629.2848,872.0,49285.0,65.0,,270.57,2,1111.0,101111.0,19.35269572447481,11.42181705634343
1914,20.1968,,巴中市,2017,601.44,425.0,15605.0,,63.0,376.0,2,10111.0,110111.0,33.94980212706925,24.879494045937285
1915,14.5367,,乐山市,2011,918.0596,739.0,16202.0,56.0,20.0,354.4,2,11111.0,111111.0,22.20672542728439,20.695612393272473
1916,1.9969,,河源市,2003,136.8518,175.0,19901.0,12.0,,334.13,2,1111.0,101111.0,5.375275507416395,2.918782353513949
1917,56.5752,,曲靖市,2008,787.5678,397.0,36776.0,37.0,,608.09,2,1111.0,101111.0,18.297185044696587,15.029699985222075
1918,4.2163,,佳木斯市,2005,241.5433,335.0,41453.0,58.0,,245.03,2,1111.0,101111.0,9.395961208776166,4.887826775175669
1919,57.8522,,永州市,2013,1180.0,684.0,28402.0,60.0,8.0,622.6,2,11111.0,111111.0,22.24375407940784,18.053909628975163
1920,11.4843,,忻州市,2007,257.2845,166.0,32095.0,20.0,,299.81,2,1111.0,101111.0,8.687051762114233,7.038485769970282
1921,,,随州市,2016,852.18,504.0,12245.0,71.0,40.0,252.0,2,11111.0,111111.0,26.92660851443381,20.703956901579353
1922,4.5572,,安顺市,2009,195.7038,243.0,11819.0,32.0,,273.49,2,1111.0,101111.0,4.769400316291045,5.2548227995428025
1923,2.9929,,来宾市,2007,245.3424,150.0,17057.0,20.0,,250.15,2,1111.0,101111.0,6.211937946503575,3.198133388920686
1924,5.3617,,韶关市,2005,339.9334,323.0,23501.0,57.0,,318.66,2,1111.0,101111.0,8.265873629746599,4.816963430771234
1925,42.9793,,上饶市,2016,1820.0,1494.0,29047.0,78.0,72.0,782.0,2,11111.0,111111.0,56.185377098376506,41.3397154120813
1926,6.0246,,鸡西市,2008,315.8814,320.0,28758.0,79.0,,190.84,2,1111.0,101111.0,7.848730225604721,4.1208312207862665
1927,5.3089,,安庆市,2005,429.64,685.0,17248.0,52.0,,605.55,2,1111.0,101111.0,10.978619783940339,5.932011942996024
1928,8.3539,,来宾市,2014,551.2357,618.0,17078.0,37.0,4.0,266.4,2,11111.0,111111.0,13.760485170698606,9.396748662459025
1929,17.9996,,桂林市,2010,1100.0,699.0,35337.0,63.0,,518.96,2,1111.0,101111.0,23.708919773433532,15.738284458197924
1930,2.7209,,双鸭山市,2005,146.6204,294.0,29303.0,64.0,,150.22,2,1111.0,101111.0,5.696519114061148,2.963358195327705
1931,,,南平市,2014,1230.0,254.0,33634.0,30.0,26.0,319.2,2,11111.0,111111.0,28.36298843732913,16.520034029777893
1932,9.0334,,绵阳市,2006,560.8402,907.0,25938.0,80.0,,533.3,2,1111.0,101111.0,14.532641308847776,10.425442889132192
1933,,,绥化市,2016,1320.0,258.0,44648.0,45.0,51.0,543.0,2,11111.0,111111.0,42.391292376511174,28.620240254265543
1934,11.7815,,六安市,2006,356.35,387.0,19753.0,42.0,,686.73,2,1111.0,101111.0,8.878179037725946,4.770172806402239
1935,35.8546,,上饶市,2015,1650.0,1433.0,29174.0,77.0,67.0,774.4,2,11111.0,111111.0,53.105761118328076,34.82133487442492
1936,51.0549,,曲靖市,2007,650.4206,633.0,37107.0,34.0,,603.04,2,1111.0,101111.0,17.66479757886041,13.487272644339676
1937,7.3828,,宣城市,2006,287.88,191.0,15819.0,24.0,,274.21,2,1111.0,101111.0,6.779058663666331,3.642332639724451
1938,37.5844,,衡阳市,2008,1000.0,1197.0,19667.0,98.0,,731.14,2,1111.0,101111.0,21.42572806099082,11.891450737871086
1939,45.2396,,大理白族自治州,2009,,,36384.0,,,,2,100.0,100.0,25.354830771971887,23.760083365139852
1940,,,鸡西市,2019,552.0,729.0,28966.0,80.0,37.0,169.0,2,11111.0,111111.0,31.637014644497288,23.68749472796807
1941,3.1503,,自贡市,2004,249.3484,467.0,5618.0,44.0,,315.78,2,1111.0,101111.0,5.532268033201665,3.932708030886704
1942,3.5466,,安顺市,2008,167.6482,285.0,11926.0,32.0,,270.3,2,1111.0,101111.0,4.587967178194335,3.9689398452900098
1943,,,双鸭山市,2018,507.0075,535.0,29507.0,58.0,65.0,141.0,2,11111.0,111111.0,41.398030196457675,23.493250531832615
1944,3.4351,,娄底市,2002,189.2986,,10445.0,32.0,,402.16,2,1101.0,101101.0,4.703493890608344,2.6390928792832384
1945,16.7358,,宜宾市,2013,1340.0,694.0,17098.0,94.0,11.0,550.4,2,11111.0,111111.0,20.404161461549165,21.453783077711577
1946,7.4495,,安庆市,2006,494.21,614.0,17409.0,55.0,,607.89,2,1111.0,101111.0,11.492875610327976,6.175027837441808
1947,1.8439,,眉山市,2003,174.0527,338.0,9320.0,37.0,,340.66,2,1111.0,101111.0,4.426216467852371,3.184735392144202
1948,18.1467,,岳阳市,2004,590.3086,560.0,19263.0,75.0,,529.35,2,1111.0,101111.0,12.225699514321704,6.500944412704444
1949,32.6777,,定西市,2020,441.0,289.0,25439.0,26.0,38.0,,2,11111.0,11111.0,27.317699936968204,22.117858184418925
1950,15.3494,,汉中市,2013,881.73,281.0,35096.0,34.0,10.0,386.2,2,11111.0,111111.0,21.22528862045062,16.469799738730824
1951,,,黔东南苗族侗族自治州,2020,,,39263.0,,,,2,100.0,100.0,27.36864002468948,34.08193241464614
1952,,,龙岩市,2006,450.0075,318.0,24698.0,32.0,,287.52,2,1111.0,101111.0,11.0248733459704,5.317779508000824
1953,8.5001,,宜春市,2007,508.8563,332.0,24257.0,32.0,,539.09,2,1111.0,101111.0,11.953119089252105,6.284722417981029
1954,,,鸡西市,2020,572.0,,29261.0,80.0,46.0,,2,11101.0,11101.0,35.60041601999913,29.073513127689576
1955,36.3009,,桂林市,2014,1830.0,976.0,35998.0,71.0,46.0,526.5,2,11111.0,111111.0,44.634497430691134,30.479968462484393
1956,65.9188,,益阳市,2016,1490.0,829.0,16040.0,76.0,45.0,484.0,2,11111.0,111111.0,35.11258609303347,28.771393724478877
1957,3.6107,,通化市,2004,217.8,219.0,20260.0,44.0,,226.39,2,1111.0,101111.0,5.776500972595454,3.224954800890955
1958,8.6479,,绥化市,2005,350.7883,189.0,45494.0,23.0,,561.78,2,1111.0,101111.0,12.119508921372178,6.30463013752471
1959,2.2182,,广安市,2004,217.5811,252.0,8277.0,42.0,,452.85,2,1111.0,101111.0,4.280421364813233,3.042811262208127
1960,13.5438,,牡丹江市,2011,940.3461,962.0,50748.0,81.0,10.0,267.2,2,11111.0,111111.0,31.44913282376968,15.501087452372277
1961,3.3,,金昌市,2011,232.7546,431.0,9993.0,39.0,0.0,46.6,2,11111.0,111111.0,7.1686639715946825,4.079917877227557
1962,6.9587,,丽水市,2006,355.3709,306.0,22622.0,25.0,,252.53,2,1111.0,101111.0,9.437654610933642,5.907563035698605
1963,2.787,,金昌市,2010,210.5134,399.0,10014.0,37.0,,46.48,2,1111.0,101111.0,5.439679844949187,3.8670944929673423
1964,15.6829,,乐山市,2012,1040.0,785.0,16744.0,64.0,8.0,355.1,2,11111.0,111111.0,18.45509105780566,19.303945043645527
1965,14.6475,,白山市,2019,509.0,428.0,22896.0,48.0,23.0,117.0,2,11111.0,111111.0,21.765308212311325,18.82984297974985
1966,3.8285,,四平市,2002,199.9885,,13453.0,38.0,,326.08,2,1101.0,101101.0,5.4177835731540975,3.0163725655037266
1967,6.8006,,包头市,2003,450.1914,1209.0,36268.0,150.0,,238.13,2,1111.0,101111.0,13.508275950990605,6.204017281682125
1968,1.6106,,贵港市,2002,126.2664,,13961.0,51.0,,462.45,2,1101.0,101101.0,4.1836293353254455,2.351927329807011
1969,30.7811,,上饶市,2014,1550.0,939.0,29919.0,50.0,31.0,773.1,2,11111.0,111111.0,35.20252151388612,24.503639133143526
1970,11.8361,,信阳市,2005,508.5635,232.0,24912.0,46.0,,803.79,2,1111.0,101111.0,10.97064282763283,5.654189260655116
1971,13.2335,,忻州市,2008,311.2485,166.0,33190.0,21.0,,303.26,2,1111.0,101111.0,9.648492892226855,8.494678588743579
1972,11.15,,雅安市,2018,646.1049,431.0,19764.0,38.0,71.0,153.0,2,11111.0,111111.0,40.37425826561133,28.858820351076787
1973,49.0873,,郴州市,2010,1080.0,321.0,25478.0,62.0,,502.07,2,1111.0,101111.0,19.84811502331743,12.748387998151943
1974,,,毕节市（2011年前为毕节地区）,2016,,,35387.0,,40.0,,2,10100.0,10100.0,43.803981885736725,39.06431534028476
1975,4.4796,,中卫市,2010,173.1892,350.0,17992.0,32.0,,118.12,2,1111.0,101111.0,5.929818182133279,4.862498248019419
1976,31.7626,,齐齐哈尔市,2009,690.5169,855.0,55793.0,115.0,,571.56,2,1111.0,101111.0,19.35004107419062,11.420250301493034
1977,,,伊犁哈萨克自治州,2018,,,72813.0,,,,2,100.0,100.0,50.83626782207572,20.802465332340756
1978,12.4481,,绵阳市,2008,743.1645,936.0,26783.0,80.0,,540.71,2,1111.0,101111.0,17.65030506958689,13.666922082832745
1979,,,伊犁哈萨克自治州,2020,,,72797.0,,,,2,100.0,100.0,50.825076106881745,23.63003895993325
1980,,,佳木斯市,2007,336.8924,345.0,43045.0,60.0,,250.53,2,1111.0,101111.0,11.0929266119607,5.819571515174656
1981,43.6966,,百色市,2020,1330.0,827.0,47932.0,68.0,57.0,,2,11111.0,11111.0,49.86828181469518,42.06858847229912
1982,10.5239,,丹东市,2009,607.5211,743.0,19574.0,53.0,,242.64,2,1111.0,101111.0,14.372287379530974,9.284354886355034
1983,28.5397,,黄山市,2018,677.9143,1036.0,12813.0,70.0,46.0,149.0,2,11111.0,111111.0,32.455881178109536,19.126496673206315
1984,2.2572,,眉山市,2005,245.0669,362.0,9545.0,45.0,,340.74,2,1111.0,101111.0,5.408092370876892,3.822642128805835
1985,5.5294,,随州市,2010,401.66,344.0,12734.0,43.0,,257.91,2,1111.0,101111.0,8.274816754474934,4.943655261833784
1986,13.5981,,松原市,2008,806.7183,465.0,28136.0,37.0,,285.09,2,1111.0,101111.0,17.716825884494668,10.572492263152046
1987,32.0817,,松原市,2014,1600.0,875.0,28159.0,59.0,29.0,278.5,2,11111.0,111111.0,33.58845280215269,25.160928897560815
1988,5.8798,,通化市,2006,284.7362,223.0,20658.0,46.0,,226.88,2,1111.0,101111.0,6.8238747722466195,4.1698893093705545
1989,11.6759,,六安市,2007,435.29,262.0,20511.0,44.0,,695.51,2,1111.0,101111.0,9.432492548815523,5.215622033001681
1990,1.5985,,广安市,2003,176.347,216.0,8432.0,41.0,,448.53,2,1111.0,101111.0,3.4950482779302026,2.5147445970661484
1991,87.7572,,昭通市,2017,832.45,454.0,29884.0,43.0,52.0,619.0,2,11111.0,111111.0,37.15845828910385,40.658471162258046
1992,,,中卫市,2016,339.1289,423.0,18170.0,54.0,8.0,121.0,2,11111.0,111111.0,13.480284365052857,9.84574800737517
1993,26.9679,,咸宁市,2007,286.74,361.0,12998.0,31.0,,286.08,2,1111.0,101111.0,7.060359134868207,3.7620481734313267
1994,19.3139,,宜昌市,2011,2140.0,1468.0,28325.0,102.0,28.0,398.8,2,11111.0,111111.0,39.63796531783689,22.135670224784167
1995,2.6036,,池州市,2008,192.4,524.0,11210.0,26.0,,158.93,2,1111.0,101111.0,6.440546258246551,3.682905293443559
1996,11.56,,定西市,2012,223.2711,214.0,26180.0,23.0,1.0,296.3,2,11111.0,111111.0,11.435323048025037,7.239920617158582
1997,83.43,,红河哈尼族彝族自治州,2013,,,42977.0,,,,2,100.0,100.0,29.966516914093127,30.073602400036055
1998,11.7296,,牡丹江市,2010,764.9791,874.0,51841.0,76.0,,270.23,2,1111.0,101111.0,21.445896879912272,13.403662705456966
1999,4.7007,,崇左市,2011,491.8478,186.0,23160.0,22.0,0.0,246.6,2,11111.0,111111.0,10.959016360144807,6.076525712227471
2000,20.2269,,承德市,2013,1270.0,874.0,52726.0,114.0,13.0,378.1,2,11111.0,111111.0,34.088216322319624,33.78041546769556
2001,12.2318,,乐山市,2010,743.915,688.0,17068.0,54.0,,353.35,2,1111.0,101111.0,15.774321450702569,14.666984022825687
2002,8.5868,,资阳市,2011,836.4437,410.0,7705.0,38.0,5.0,503.9,2,11111.0,111111.0,10.77460099290301,10.041415902198509
2003,1.1818,,阜新市,2002,85.2089,,13826.0,49.0,,192.96,2,1101.0,101101.0,3.439468475705395,1.9757670699136178
2004,30.5672,,白城市,2020,510.0,385.0,34519.0,47.0,40.0,,2,11111.0,11111.0,32.11479125158357,30.17779134746624
2005,4.9088,,自贡市,2008,486.851,581.0,5852.0,53.0,,325.58,2,1111.0,101111.0,9.573772123777767,7.413129526011606
2006,11.1977,,自贡市,2005,273.9544,804.0,5853.0,44.0,,317.28,2,1111.0,101111.0,7.8607607061708435,5.556279918901961
2007,41.9896,,桂林市,2015,1940.0,1265.0,37093.0,99.0,74.0,528.97,2,11111.0,111111.0,58.5976833788733,40.335660258326655
2008,14.3619,,南平市,2013,1110.0,251.0,35288.0,28.0,10.0,316.0,2,11111.0,111111.0,22.03672359387945,14.400409154074165
2009,12.7,,庆阳市,2012,529.3638,305.0,36385.0,25.0,3.0,262.3,2,11111.0,111111.0,17.561521790490268,11.118533612533918
2010,10.6918,,榆林市,2006,439.472,160.0,57714.0,74.0,,353.24,2,1111.0,101111.0,13.273888482450838,7.325988333404926
2011,5.5625,,中卫市,2011,221.5901,366.0,18342.0,36.0,0.0,119.2,2,11111.0,111111.0,9.4653947031726,5.57988891875583
2012,2.1711,,双鸭山市,2006,169.2288,298.0,30836.0,59.0,,149.95,2,1111.0,101111.0,6.4750646041353965,3.3550689057907044
2013,21.8207,,桂林市,2011,1340.0,754.0,37242.0,65.0,24.0,521.8,2,11111.0,111111.0,32.716621988860354,18.14062395741416
2014,,,伊犁哈萨克自治州,2017,,,74243.0,,,,2,100.0,100.0,51.83652736753809,20.115763763397144
2015,11.6,,荆门市,2011,942.59,680.0,16644.0,52.0,11.0,301.9,2,11111.0,111111.0,18.47235550276153,10.315816324207347
2016,3.9796,,宝鸡市,2003,261.12,265.0,24416.0,45.0,,367.1,2,1111.0,101111.0,7.281382435559442,4.743616999199654
2017,2.8739,,梧州市,2007,319.5739,672.0,16921.0,36.0,,310.15,2,1111.0,101111.0,9.727489140017774,5.00806802594745
