Unnamed: 0,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_stock,pr_stock_corrected
100,,,海北藏族自治州,2016,,,1529.0,,,,2,100.0,100.0,1.0700715502844895,0.5853504575114653
101,0.6385,,海北藏族自治州,2007,,,1534.0,,,,2,100.0,100.0,1.073912438835403,0.5236233670085769
102,4.9532,,海西蒙古族藏族自治州,2007,,,13452.0,,,,2,100.0,100.0,10.229054388792724,4.987531298344929
103,,,海西蒙古族藏族自治州,2008,,,13478.0,,,,2,100.0,100.0,10.249027009257473,5.762251529720507
104,1.9158,,阿拉善盟,2006,,,10891.0,,,,2,100.0,100.0,8.261751273014848,4.094928474871186
105,5.1868,,巴音郭楞蒙古自治州,2003,,,21829.0,,,,2,100.0,100.0,16.664079066993132,4.0377963858139205
106,,,巴音郭楞蒙古自治州,2004,,,22165.0,,,,2,100.0,100.0,16.922186777614513,4.300259068045007
107,4.2945,,海西蒙古族藏族自治州,2009,,,14551.0,,,,2,100.0,100.0,11.0732816922835,7.260257522676448
108,,,神农架林区,2015,,,157.0,,,,2,100.0,100.0,0.016131731913836527,0.010761008321331473
109,,,和田地区,2005,,,12012.0,,,,2,100.0,100.0,9.122878486129649,2.3924684148940267
110,,,和田地区,2006,,,12028.0,,,,2,100.0,100.0,9.13516932949257,2.348221971252164
111,0.2277,,黄南藏族自治州,2002,,,886.0,,,,2,100.0,100.0,0.5761332826370189,0.26304073112668075
112,1.5183,,阿拉善盟,2007,,,11870.0,,,,2,100.0,100.0,9.013797251283703,4.36058159457855
113,0.1611,,海北藏族自治州,2006,,,1709.0,,,,2,100.0,100.0,1.2083435381173742,0.5385547898892454
114,,,巴音郭楞蒙古自治州,2005,,,23544.0,,,,2,100.0,100.0,17.98150383995645,4.7156366331963095
115,,,海北藏族自治州,2008,,,1744.0,,,,2,100.0,100.0,1.2352297579737683,0.6944761250030411
116,,,阿勒泰地区,2004,,,5945.0,,,,2,100.0,100.0,4.462344318451256,1.1339690828577533
117,4.9566,,甘孜藏族自治州,2010,,,7656.0,,,,2,100.0,100.0,5.776696380573843,5.114062104151578
118,1.8786,,阿拉善盟,2008,,,12333.0,,,,2,100.0,100.0,9.36946353109829,4.636629941665815
119,,,神农架林区,2014,,,169.0,,,,2,100.0,100.0,0.025349864436028827,0.015732936060377456
120,0.782,,阿勒泰地区,2003,,,6226.0,,,,2,100.0,100.0,4.678202255012593,1.1335536804317878
121,,,海北藏族自治州,2014,,,1838.0,,,,2,100.0,100.0,1.3074384627309414,0.6799628135016745
122,,,克孜勒苏柯尔克孜自治州,2010,,,3760.0,,,,2,100.0,100.0,2.783876021702075,0.8721687176763105
123,0.93,,海南藏族自治州,2006,,,2360.0,,,,2,100.0,100.0,1.7084272274463066,0.7614404658065366
124,3.7103,,阿拉善盟,2009,,,13104.0,,,,2,100.0,100.0,9.961728545649148,5.173466210407083
125,0.7176,,阿坝藏族羌族自治州,2003,,,4553.0,,,,2,100.0,100.0,3.3930409458769493,2.199729119320219
126,8.3,,甘孜藏族自治州,2016,,,8491.0,,,,2,100.0,100.0,6.418124768576388,5.0106273526594265
127,,,和田地区,2007,,,14122.0,,,,2,100.0,100.0,10.743733454615128,2.909768324779882
128,,,海北藏族自治州,2015,,,1971.0,,,,2,100.0,100.0,1.4096060981852394,0.7104119086970402
129,3.4,,锡林郭勒盟,2003,,,11523.0,,,,2,100.0,100.0,8.747239585850311,3.5171675139805925
130,,,神农架林区,2002,,,188.0,,,,2,100.0,100.0,0.03994524092949997,0.017730851101522106
131,,,黄南藏族自治州,2003,,,1049.0,,,,2,100.0,100.0,0.7013462493967976,0.3334710488664471
132,,,阿勒泰地区,2005,,,6907.0,,,,2,100.0,100.0,5.2013312756470045,1.364045439310159
133,,,阿拉善盟,2015,,,14169.0,,,,2,100.0,100.0,10.779837806993713,7.07299942166214
134,,,巴音郭楞蒙古自治州,2006,,,27964.0,,,,2,100.0,100.0,21.376849318963945,5.494981585604207
135,,,大兴安岭地区,2018,,,3929.0,,,,2,100.0,100.0,2.9136980547229503,1.5476425005928491
136,2.4347,,锡林郭勒盟,2004,,,11891.0,,,,2,100.0,100.0,9.029928983197543,4.468317735063082
137,,,海南藏族自治州,2015,,,2605.0,,110.0,,2,10100.0,10100.0,64.76300553896668,32.63919646568402
138,,,阿拉善盟,2014,,,14356.0,,,,2,100.0,100.0,10.923487038797877,7.047438764022074
139,1.8132,,阿坝藏族羌族自治州,2004,,,5016.0,,,,2,100.0,100.0,3.748707225691536,2.4286648508064097
140,,,阿拉善盟,2016,,,14483.0,,,,2,100.0,100.0,11.02104560799108,7.888154241170981
141,1.2547,,海南藏族自治州,2007,,,2639.0,,,,2,100.0,100.0,1.9227488085872773,0.9375030669688611
142,0.2454,,黄南藏族自治州,2005,,,1100.0,,,,2,100.0,100.0,0.7405233126161148,0.34405038032720386
143,6.5087,,甘孜藏族自治州,2011,,,9159.0,,,,2,100.0,100.0,6.931267478978428,6.167275581974424
144,,,和田地区,2008,,,15139.0,,,,2,100.0,100.0,11.524970185870927,3.432887193525575
145,,,克孜勒苏柯尔克孜自治州,2011,,,4274.0,,,,2,100.0,100.0,3.1787193647359784,1.0913293725123476
146,,,海南藏族自治州,2016,,,2673.0,,118.0,,2,10100.0,10100.0,69.39703112793083,37.96155865453301
147,1.4018,,甘南藏族自治州,2003,,,2255.0,,,,2,100.0,100.0,1.627768567877124,0.7327517674696276
148,0.6312,,海北藏族自治州,2009,,,2116.0,,,,2,100.0,100.0,1.5209918661617297,0.9972466108150794
149,,,和田地区,2009,,,15254.0,,,,2,100.0,100.0,11.613310622541931,4.013410550250842
150,,,黄南藏族自治州,2004,,,1119.0,,,,2,100.0,100.0,0.7551186891095859,0.34190633073372917
151,,,海西蒙古族藏族自治州,2010,,,18827.0,,,,2,100.0,100.0,14.358009581024694,9.276426505435188
152,1.8003,,酒泉市,2002,95.0705,,10574.0,22.0,,96.2,2,1101.0,101101.0,3.6916184963478416,1.7027312679040079
153,2.0105,,阿坝藏族羌族自治州,2005,,,5250.0,,,,2,100.0,100.0,3.9284608098742857,2.5624068713820516
154,,,巴音郭楞蒙古自治州,2009,,,29831.0,,,,2,100.0,100.0,22.81103710387503,7.883200574791558
155,,,巴音郭楞蒙古自治州,2007,,,29979.0,,,,2,100.0,100.0,22.92472740498207,6.208795661118691
156,,,海北藏族自治州,2017,,,2205.0,,,,2,100.0,100.0,1.5893596823679892,0.6870011571640662
157,8.0,,甘孜藏族自治州,2015,,,9613.0,,,,2,100.0,100.0,7.280020159401371,5.741340907110109
158,,,海北藏族自治州,2018,,,2209.0,,,,2,100.0,100.0,1.59243239320872,0.6313122441783787
159,,,大兴安岭地区,2017,,,4248.0,,,,2,100.0,100.0,3.1587467442712285,1.611032005004729
160,5.5322,,阿坝藏族羌族自治州,2008,,,5346.0,,,,2,100.0,100.0,4.0022058700518235,2.9354086112784876
161,0.3929,,神农架林区,2009,,,210.0,,,,2,100.0,100.0,0.056845150553519186,0.0337916658397191
162,1.1366,,甘南藏族自治州,2005,,,2394.0,,,,2,100.0,100.0,1.7345452695925183,0.7465844331118541
163,7.4,,甘孜藏族自治州,2014,,,9811.0,,,,2,100.0,100.0,7.432119346017543,6.318663777488461
164,0.7421,,海南藏族自治州,2009,,,2859.0,,,,2,100.0,100.0,2.0917479048274696,1.3714659198229602
165,10.9005,,阿坝藏族羌族自治州,2009,,,5466.0,,,,2,100.0,100.0,4.094387195273748,3.524254110912778
166,,,海南藏族自治州,2014,,,2879.0,,84.0,,2,10100.0,10100.0,50.03967861792386,26.024261660998068
167,,,大兴安岭地区,2014,,,4386.0,,,,2,100.0,100.0,3.26475526827644,2.0351640202616283
168,1.4218,,甘南藏族自治州,2004,,,2442.0,,,,2,100.0,100.0,1.7714177996812872,0.5747783325632141
169,2.4309,,迪庆藏族自治州,2002,,,1579.0,,,,2,100.0,100.0,1.1084804357936242,0.5784074268968873
170,,,巴音郭楞蒙古自治州,2008,,,32350.0,,,,2,100.0,100.0,24.74607675582523,7.370994337947932
171,,,果洛藏族自治州,2020,,,5106.0,,,,2,100.0,100.0,3.817843219607978,1.9925360687990106
172,2.3857,,阿坝藏族羌族自治州,2006,,,5718.0,,,,2,100.0,100.0,4.287967978239785,2.850140208840117
173,,,海南藏族自治州,2008,,,3007.0,,,,2,100.0,100.0,2.205438205934508,1.239950842589385
174,7.5511,,阿坝藏族羌族自治州,2007,,,5727.0,,,,2,100.0,100.0,4.294881577631429,2.9757974994266267
175,2.4817,,甘孜藏族自治州,2012,,,10409.0,,,,2,100.0,100.0,7.891489616706793,7.925524645897483
176,,,海西蒙古族藏族自治州,2011,,,21023.0,,,,2,100.0,100.0,16.044927832585884,7.7095469736604025
177,0.3619,,神农架林区,2008,,,227.0,,,,2,100.0,100.0,0.06990417162662496,0.03563551602629491
178,6.95,,阿拉善盟,2011,,,16884.0,,,,2,100.0,100.0,12.865440290139723,7.126034175951043
179,,,阿勒泰地区,2006,,,8247.0,,,,2,100.0,100.0,6.230689407291813,1.6016169196793058
180,3.7991,,阿拉善盟,2010,,,17098.0,,,,2,100.0,100.0,13.029830320118814,6.9440467331751945
181,,,神农架林区,2005,,,234.0,,,,2,100.0,100.0,0.07528141559790379,0.03484512126642552
182,0.6656,,黄南藏族自治州,2007,,,1313.0,,,,2,100.0,100.0,0.9041451648850284,0.44084742701652013
183,1.3324,,甘南藏族自治州,2006,,,2677.0,,,,2,100.0,100.0,1.95193956157422,0.7821122973507978
184,0.515,,黄南藏族自治州,2009,,,1317.0,,,,2,100.0,100.0,0.907217875725759,0.5948223471578832
185,0.2651,,黄南藏族自治州,2006,,,1318.0,,,,2,100.0,100.0,0.9079860534359416,0.4046864346148049
186,5.3088,,阿克苏地区,2002,,,9418.0,,,,2,100.0,100.0,7.130225505915745,1.9448161895558
187,,,神农架林区,2003,,,241.0,,,,2,100.0,100.0,0.08065865956918264,0.03592331548077757
188,,,神农架林区,2007,,,241.0,,,,2,100.0,100.0,0.08065865956918264,0.04025798425510546
189,,,神农架林区,2019,,,241.0,,,,2,100.0,100.0,0.08065865956918264,0.06367679716253846
190,,,海北藏族自治州,2019,,,2564.0,,,,2,100.0,100.0,1.865135480323576,0.9213382743726467
191,,,阿勒泰地区,2007,,,8778.0,,,,2,100.0,100.0,6.638591771398822,1.797956375142838
192,,,神农架林区,2018,,,244.0,,,,2,100.0,100.0,0.08296319269973071,0.05244431199696582
193,2.5895,,酒泉市,2003,106.6855,302.0,12764.0,22.0,,91.84,2,1111.0,101111.0,4.636691305347088,2.0872400513514555
194,1.8093,,甘南藏族自治州,2008,,,2834.0,,,,2,100.0,100.0,2.072543462072902,1.0533277438240343
195,1.612,,甘南藏族自治州,2007,,,2869.0,,,,2,100.0,100.0,2.0994296819292964,1.036257471296029
196,,,海北藏族自治州,2011,,,2695.0,,,,2,100.0,100.0,1.965766760357508,0.9445459235695393
197,,,神农架林区,2004,,,257.0,,,,2,100.0,100.0,0.0929495029321057,0.03987827171745993
198,6.6723,,甘孜藏族自治州,2013,,,11965.0,,,,2,100.0,100.0,9.08677413375106,9.159976712158407
199,5.8,,锡林郭勒盟,2005,,,16003.0,,,,2,100.0,100.0,12.18867572746877,5.5515937466626
200,,,海北藏族自治州,2010,,,2764.0,,,,2,100.0,100.0,2.0187710223601143,1.3042880988862915
201,2.38,,酒泉市,2004,122.2504,303.0,13608.0,22.0,,92.53,2,1111.0,101111.0,5.023708118335929,1.630060720887488
202,,,克孜勒苏柯尔克孜自治州,2014,,,5775.0,,,,2,100.0,100.0,4.331754107720198,1.789086798687858
203,,,神农架林区,2020,,,268.0,,,,2,100.0,100.0,0.10139945774411532,0.08779772565003388
204,,,海西蒙古族藏族自治州,2016,,,25011.0,,,,2,100.0,100.0,19.108420540794455,10.452686741276166
205,6.97,,阿拉善盟,2012,,,20028.0,,,,2,100.0,100.0,15.280591010954106,8.523419712470805
206,0.2666,,神农架林区,2006,,,274.0,,,,2,100.0,100.0,0.10600852400521146,0.05091184580229914
207,5.6424,,阿拉善盟,2013,,,20317.0,,,,2,100.0,100.0,15.502594369196904,9.42689815910718
208,,,海南藏族自治州,2010,,,3742.0,,,,2,100.0,100.0,2.7700488229187865,1.7896738525814178
209,,,黄南藏族自治州,2008,,,1560.0,,,,2,100.0,100.0,1.093885059300153,0.615008707714136
210,1.6596,,迪庆藏族自治州,2004,,,2008.0,,,,2,100.0,100.0,1.438028673461999,0.9399498387121024
211,2.2543,,甘南藏族自治州,2009,,,3192.0,,,,2,100.0,100.0,2.347551082318306,1.4917158175481462
212,,,海西蒙古族藏族自治州,2014,,,26327.0,,,,2,100.0,100.0,20.11934240739488,10.463517067228175
213,,,神农架林区,2017,,,284.0,,,,2,100.0,100.0,0.1136903011070384,0.07274850243378761
214,,,海西蒙古族藏族自治州,2012,,,26383.0,,,,2,100.0,100.0,20.16236035916511,12.185556824984504
215,,,巴音郭楞蒙古自治州,2010,,,41643.0,,,,2,100.0,100.0,31.884752216552986,9.98926792621154
216,,,海西蒙古族藏族自治州,2015,,,26664.0,,,,2,100.0,100.0,20.378218295726448,10.270194612487785
217,2.7139,,酒泉市,2005,146.0284,381.0,15012.0,29.0,,90.26,2,1111.0,101111.0,5.8974996659200976,2.5384067640348524
218,1.5124,,迪庆藏族自治州,2003,,,2076.0,,,,2,100.0,100.0,1.490264757754422,0.8839924110998402
219,8.3648,,锡林郭勒盟,2006,,,17924.0,,,,2,100.0,100.0,13.66434510872972,6.772718522641438
220,,,克孜勒苏柯尔克孜自治州,2015,,,6296.0,,,,2,100.0,100.0,4.7319746947253805,2.0370650417745253
221,3.5388,,阿克苏地区,2003,,,11567.0,,,,2,100.0,100.0,8.78103940509835,2.1276932875231145
222,,,海北藏族自治州,2012,,,3138.0,,,,2,100.0,100.0,2.3060694859684405,1.3937227716921357
223,,,海南藏族自治州,2011,,,3994.0,,46.0,,2,10100.0,10100.0,29.0078034896662,13.938175723801258
224,,,和田地区,2010,,,22782.0,,,,2,100.0,100.0,17.396152424797233,5.4500918268481575
225,8.4008,,阿坝藏族羌族自治州,2011,,,7708.0,,,,2,100.0,100.0,5.816641621503343,5.175508224172709
226,,,阿克苏地区,2004,,,11941.0,,,,2,100.0,100.0,9.068337868706676,2.3044422487753105
227,,,大兴安岭地区,2019,,,6222.0,,,,2,100.0,100.0,4.675129544171861,3.2818839107415565
228,,,黄南藏族自治州,2010,,,1703.0,,,,2,100.0,100.0,1.203734471856278,0.7777090757057907
229,,,克孜勒苏柯尔克孜自治州,2012,,,6627.0,,,,2,100.0,100.0,4.986241516795851,1.8219721605923938
230,10.4,,阿坝藏族羌族自治州,2014,,,7896.0,,,,2,100.0,100.0,5.961059031017688,5.067992859256894
231,,,阿勒泰地区,2008,,,11183.0,,,,2,100.0,100.0,8.486059164388196,2.5277014481688345
232,,,巴音郭楞蒙古自治州,2011,,,45086.0,,,,2,100.0,100.0,34.529588072711995,11.854822449113106
233,7.5267,,阿坝藏族羌族自治州,2010,,,7984.0,,,,2,100.0,100.0,6.0286586695137645,5.337122259758188
234,,,黄南藏族自治州,2011,,,1737.0,,,,2,100.0,100.0,1.2298525140024894,0.5909410018111889
235,,,阿拉善盟,2017,,,23382.0,,,,2,100.0,100.0,17.857059050906855,10.515492248564003
236,3.0567,,酒泉市,2006,173.2453,334.0,16442.0,29.0,,91.16,2,1111.0,101111.0,6.3459061644041475,2.542707441726288
237,,,阿拉善盟,2018,,,23524.0,,,,2,100.0,100.0,17.966140285752797,10.972924649858975
238,,,克孜勒苏柯尔克孜自治州,2013,,,6889.0,,,,2,100.0,100.0,5.187504076863718,2.0272089953106653
239,,,克孜勒苏柯尔克孜自治州,2016,,,6896.0,,,,2,100.0,100.0,5.1928813208349975,2.5757563438255033
240,3.5683,,酒泉市,2007,203.25,340.0,16684.0,29.0,,93.57,2,1111.0,101111.0,6.864151048096923,3.3880762327596994
241,8.4389,,甘孜藏族自治州,2017,,,14958.0,,,,2,100.0,100.0,11.385930020327857,7.845487272910989
242,,,大兴安岭地区,2020,,,6676.0,,,,2,100.0,100.0,5.023882224594804,3.8462215223963034
243,5.0003,,酒泉市,2009,321.0478,421.0,17084.0,37.0,,96.42,2,1111.0,101111.0,8.965321950154028,5.696878190718325
