Unnamed: 0,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_register,pr_register_corrected
1325,5.8369,,益阳市,2007,417.6247,497.0,10306.0,49.0,,465.25,2,1111.0,101111.0,1.4058986643912352,0.13866950868257488
1326,,,天门市,2002,,,2196.0,,,,2,100.0,100.0,-1.8062952038643267,-2.1897992809242983
1327,19.4072,,保山市,2006,135.4865,206.0,15999.0,19.0,,244.3,2,1111.0,101111.0,0.5818672572437315,1.1836301713163757
1328,5.8734,,齐齐哈尔市,2003,350.16900000000015,762.0,35474.0,103.0,,541.08,2,1111.0,101111.0,1.8042292977745535,1.114344109045696
1329,17.0,,巴中市,2016,544.6605,386.0,10321.0,48.0,30.0,375.0,2,11111.0,111111.0,-0.21651645873368786,3.6992568606731724
1330,17.907,,丽江市,2011,178.5015,198.0,17276.0,25.0,2.0,121.2,2,11111.0,111111.0,-2.9501630811462687,0.07775477962627919
1331,,,伊犁哈萨克自治州,2011,,,46341.0,,,,2,100.0,100.0,2.2504669919964533,3.1943268831945195
1332,45.1691,,楚雄彝族自治州,2011,,,23917.0,,,,2,100.0,100.0,0.18978434435839373,3.2177022051309416
1333,,,喀什地区,2017,,,93003.0,,,,2,100.0,100.0,6.538532176802336,5.513200575919835
1334,14.6169,,延边朝鲜族自治州,2011,,,36510.0,,,,2,100.0,100.0,1.3470344594897743,4.181666020889101
1335,40.3669,,益阳市,2010,712.2748,617.0,10397.0,54.0,,476.36,2,1111.0,101111.0,2.066655160524923,2.2949579883237856
1336,6.1237,,荆门市,2007,420.0794,628.0,10429.0,45.0,,298.57,2,1111.0,101111.0,1.0531756904864502,0.7942084248065204
1337,9.4677,,泸州市,2010,714.8088,785.0,10334.0,83.0,,502.32,2,1111.0,101111.0,2.0296577171967747,3.656153785796559
1338,15.406,,吉安市,2012,1010.0,716.0,21373.0,46.0,9.0,505.5,2,11111.0,111111.0,0.8718408888264211,3.6571596492958522
1339,40.77,,西双版纳傣族自治州,2012,,,16124.0,,,,2,100.0,100.0,-0.5263635272543155,2.551766061823998
1340,7.7122,,桂林市,2005,536.9232,566.0,23406.0,58.0,,495.11,2,1111.0,101111.0,1.999203952513024,2.2729297424170234
1341,1.9919,,咸宁市,2002,156.59,,8282.0,31.0,,277.84,2,1101.0,101101.0,1.0598074983740775,0.6763034213141059
1342,22.1863,,延边朝鲜族自治州,2015,,,36836.0,,,,2,100.0,100.0,1.3769926535287509,3.9820287203184073
1343,12.9479,,牡丹江市,2008,506.0872,872.0,33040.0,65.0,,269.9,2,1111.0,101111.0,1.597865171918912,0.8035316432288783
1344,19.9116,,安康市,2019,1180.0,573.0,20046.0,45.0,35.0,304.0,2,11111.0,111111.0,0.4170746337553055,2.843669852167018
1345,1.1845,,钦州市,2002,154.6561,,9338.0,64.0,,333.44,2,1101.0,101101.0,1.0388414175844636,0.2609285398734266
1346,3.5304,,资阳市,2007,373.9669,222.0,4910.0,26.0,,493.22,2,1111.0,101111.0,1.3566517239826419,0.24084126939217354
1347,7.4563,,桂林市,2004,454.7642,510.0,23615.0,58.0,,493.88,2,1111.0,101111.0,1.8291078187210297,1.464703932701461
1348,3.542,,贺州市,2008,252.8364,262.0,10032.0,29.0,,221.79,2,1111.0,101111.0,0.6449005017652443,0.15732998988936175
1349,15.3043,,百色市,2013,803.8711,190.0,31032.0,37.0,3.0,411.7,2,11111.0,111111.0,0.262595980779726,2.9875436142257126
1350,2.2858,,池州市,2006,130.09,243.0,7195.0,19.0,,157.09,2,1111.0,101111.0,0.19070574043110766,0.13121487468168389
1351,,,牡丹江市,2015,1310.0,981.0,33267.0,82.0,40.0,262.0,2,11111.0,111111.0,0.6795764579266521,2.8634001704064245
1352,80.8657,,怀化市,2016,1400.0,498.0,23600.0,64.0,47.0,523.0,2,11111.0,111111.0,2.675934679884701,5.97186050124192
1353,3.3243,,吴忠市,2003,127.0346,160.0,14404.0,17.0,,186.56,2,1111.0,101111.0,0.4312773930710162,0.8136203922625218
1354,44.58,,西双版纳傣族自治州,2013,,,16339.0,,,,2,100.0,100.0,-0.5066058225967085,2.8485490364937744
1355,,,天门市,2003,,,2248.0,,,,2,100.0,100.0,-1.801516596226208,-1.6813280087573017
1356,23.2722,,齐齐哈尔市,2002,333.051,,36289.0,103.0,,561.06,2,1101.0,101101.0,2.200102230383065,1.067330188316956
1357,3.2276,,天水市,2007,196.2073,591.0,12251.0,61.0,,354.76,2,1111.0,101111.0,0.6757662077066755,0.9658618211054923
1358,,,双鸭山市,2016,437.3971,473.0,19728.0,58.0,27.0,145.0,2,11111.0,111111.0,-1.7850142838421572,0.8941372181751177
1359,6.0858,,齐齐哈尔市,2004,401.8847,802.0,36523.0,103.0,,551.98,2,1111.0,101111.0,1.9559432407948132,1.2009359993977133
1360,3.197,,资阳市,2006,300.1036,212.0,4973.0,24.0,,489.4,2,1111.0,101111.0,1.185559672653998,1.2309169886629354
1361,37.7097,,鄂尔多斯市,2009,2160.0,1572.0,75265.0,109.0,,149.48,2,1111.0,101111.0,5.85344630634588,6.054660480971761
1362,11.253,,宜宾市,2011,1090.0,424.0,11506.0,64.0,14.0,542.9,2,11111.0,111111.0,1.1074533087640548,4.260204901202486
1363,3.3393,,临夏回族自治州,2005,,,7087.0,,,,2,100.0,100.0,-1.3568303969789473,-1.1864750618105502
1364,4.6046,,常德市,2003,486.5833,484.0,15846.0,61.0,,600.2,2,1111.0,101111.0,1.940537959046924,1.375464089949837
1365,,,十堰市,2016,1430.0,920.0,20684.0,107.0,78.0,348.0,2,11111.0,111111.0,2.1326073173846165,5.97848047727129
1366,16.2093,,宜昌市,2009,1270.0,1301.0,18533.0,86.0,,401.37,2,1111.0,101111.0,3.1333781098807125,3.8370984489256585
1367,2.6023,,平凉市,2004,96.3426,336.0,9730.0,24.0,,222.93,2,1111.0,101111.0,0.26157701590833315,0.4466600335207229
1368,63.4588,,永州市,2014,1300.0,695.0,19500.0,60.0,32.0,630.9,2,11111.0,111111.0,2.696740456041056,5.016308230548711
1369,0.5395,,朝阳市,2002,102.6199,,17229.0,28.0,,335.16,2,1101.0,101101.0,1.2173688684218138,0.45306479451334175
1370,,,十堰市,2015,1300.0,919.0,20742.0,105.0,60.0,345.94,2,11111.0,111111.0,1.4373630486221236,4.555348393546415
1371,16.7285,,承德市,2009,760.1136,505.0,34527.0,86.0,,371.91,2,1111.0,101111.0,2.505773752442888,3.2132046814904247
1372,28.876,,通辽市,2012,1690.0,959.0,51618.0,87.0,8.0,319.8,2,11111.0,111111.0,1.1473834582192897,3.773416817600542
1373,3.5580000000000003,,榆林市,2003,138.102,48.0,37710.0,26.0,,348.21,2,1111.0,101111.0,1.3167066494985162,0.9960524618885949
1374,27.3107,,保山市,2007,162.3779,236.0,16750.0,19.0,,246.42,2,1111.0,101111.0,0.6555219783138271,1.5172380010163886
1375,15.6017,,白城市,2013,692.3486,266.0,22649.0,42.0,4.0,199.1,2,11111.0,111111.0,-1.6317510637154449,1.0432102753409622
1376,6.0713,,桂林市,2003,388.2878,500.0,24301.0,58.0,,490.47,2,1111.0,101111.0,1.6871553363141776,1.1566228746474572
1377,50.6465,,常德市,2008,1050.0,818.0,16004.0,72.0,,614.16,2,1111.0,101111.0,3.1544284517711123,1.8009777582862754
1378,22.2094,,安康市,2020,1090.0,426.0,20676.0,45.0,36.0,,2,11111.0,11111.0,8.659501926358558,4.4956591076762935
1379,14.6978,,黄山市,2015,530.9,781.0,8532.0,65.0,22.0,147.69,2,11111.0,111111.0,-2.2640808515042417,0.7170914830155426
1380,46.4119,,益阳市,2011,883.6303,807.0,10867.0,60.0,15.0,478.7,2,11111.0,111111.0,0.3356946737385549,2.3116464245887576
1381,11.3404,,荆州市,2009,709.58,755.0,12427.0,63.0,,662.05,2,1111.0,101111.0,2.4122063059792698,3.1159266450242162
1382,51.1376,,益阳市,2012,1020.0,830.0,10888.0,65.0,7.0,481.9,2,11111.0,111111.0,0.25924822994422314,2.619130596894994
1383,,,天门市,2004,,,2321.0,,,,2,100.0,100.0,-1.794808166272695,-1.716627482913149
1384,5.6233,,荆门市,2006,348.7304,628.0,10938.0,45.0,,294.89,2,1111.0,101111.0,0.8922998142827039,1.0088280121689557
1385,14.3735,,泸州市,2012,1030.0,1150.0,10837.0,101.0,8.0,505.2,2,11111.0,111111.0,0.323968711802463,3.5613578435287545
1386,1.7816,,天门市,2009,,,2323.0,,,,2,100.0,100.0,-1.7946243736712286,-1.0909040346262824
1387,3.3353,,延安市,2002,118.76,,32869.0,21.0,,200.74,2,1101.0,101101.0,1.3464657902427866,0.4520225826919134
1388,17.6674,,安康市,2018,1130.0,573.0,20869.0,45.0,65.0,304.0,2,11111.0,111111.0,1.28624490585244,2.744786647218585
1389,26.0217,,常德市,2004,583.3656,522.0,16143.0,57.0,,601.05,2,1111.0,101111.0,2.1661068895316897,1.42132848858979
1390,3.4874,,松原市,2003,227.1321,259.0,18811.0,32.0,,279.43,2,1111.0,101111.0,0.8910907355768669,0.4391669377260923
1391,11.8,,雅安市,2014,462.4143,341.0,13333.0,31.0,18.0,157.2,2,11111.0,111111.0,-2.0709668133060632,1.530410145471984
1392,,,伊犁哈萨克自治州,2016,,,49141.0,,,,2,100.0,100.0,2.5077766340490117,2.957295711698949
1393,8.982999999999997,,宜宾市,2010,870.8472,261.0,11841.0,57.0,,539.02,2,1111.0,101111.0,2.6966782642155893,4.323174332815373
1394,13.1,,雅安市,2015,502.5788,350.0,13382.0,33.0,33.0,154.91,2,11111.0,111111.0,-1.5962201929593602,1.921837398451303
1395,11.3814,,汉中市,2011,647.482,258.0,24149.0,34.0,22.0,382.3,2,11111.0,111111.0,0.21257570806081286,3.6622905248865893
1396,32.7483,,通辽市,2013,1780.0,906.0,52573.0,76.0,14.0,321.2,2,11111.0,111111.0,1.499994135360419,3.894534705172431
1397,,,鹤岗市,2016,264.1031,473.0,13133.0,53.0,25.0,104.0,2,11111.0,111111.0,-2.534868441794886,0.14428306022238901
1398,72.33,,昭通市,2015,708.3761,410.0,20097.0,41.0,23.0,599.3,2,11111.0,111111.0,1.6609058801063767,5.543550942737674
1399,2.2388,,河源市,2002,116.2853,,14015.0,8.0,,331.73,2,1101.0,101101.0,1.2625171442169032,0.7286507181458747
1400,4.6877,,白山市,2007,237.4523,272.0,15610.0,151.0,,129.92,2,1111.0,101111.0,0.388013433362382,0.290242156427076
1401,1.9799,,吴忠市,2004,92.2147,186.0,15057.0,18.0,,126.47,2,1111.0,101111.0,0.2385580248489817,0.6061940659044855
1402,72.18,,昭通市,2016,765.5307,420.0,20117.0,42.0,22.0,609.0,2,11111.0,111111.0,1.7602851182648784,6.383769695737451
1403,1.6182,,来宾市,2003,119.2224,83.0,11985.0,18.0,,244.14,2,1111.0,101111.0,0.4944250814561473,-0.036107380210573026
1404,5.4375,,资阳市,2009,534.5119,270.0,5160.0,32.0,,501.35,2,1111.0,101111.0,1.726313622102575,3.2228338442273397
1405,9.3,,崇左市,2015,682.8231,222.0,15566.0,28.0,0.0,248.8,2,11111.0,111111.0,-1.6073648460388243,0.7394747443592884
1406,12.5581,,黄山市,2014,507.1697,745.0,8690.0,63.0,13.0,147.7,2,11111.0,111111.0,-2.542769443052761,0.3546512023399937
1407,,,十堰市,2014,1200.0,1032.0,21309.0,96.0,39.0,347.0,2,11111.0,111111.0,0.7048526831813975,3.4960569570904845
1408,6.7531,,大理白族自治州,2005,,,25429.0,,,,2,100.0,100.0,0.3287315510667752,1.0560934373680788
1409,91.306,,文山壮族苗族自治州,2018,,,28255.0,,,,2,100.0,100.0,0.5884304969383933,3.6072542146136457
1410,8.0953,,齐齐哈尔市,2005,422.4396,734.0,38083.0,113.0,,556.99,2,1111.0,101111.0,2.05626046983484,1.2761672476222952
1411,,,天门市,2005,,,2365.0,,,,2,100.0,100.0,-1.7907647290404405,-1.698338074886394
1412,32.5873,,河池市,2019,878.0,834.0,30209.0,45.0,49.0,434.0,2,11111.0,111111.0,1.6725284501835418,3.8238934238784412
1413,3.4287,,宣城市,2002,182.5966,,11126.0,19.0,,275.47,2,1101.0,101101.0,1.2180772951959773,0.3703873045094864
1414,100.4804,,临沧市（2003年前为临沧地区）,2020,821.0,304.0,21373.0,23.0,22.0,,2,11111.0,11111.0,8.019910455862147,6.418570722255876
1415,,,伊春市,2013,284.4921,881.0,29698.0,165.0,3.0,123.2,2,11111.0,111111.0,-2.7786117858622155,-1.1934401421117184
1416,36.1776,,丽江市,2019,473.0,208.0,18608.0,24.0,23.0,123.0,2,11111.0,111111.0,-1.934465647153112,1.0357882881417921
1417,98.5747,,文山壮族苗族自治州,2019,,,28490.0,,,,2,100.0,100.0,0.6100261276106616,3.5802800629055658
1418,9.4625,,广元市,2011,403.5362,394.0,14802.0,40.0,9.0,311.3,2,11111.0,111111.0,-1.2997466156365918,1.8530049768018393
1419,10.0269,,抚州市,2010,630.0124,916.0,17069.0,50.0,,403.96,2,1111.0,101111.0,1.7950787843389375,2.125336251858679
1420,8.7205,,南平市,2010,728.6525,236.0,23861.0,26.0,,313.9,2,1111.0,101111.0,2.246960309390656,2.1088654383983414
1421,20.2,,十堰市,2011,851.25,772.0,21523.0,65.0,35.0,348.4,2,11111.0,111111.0,0.3245986519366291,2.024671857288853
1422,3.6809,,崇左市,2009,304.3555,185.0,15759.0,18.0,,241.96,2,1111.0,101111.0,0.9706406557370058,1.0037240540876915
1423,12.3664,,达州市,2011,1010.0,185.0,15079.0,32.0,8.0,690.7,2,11111.0,111111.0,2.107658778113405,5.260410370551837
1424,,,鹤岗市,2014,259.4613,450.0,13379.0,53.0,15.0,107.0,2,11111.0,111111.0,-2.804542294413732,-0.4107924559871243
1425,7.9060000000000015,,桂林市,2006,607.0178,576.0,25157.0,58.0,,499.29,2,1111.0,101111.0,2.2055291730728492,1.4724674495104866
1426,,,固原市,2015,217.0391,784.0,9588.0,52.0,2.0,149.77,2,11111.0,111111.0,-3.1494364091843288,1.3058617557907928
1427,30.0516,,张家界市,2016,493.099,401.0,8664.0,34.0,15.0,171.0,2,11111.0,111111.0,-2.2000339070975037,1.0958919142597159
1428,3.423,,临夏回族自治州,2007,,,7408.0,,,,2,100.0,100.0,-1.327331684443636,-1.0372360710448192
1429,12.7868,,十堰市,2010,736.78,746.0,21632.0,62.0,,353.19,2,1111.0,101111.0,2.0828380377977584,2.692898568231283
1430,3.5207,,随州市,2008,310.2,1121.0,8786.0,86.0,,256.11,2,1111.0,101111.0,0.4683626359988922,0.6090621775771861
1431,20.84,,丽江市,2012,212.2389,199.0,18817.0,25.0,1.0,119.0,2,11111.0,111111.0,-2.9081629417643837,0.16996664731392963
1432,24.5557,,齐齐哈尔市,2006,481.5986,836.0,38741.0,135.0,,565.9,2,1111.0,101111.0,2.1634299545721416,1.4544162275668913
1433,3.9368,,丹东市,2002,202.6475,,13559.0,51.0,,241.3,2,1101.0,101101.0,1.121910942762846,0.41753848314198455
1434,2.6888,,丽水市,2002,185.1028,,15865.0,17.0,,249.28,2,1101.0,101101.0,1.2764883432477212,0.9570039852932313
1435,,,固原市,2016,239.8058,790.0,9700.0,35.0,5.0,150.0,2,11111.0,111111.0,-3.004511794393854,1.524669256084557
1436,68.4247,,永州市,2015,1420.0,725.0,20548.0,62.0,51.0,635.28,2,11111.0,111111.0,3.4550634349289884,5.681224988272855
1437,26.5947,,吉安市,2015,1330.0,834.0,23309.0,55.0,48.0,530.36,2,11111.0,111111.0,2.594120893659505,5.373502229247175
1438,58.7063,,永州市,2011,945.3949,619.0,20567.0,58.0,15.0,631.2,2,11111.0,111111.0,1.8474527817674369,3.8234045326176394
1439,1.62754,,来宾市,2004,145.2075,105.0,12336.0,18.0,,245.13,2,1111.0,101111.0,0.5573654943860784,0.19296160836650972
1440,3.1754,,九江市,2003,306.7749,360.0,17619.0,48.0,,460.08,2,1111.0,101111.0,1.3475809681082835,0.816014906504172
1441,12.7817,,吴忠市,2005,98.1093,174.0,15520.0,19.0,,124.12,2,1111.0,101111.0,0.2604234806380332,0.6000693744878183
1442,13.1407,,乌兰察布市（2003年前为乌兰察布盟）,2012,781.17,52.0,50316.0,42.0,2.0,287.0,2,11111.0,111111.0,-0.021561243433437127,2.6044721159478152
1443,17.5653,,红河哈尼族彝族自治州,2002,,,29815.0,,,,2,100.0,100.0,0.7317887260819615,1.4257344569644088
1444,,,伊犁哈萨克自治州,2015,,,51291.0,,,,2,100.0,100.0,2.7053536806250826,2.844776940814511
1445,2.6934,,平凉市,2005,474.9203,343.0,10367.0,36.0,,218.15,2,1111.0,101111.0,1.1241080660372396,1.2944634012056366
1446,,,上饶市,2003,252.7563,259.0,21196.0,21.0,,657.38,2,1111.0,101111.0,1.7555624378411787,1.2239963762370671
1447,50.21,,楚雄彝族自治州,2012,,,26486.0,,,,2,100.0,100.0,0.4258659409416161,3.5039955300199295
1448,4.0,,忻州市,2002,93.4096,,23490.0,15.0,,292.4,2,1101.0,101101.0,1.293345169804727,0.6623389602569595
1449,17.2628,,毕节市（2011年前为毕节地区）,2013,,,25032.0,,7.0,,2,10100.0,10100.0,6.4639682466163215,9.194956601312146
1450,,,伊犁哈萨克自治州,2014,,,51417.0,,,,2,100.0,100.0,2.7169326145174484,3.044411065429532
1451,60.4501,,益阳市,2014,1250.0,844.0,11495.0,71.0,27.0,483.2,2,11111.0,111111.0,1.1337147487495869,3.4532825232572417
1452,15.0929,,宜宾市,2012,1240.0,674.0,12382.0,80.0,6.0,546.6,2,11111.0,111111.0,1.000674757770576,4.238063889496868
1453,54.8016,,永州市,2012,1060.0,644.0,20816.0,58.0,11.0,620.3,2,11111.0,111111.0,1.781228842112473,4.141111209063244
1454,2.2464,,咸宁市,2003,173.68,315.0,9096.0,31.0,,278.32,2,1111.0,101111.0,0.531612069907511,0.6518006573764173
1455,,,拉萨市,2020,678.0,,27724.0,77.0,22.0,,2,11101.0,11101.0,9.071762278783234,4.425446327934163
1456,8.15,,庆阳市,2010,357.6095,198.0,25363.0,21.0,,259.18,2,1111.0,101111.0,1.3340769668619037,2.305058962866455
1457,5.1446,,六安市,2002,196.226,,14436.0,46.0,,667.75,2,1101.0,101101.0,1.8852121981825258,0.573246597130674
1458,20.7171,,齐齐哈尔市,2007,556.0392,839.0,39625.0,135.0,,567.8,2,1111.0,101111.0,2.358190327647043,0.7279458356390591
1459,19.172,,通化市,2016,947.5914,416.0,14615.0,54.0,37.0,220.0,2,11111.0,111111.0,-0.5249956967215113,2.4135376326449793
1460,,,阿克苏地区,2016,,,120212.0,,,,2,100.0,100.0,9.038938623448074,9.48845770109801
1461,9.01,,白银市,2010,311.1826,555.0,18930.0,55.0,,180.39,2,1111.0,101111.0,0.7705355048018587,1.7415175008064099
1462,5.3448,,衡阳市,2002,418.9963,,14422.0,90.0,,709.66,2,1101.0,101101.0,2.2930657594742607,1.2351767355725582
1463,19.7048,,襄阳市（2010年前为襄樊市）,2009,1200.0,1306.0,18611.0,96.0,,588.88,2,1111.0,101111.0,3.3238476961595236,4.02756803520447
1464,4.0463,,咸宁市,2005,203.83,319.0,9206.0,31.0,,276.72,2,1111.0,101111.0,0.5994446444418211,0.6918712985958675
1465,2.2614,,德宏傣族景颇族自治州,2003,,,10559.0,,,,2,100.0,100.0,-1.037766440833775,-0.5095760870480333
1466,3.9996,,崇左市,2008,264.8005,185.0,16401.0,13.0,,240.0,2,1111.0,101111.0,0.8963652483361079,0.21867735421491555
1467,19.8377,,九江市,2005,428.9161,431.0,18063.0,48.0,,466.2,2,1111.0,101111.0,1.6295778390801638,0.89395578637444
1468,8.5632,,陇南市（2004年前为陇南地区）,2013,249.5,74.0,26446.0,14.0,2.0,282.8,2,11111.0,111111.0,-1.3842299924509396,2.1563086196568273
1469,5.0199,,白山市,2008,300.3488,335.0,16526.0,213.0,,129.68,2,1111.0,101111.0,0.4504245220953035,0.20164691723463696
1470,22.5426,,乌兰察布市（2003年前为乌兰察布盟）,2013,833.7947,864.0,51651.0,57.0,2.0,283.3,2,11111.0,111111.0,-0.18321631593992824,2.2113242538720836
1471,6.5201,,乐山市,2007,452.9731,633.0,12101.0,48.0,,352.45,2,1111.0,101111.0,1.2661445432959126,0.1503340887054443
1472,52.94,,临沧市（2003年前为临沧地区）,2012,352.9771,183.0,22467.0,17.0,2.0,236.4,2,11111.0,111111.0,-1.7569315114228163,1.321198077655497
1473,2.2183,,来宾市,2005,170.0427,122.0,12699.0,19.0,,246.8,2,1111.0,101111.0,0.6194803636037521,0.8932061535077513
1474,6.845,,常德市,2007,864.0845,816.0,17275.0,72.0,,611.99,2,1111.0,101111.0,2.74909579714011,1.4818666414314496
1475,74.8829,,常德市,2011,1810.0,1042.0,17286.0,79.0,14.0,625.7,2,11111.0,111111.0,2.5032061562414505,4.479157907091653
1476,3.6613,,荆州市,2002,359.1,,13399.0,53.0,,647.52,2,1101.0,101101.0,2.1770811770861846,1.793577100026213
1477,3.9345,,天水市,2008,226.5698,591.0,13580.0,62.0,,357.21,2,1111.0,101111.0,0.7791738434927442,0.9307444277704264
1478,5.9687,,常德市,2006,723.8368,738.0,17336.0,65.0,,607.75,2,1111.0,101111.0,2.4517734678432648,1.4676132310157848
1479,2.0476,,梧州市,2003,161.9978,566.0,11978.0,23.0,,293.69,2,1111.0,101111.0,0.5303106467308479,-0.00022181493587236645
1480,4.55,,贺州市,2010,296.868,230.0,11220.0,29.0,,233.37,2,1111.0,101111.0,0.8060557355907765,0.8882538267261298
1481,,,海东市(2013年前为海东地区）,2011,,,12422.0,,0.0,,2,10100.0,10100.0,5.103802883243,5.779271815673647
1482,13.4423,,白山市,2018,661.7099,425.0,16673.0,48.0,57.0,118.0,2,11111.0,111111.0,-0.8945714003768009,-0.7953878384443567
1483,,,赤峰市,2019,1710.0,2491.0,83335.0,114.0,91.0,460.0,2,11111.0,111111.0,5.223189476907749,5.855345623341701
1484,3.4179,,中卫市,2009,142.9824,348.0,13091.0,27.0,,116.65,2,1111.0,101111.0,0.2295590186063554,0.5846733656204003
1485,25.4636,,延边朝鲜族自治州,2016,,,41688.0,,,,2,100.0,100.0,1.822873504685541,4.761406834052032
1486,9.6811,,襄阳市（2010年前为襄樊市）,2005,571.47,1218.0,19011.0,83.0,,577.22,2,1111.0,101111.0,1.9011002892394928,1.9935269433935392
1487,7.34,,定西市,2010,156.0193,161.0,18949.0,23.0,,300.38,2,1111.0,101111.0,0.8135887173992182,1.7845707134037694
1488,3.0841,,临夏回族自治州,2006,,,7860.0,,,,2,100.0,100.0,-1.2857945565122946,-1.0887746217606098
1489,31.4305,,保山市,2008,194.0496,236.0,18431.0,18.0,,248.22,2,1111.0,101111.0,0.7712466700200729,1.6026177810698994
1490,12.2871,,抚州市,2011,742.5067,963.0,18205.0,53.0,6.0,412.0,2,11111.0,111111.0,-0.3576565395069178,2.047477921812744
1491,14.1032,,九江市,2004,356.7621,388.0,18501.0,48.0,,464.82,2,1111.0,101111.0,1.4833451550157086,0.9671584168170912
1492,20.9505,,白城市,2015,699.6822,326.0,25005.0,43.0,24.0,196.67,2,11111.0,111111.0,-0.9827093795479392,1.6223266872417175
1493,4.9987,,荆州市,2003,389.98,741.0,13695.0,59.0,,647.8,2,1111.0,101111.0,1.6831035150733182,1.8032921025422246
1494,2.1517,,鸡西市,2003,169.1294,320.0,21894.0,73.0,,194.5,2,1111.0,101111.0,0.5858825450348725,-0.10400264369398515
1495,,,恩施土家族苗族自治州,2018,,,23433.0,,,,2,100.0,100.0,0.14530653480359446,1.6813991847308036
1496,6.7825,,乐山市,2008,562.3939,656.0,12417.0,50.0,,353.5,2,1111.0,101111.0,1.518466433700985,1.4559983544102666
1497,,,龙岩市,2002,257.858,,18527.0,27.0,,286.85,2,1101.0,101101.0,1.5195358348043304,0.5671547344584128
1498,14.9,,雅安市,2016,545.3272,360.0,14605.0,34.0,30.0,155.0,2,11111.0,111111.0,-1.6019973149100597,2.3137760044968005
1499,108.3586,,文山壮族苗族自治州,2020,,,30613.0,,,,2,100.0,100.0,0.8051219740669402,-0.7962177595393309
1500,2.5226,,六盘水市,2002,101.1188,,9656.0,27.0,,289.05,2,1101.0,101101.0,0.993842210850174,1.5558030266032632
1501,3.1913,,平凉市,2007,147.8204,399.0,10852.0,48.0,,226.83,2,1111.0,101111.0,0.36123878610173904,0.6513343995005559
1502,,,昌吉回族自治州,2013,,,71658.0,,,,2,100.0,100.0,4.577005637655245,5.1162656135643845
1503,5.2611,,襄阳市（2010年前为襄樊市）,2003,503.31,1108.0,19232.0,80.0,,578.54,2,1111.0,101111.0,1.789750076852867,1.9099386643217733
1504,8.1441,,宜昌市,2003,491.3566,1003.0,20723.0,67.0,,396.89,2,1111.0,101111.0,1.4918513292035915,1.612039916672498
1505,10.92,,白银市,2011,375.8008,581.0,19628.0,56.0,0.0,179.4,2,11111.0,111111.0,-2.4495468586905544,0.9125870605220636
1506,71.5139,,楚雄彝族自治州,2017,,,27767.0,,,,2,100.0,100.0,0.5435851021806615,4.306491328653405
1507,11.1447,,铜仁市（2011年前为铜仁地区）,2013,,,17613.0,,1.0,,2,10100.0,10100.0,5.57335099220233,8.304339346898153
1508,5.5053,,白山市,2009,356.6348,352.0,17032.0,40.0,,129.72,2,1111.0,101111.0,0.8188058537404768,0.9098109396304236
1509,13.2605,,贺州市,2016,518.19,444.0,11485.0,66.0,19.0,243.0,2,11111.0,111111.0,-1.512553923219941,1.1590559816343418
1510,23.0512,,大理白族自治州,2006,,,27655.0,,,,2,100.0,100.0,0.5332927164985589,1.1350556305712032
1511,28.62,,黄冈市,2002,362.27,,17044.0,24.0,,724.0,2,1101.0,101101.0,2.5036832080473923,2.1201791309874207
1512,3.3241,,松原市,2004,284.7227,277.0,20721.0,33.0,,280.78,2,1111.0,101111.0,1.0626482136861195,0.7042184755854368
1513,79.6085,,常德市,2012,2040.0,1289.0,17804.0,82.0,16.0,629.0,2,11111.0,111111.0,2.7923215621303146,5.152203929081086
1514,4.011,,乐山市,2002,179.8019,,12497.0,68.0,,346.86,2,1101.0,101101.0,1.1639670481147364,0.677214239883798
1515,,,昌吉回族自治州,2012,,,72156.0,,,,2,100.0,100.0,4.622769995420307,5.254511690923991
1516,15.3471,,延边朝鲜族自治州,2012,,,42510.0,,,,2,100.0,100.0,1.898412263888114,4.627436974970898
1517,12.8028,,宜春市,2009,700.243,380.0,18323.0,35.0,,549.92,2,1111.0,101111.0,2.460024708798944,2.8798775125290548
1518,2.6737,,德宏傣族景颇族自治州,2004,,,10970.0,,,,2,100.0,100.0,-0.9999970612324888,-0.3347552226239301
1519,,,乌兰察布市（2003年前为乌兰察布盟）,2019,808.0,1088.0,53486.0,75.0,42.0,269.0,2,11111.0,111111.0,0.8580132048817699,1.4901693513157208
1520,,,承德市,2016,1440.0,748.0,38808.0,117.0,59.0,383.0,2,11111.0,111111.0,2.4369671844532714,4.243812605763181
1521,7.2354,,九江市,2009,831.3636,944.0,18776.0,89.0,,491.03,2,1111.0,101111.0,2.4077380693228347,2.8186671040748736
1522,2.1406,,鸡西市,2002,149.1194,,22149.0,73.0,,196.03,2,1101.0,101101.0,0.9944574353515084,-0.1383146067146005
1523,6.6059,,商洛市,2013,510.88,185.0,19272.0,25.0,4.0,250.6,2,11111.0,111111.0,-1.5346044948924942,2.325371090077234
1524,22.0995,,吉安市,2014,1240.0,804.0,24884.0,53.0,22.0,526.7,2,11111.0,111111.0,1.749590257008628,4.665377264070705
1525,9.26,,定西市,2011,186.942,187.0,19330.0,23.0,1.0,302.3,2,11111.0,111111.0,-1.6203244427396957,1.7418094764729224
1526,7.4806,,红河哈尼族彝族自治州,2004,,,31729.0,,,,2,100.0,100.0,0.9076782456850312,1.5729200842935898
