Unnamed: 0,register,stock,province,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,city,stock_model_chose,register_model_chose,pr_stock,pr_stock_corrected
340,,7.5025,,2005,0.0027000456297223475,0.002581452653811554,42464.0,28.0,,270.0,2,呼伦贝尔市,1111.0,101111.0,6.7581166036964335,3.918475905591697
349,,9.4,,2012,0.004954076813113761,0.00423397348144092,29440.0,41.0,0.0,98.8,2,酒泉市,11111.0,111111.0,11.927009206363595,10.667807547592576
362,,1.1536,,2004,0.00035409215980095467,0.00036179450072358903,5191.0,6.0,,270.93,2,陇南市（2004年前为陇南地区）,1111.0,101111.0,0.9081631114942874,0.27669012608680726
363,,18.11,,2017,0.004748946882364193,0.005886494309070286,31203.0,53.0,58.0,99.0,2,酒泉市,11111.0,111111.0,13.153171135105515,20.175463209697703
369,,10.6344,,2013,0.005560317930259292,0.004419759846677357,32651.0,48.0,1.0,110.8,2,酒泉市,11111.0,111111.0,13.073812495270966,12.68072663822786
377,,1.3825,,2005,0.0004512831660461881,0.00036179450072358903,5512.0,6.0,,272.49,2,陇南市（2004年前为陇南地区）,1111.0,101111.0,1.0639877784301899,0.4548741436208577
382,,9.1392,,2006,0.0033387431401539266,0.0026010091133101265,50194.0,28.0,,269.96,2,呼伦贝尔市,1111.0,101111.0,7.800532203739527,4.850448910965155
391,,1.9546,,2006,0.0006250150367730898,0.0003715727304728752,5844.0,6.0,,274.12,2,陇南市（2004年前为陇南地区）,1111.0,101111.0,1.3517305346958233,0.47914663177072975
395,,3.2323,,2003,0.00047658201934673165,0.0008018148394414675,9453.0,13.0,,253.03,2,普洱市（2007年前为思茅市、思茅地区）,1111.0,101111.0,1.5186137557121442,1.5186137557121442
396,,1.3096,,2003,0.0005374939984288181,0.001652520827629366,8221.0,22.0,,126.81,2,张掖市,1111.0,101111.0,2.4167980883354256,1.1220916195258621
399,,19.4,,2018,0.0051549180690057825,0.0059647201470645755,36149.0,54.0,60.0,99.0,2,酒泉市,11111.0,111111.0,13.87766926200866,22.441921552055
400,,2.7396,,2007,0.0011032681086409538,0.0022001016935893924,8349.0,27.0,,128.72,2,张掖市,1111.0,101111.0,3.8391745699975313,1.8468651811527323
402,,2.2415,,2005,0.0009446072059398576,0.0024152227480736892,2680.0,16.0,,362.96,2,巴中市,1111.0,101111.0,3.787227937538337,2.3216835559694937
403,,1.5415,,2004,0.0006777076331260324,0.0017209684358743696,8429.0,22.0,,126.46,2,张掖市,1111.0,101111.0,2.706010268720541,0.8244403598518011
404,,2.1792,,2005,0.0007806748839233107,0.0019067548011108071,8431.0,23.0,,127.08,2,张掖市,1111.0,101111.0,3.045923232782584,1.3021876285938545
406,,8.605,,2007,0.004328409372960047,0.0026205655728086985,55474.0,28.0,,270.56,2,呼伦贝尔市,1111.0,101111.0,9.4056499135945,5.425763154593746
409,,2.438,,2006,0.0009238985728387193,0.0020045370986036693,8582.0,26.0,,127.15,2,张掖市,1111.0,101111.0,3.3675656986947913,1.1936977972901592
410,,6.5245,,2003,0.0007576742902560313,0.0022587710720851093,2759.0,15.0,,356.06,2,巴中市,1111.0,101111.0,3.340298586059081,2.0526400705713046
412,,4.681,,2004,0.0005800100019107407,0.0008018148394414675,9957.0,15.0,,254.9,2,普洱市（2007年前为思茅市、思茅地区）,1111.0,101111.0,1.6844380593953825,1.6844380593953825
413,,7.5154,,2004,0.0009054765011033303,0.00238588805882583,2766.0,16.0,,361.09,2,巴中市,1111.0,101111.0,3.696886034778803,2.2965548675458387
418,,4.0255,,2009,0.0019282569297765168,0.0026205655728086985,2791.0,17.0,,401.18,2,巴中市,1111.0,101111.0,5.557526825839052,4.605236234797272
419,,2.2662,,2003,0.0007160005620351638,0.003041029452028005,5393.0,27.0,,294.06,2,安康市,1111.0,101111.0,4.009598946433137,3.187671832785073
423,,3.5876,,2003,0.0011458875967970445,0.0022881057613329684,15116.0,19.0,,176.13,2,巴彦淖尔市,1111.0,101111.0,3.9903186138342988,3.9903186138342988
424,,2.9535,,2003,0.0008748720335515237,0.000567137325458599,5264.0,17.0,,507.27,2,昭通市,1111.0,101111.0,1.9363507385704224,1.9363507385704224
