Unnamed: 0,register,stock,province,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,city,stock_model_chose,register_model_chose,pr_stock,pr_stock_corrected
1301,,10.7003,,2008,0.0072962544422281155,0.005162905307623108,32357.0,55.0,,888.95,2,赣州市,1111.0,101111.0,16.55631899133688,9.577920217254544
1303,,2.7895,,2006,0.0012810403809940716,0.031925920131419414,11734.0,58.0,,352.34,2,天水市,1111.0,101111.0,32.09656878353154,27.249785823519577
1306,,24.8654,,2017,0.00639426222511069,0.008037704853913247,27577.0,42.0,67.0,430.0,2,河池市,11111.0,111111.0,17.815393507189476,21.180278959513227
1307,,11.6027,,2011,0.00789032846129167,0.009064418977588298,10097.0,94.0,8.0,503.0,2,泸州市,11111.0,111111.0,21.18016185513126,19.8410619265982
1308,,1.1412,,2006,0.0011570486438727589,0.0034614933312473108,6302.0,30.0,,46.83,2,金昌市,1111.0,101111.0,5.112385625422076,0.2656026654101158
1310,,3.3385,,2009,0.0013356541928196133,0.006668752689013182,27210.0,161.0,,127.31,2,伊春市,1111.0,101111.0,8.416812865324086,1.7681496302928208
1311,,13.2111,,2012,0.005322415663014105,0.0025912308835608407,21359.0,42.0,9.0,200.0,2,白城市,11111.0,111111.0,10.971718766803242,2.724684737186383
1312,,54.7924,,2011,0.007947558185706836,0.008321273516642547,17275.0,52.0,41.0,797.5,2,邵阳市,11111.0,111111.0,20.57260791218746,6.844247310626059
1313,,7.0420000000000025,,2008,0.004466276155220474,0.006130950052802441,10250.0,49.0,,300.11,2,荆门市,1111.0,101111.0,12.930006003669432,1.2456048295679274
1315,,53.5562,,2010,0.006685840643046782,0.005769155552078852,18561.0,55.0,,610.65,2,永州市,1111.0,101111.0,16.14814228362278,5.548978316329437
1316,,9.4279,,2015,0.005799807562419544,0.0041557476434466315,14507.0,47.0,14.0,125.37,2,白山市,11111.0,111111.0,13.2093432423036,11.776608406360776
1318,,2.0118,,2005,0.0007752027943266469,0.001339617475652208,6998.0,15.0,,156.31,2,池州市,1111.0,101111.0,2.5034664555425863,-3.2604231961216534
1319,,27.9684,,2012,0.013911637319900852,0.012838815660812769,72498.0,89.0,12.0,461.2,2,赤峰市,11111.0,111111.0,34.385778185420754,25.27063515804008
1320,,61.7038,,2012,0.009052356967658746,0.008643955098368992,17376.0,54.0,20.0,801.3,2,邵阳市,11111.0,111111.0,22.647560269189317,10.746990782647742
1321,,33.7861,,2018,0.002940127374192188,0.0020240935581022413,17175.0,24.0,44.0,123.0,2,丽江市,11111.0,111111.0,6.618553499956503,6.618553499956503
