省,省代码,市,市代码,市类型,省类型,数量,2002y1_pr,2002stock,2003y1_pr,2003stock,2004y1_pr,2004stock,2005y1_pr,2005stock,2006y1_pr,2006stock,2007y1_pr,2007stock,2008y1_pr,2008stock,2009y1_pr,2009stock,2010y1_pr,2010stock,2011y1_pr,2011stock,2012y1_pr,2012stock,2013y1_pr,2013stock,2014y1_pr,2014stock,2015y1_pr,2015stock,2016y1_pr,2016stock,2017y1_pr,2017stock,2018y1_pr,2018stock,2019y1_pr,2019stock,2020y1_pr,2020stock,2002y1_corrected,2003y1_corrected,2004y1_corrected,2005y1_corrected,2006y1_corrected,2007y1_corrected,2008y1_corrected,2009y1_corrected,2010y1_corrected,2011y1_corrected,2012y1_corrected,2013y1_corrected,2014y1_corrected,2015y1_corrected,2016y1_corrected,2017y1_corrected,2018y1_corrected,2019y1_corrected,2020y1_corrected
安徽省,340000,安庆市,340800,地级市,省,1,7.948124117300668,3.3071,8.881502021705717,3.9349,10.060811345307268,3.5713,11.007168791185006,5.3089,12.084504476754432,7.4495,14.250942454238078,6.7627,16.636678626699158,8.2929,16.435183171817116,12.1714,23.094116523728466,14.6788,27.42812932597508,17.6857,30.240069822816142,21.1146,32.85228780989386,25.9399,31.486467067170963,30.9036,30.22087232374829,36.2055,32.04269487912441,40.0674,39.38482284386187,46.5712,43.447502984792145,100.6946,54.36983981392365,57.6154,55.776564582306,61.6378,4.080195672332623,4.876001740880697,5.267901288499839,5.82801657881957,6.3337946197629185,7.905938805421793,9.618282151595109,11.250519289125034,15.146402360898168,18.274123584225826,21.873170547741907,24.46916574921866,25.494362322126033,27.243199347361593,33.45423819815786,38.241300578286065,45.43510270710863,51.97417894815148,59.38049172337776
安徽省,340000,蚌埠市,340300,地级市,省,1,6.101665170812447,3.0923,6.7415356479866615,3.8883,7.613183945256305,3.4589,8.43623275238479,3.9402,9.632998216511206,4.7024,10.795511060959189,5.2391,12.16105804416958,6.3487,12.231047265775409,7.9701,16.469287001381314,9.8706,19.532441986911444,11.7533,21.186422239140548,13.6161,24.58491132017341,16.4439,28.12073465214048,18.8037,30.202280082274033,22.4366,32.66636709595704,27.8173,39.01855688480294,33.208,41.91617449685071,79.4492,49.98708459259854,44.3532,48.3200646723019,49.9693,2.2337367258444027,2.736035367161641,2.8202738884488756,3.257080540019354,3.882288359519692,4.450507412142904,5.142661569065531,7.046383383083327,8.521572838551016,10.378436245162192,12.819522964066312,16.201789259498213,22.12862990709555,27.224607105887337,34.07791041499049,37.87503461922714,43.9037742191672,47.59142372682638,51.92399181337366
安徽省,340000,亳州市,341600,地级市,省,1,5.793235341608025,2.0205,5.953613597813899,2.6669,6.855884194334585,3.6069,7.9298500274843295,3.6069,8.81069790427653,9.5062,9.75370565498762,6.7047,11.104527910570486,8.1238,11.48228528561872,16.5988,15.73086313685286,19.9383,19.04225405212904,23.3301,20.524390425452133,26.0552,22.987479631635075,25.6057,22.17181167389695,29.8465,23.93450340797589,35.3242,25.70660863969912,42.8396,38.09604551436068,50.8451,43.13738644388661,97.2493,53.492172448365345,64.3974,47.530236563293954,70.6422,1.92530689663998,1.948113316988878,2.0629741375271564,2.750697815118894,3.0599880472850165,3.4087020061713345,4.086131435466436,6.297621402926639,7.783148974022563,9.888248310379787,12.157491150377897,14.604357570959877,16.17970692885202,20.956830431589193,27.118151958732568,36.95252324878488,45.1249861662031,51.09651158259318,51.13416370436571
安徽省,340000,池州市,341700,地级市,省,1,1.9232696711945203,1.0977,2.296948157758669,1.2513,2.7253923519311583,1.3405,3.1877130212729696,2.0118,3.5587094791491336,2.2858,4.566822906291382,2.2395,5.614679384540243,2.6036,5.862616179078086,3.5441,8.4161486933898,4.2915,9.671124116424613,5.2369,10.084161263516423,6.2923,11.779930710178892,7.1196,11.2467264982669,8.731,12.132086908649907,10.5624,12.678803615510983,12.7543,15.348533077931465,14.9621,16.304172586454015,33.983000000000004,19.86701966567384,18.6944,20.557756590849408,20.333,-1.9446587737735244,-1.7085521230663518,-2.0675177048762707,-1.991439191092466,-2.19200037784238,-1.7781807425249037,-1.4037170905638066,0.6779522963860041,0.46843453055950235,0.5171183746753609,1.7172619884421874,3.3968086495036935,5.25462175322197,9.15441393226321,14.090346934544431,14.205010812355662,18.291772308770504,17.471358799901676,24.161683731921165
安徽省,340000,滁州市,341100,地级市,省,1,10.14793121473472,4.2285,11.015456171492133,4.6741,12.141247041219009,5.0567,11.929656944871335,5.3319,13.514086687505937,8.2243,15.108995783481312,7.7761,17.27796198149199,8.7584,17.68824918441122,11.5913,23.48659813604609,13.4594,27.932533137849816,15.6942,29.453119751277818,15.961,35.2065453790881,18.4207,36.926640585743755,20.8604,38.60082088457868,24.1417,40.75364406700224,29.5161,53.423644495582714,35.7338,56.966076264401295,97.8435,80.28984368174353,47.8837,77.84991668784603,53.2756,6.280002769766676,7.009955890667112,7.34833698441158,6.750504732505899,7.7633768305144235,8.763992134665028,10.259565506387942,12.503585301719138,15.538883973215793,18.778527396100564,21.086220476203582,26.8234233184129,30.934535840698825,35.62314790819198,42.16518738603569,52.28012223000691,58.95367598671778,77.89418281597136,81.4538438289178
安徽省,340000,阜阳市,341200,地级市,省,1,9.512249509117618,4.8832,9.68540262620172,6.0527,10.948813084631333,7.01,12.390421170312885,9.513,13.988458852626689,14.2465,16.086200591946486,12.8124,17.849355874065175,14.8859,18.130727290170807,23.865,23.81959201367743,28.2858,27.844695403333468,33.5188,29.620134372567268,37.6374,32.6227792316637,43.084,31.874900761318674,48.4019,35.327224500429566,54.9953,38.941602503965015,62.8222,56.76997709207889,72.6618,61.860058598732856,141.8995,87.24121142642313,95.19,81.8500951267619,104.2034,5.644321064149573,5.679902345376699,6.1559030278239035,7.21126895794745,8.237748995635176,9.741196943130202,10.830959398961125,12.946063407478725,15.871877850847131,18.690689661584216,21.253235097493032,24.2396571709885,25.882796016273744,32.349551524042866,40.353145822998464,55.626454826503085,63.847658321049344,84.84555056065096,85.45402226783366
安徽省,340000,合肥市,340100,地级市,省,1,17.69600787555721,6.6613,19.768645462769342,9.0081,21.68202456028695,10.7689,26.455414280603172,12.6353,31.135167793722356,15.6147,37.00884883914959,18.279,44.47822642718008,22.513,47.70292502252086,29.6625,64.5465543009008,38.606,80.709541722268,55.04,87.72414783068533,66.5553,101.63297227802877,82.0675,112.1980847426767,97.5744,120.75400812292123,116.8809,131.901288475612,142.9899,155.7227571809775,169.7353,168.36845028701862,234.6325,200.6968483785504,217.5679,205.0323187467643,234.1024,13.828079430589167,15.76314518194432,16.889114503479522,21.276262068237735,25.384457936730843,30.66384519033331,37.459829952076035,42.51826113982878,56.5988401380705,71.55553598051875,79.3572485556111,93.24985021735358,106.20597999763177,117.77633514653454,133.31283179464546,154.5792349154017,170.3560500093351,198.30118751277826,208.63624588783605
安徽省,340000,淮北市,340600,地级市,省,1,4.646356150719624,1.5574,5.162311277162381,1.765,6.0561703431623615,1.7528,7.066870129018562,2.5834,8.02049369115846,3.7624,9.169799544034696,3.0056,10.195877845166327,3.5793,9.982790880782414,6.277,13.134476262378676,8.0759,14.917112700721312,9.9203,15.902583702859992,12.1237,17.837138839879962,13.4097,21.105017196147454,15.6716,20.530666106915948,17.8975,20.843536935714525,20.6599,26.20118914405814,24.2069,27.624974456012374,54.304,30.819619833098532,31.3456,30.484071750810017,34.6274,0.7784277057515796,1.1568109963373603,1.2632602863549325,1.8877179166531262,2.2697838341669465,2.8247958952184105,3.177481370062278,4.798126998090332,5.186762099548378,5.76310695897206,7.535684427785757,9.454016779204764,15.112912451102524,17.552993130529252,22.255080254747973,25.057666878482337,29.612574178328863,28.423958967326367,34.087998891881774
安徽省,340000,淮南市,340400,地级市,省,1,6.340693126741987,3.0262,7.085679483214655,3.4922,8.011097598505442,2.8988,9.245369341333273,3.7015,11.310299479664595,4.4207,12.27829671819977,4.9915,13.821232648657448,5.8869,13.254309823366508,7.3733,17.82508273398968,8.978,20.301763997629518,10.3471,21.058155950631047,11.8885,22.745545609257842,14.2483,26.196863738233237,15.7088,26.64421506110025,17.8035,26.039863244559477,26.0907,32.726266301217905,29.6177,33.83717990476441,67.6639,38.235144802106475,37.1345,36.99270240036581,39.8891,2.472764681773942,3.080179202389634,3.218187541698013,4.066217128967837,5.559589622673081,5.9332930693834856,6.802836173553398,8.069645940674427,9.877368571159383,11.147758255880266,12.691256675556811,14.362423548582644,20.204758993188307,23.666542084713555,27.451406563592926,31.5827440356421,35.8247796270809,35.83948393633431,40.596629541437565
安徽省,340000,黄山市,341000,地级市,省,1,2.9244858457435536,1.7779,3.8443931758385186,2.1868,4.428222327122086,2.1754,5.124245790775814,2.3591,5.80850562372069,5.4109,6.748557840797603,3.2837,7.322064717786289,3.8221,6.6087058952592725,8.617,8.600190663285924,9.5638,9.855475713577574,10.7651,10.772080838244877,11.4868,12.330563203860116,11.7135,9.996286689720618,12.5581,10.335034955089638,14.6978,10.845600809798725,16.6571,13.455716782346927,18.4899,13.818706146253474,28.5397,16.5374862692203,21.4756,17.166251730578036,22.9096,-0.943442599224491,-0.16110710498650205,-0.36468772968534324,-0.05490642158962178,0.057795766729175746,0.4035541919813177,0.3036682426822397,1.4240420125671909,0.6524765004556254,0.7014699718283222,2.4051815631706415,3.9474411431849177,4.004181944675688,7.357361978702942,12.257144128832174,12.312194516771124,15.806305868569963,14.141825403448134,20.770178871649794
