省,省代码,市,市代码,市类型,省类型,数量,2002y1_pr,2002stock,2003y1_pr,2003stock,2004y1_pr,2004stock,2005y1_pr,2005stock,2006y1_pr,2006stock,2007y1_pr,2007stock,2008y1_pr,2008stock,2009y1_pr,2009stock,2010y1_pr,2010stock,2011y1_pr,2011stock,2012y1_pr,2012stock,2013y1_pr,2013stock,2014y1_pr,2014stock,2015y1_pr,2015stock,2016y1_pr,2016stock,2017y1_pr,2017stock,2018y1_pr,2018stock,2019y1_pr,2019stock,2020y1_pr,2020stock,2002y1_corrected,2003y1_corrected,2004y1_corrected,2005y1_corrected,2006y1_corrected,2007y1_corrected,2008y1_corrected,2009y1_corrected,2010y1_corrected,2011y1_corrected,2012y1_corrected,2013y1_corrected,2014y1_corrected,2015y1_corrected,2016y1_corrected,2017y1_corrected,2018y1_corrected,2019y1_corrected,2020y1_corrected
安徽省,340000,安庆市,340800,地级市,省,1,7.261035403652599,3.3071,8.13028790471093,3.9349,9.327300706000113,3.5713,10.2156141659263,5.3089,11.306101605318663,7.4495,13.366372585307774,6.7627,15.686738896093226,8.2929,15.767073068165093,12.1714,21.8453833162283,14.6788,26.13075549218339,17.6857,28.87305213933024,21.1146,31.16529872904573,25.9399,30.51835190737434,30.9036,29.076443495457372,36.2055,30.923455062527427,40.0674,37.4076330255417,46.5712,41.397853723250826,100.6946,51.744328826463004,57.6154,53.18895296721899,61.6378,3.8809629213314585,4.645155257316987,4.93610503135684,5.601302884737984,6.347632153436153,7.766621510917622,9.336871786017726,11.310355057397363,14.764087221186243,17.914864378571057,21.363464168316316,24.27077057912057,26.449019917421527,28.18304391123471,33.937879339184605,39.2418007385128,46.1378445871562,53.08748393970285,59.847042024655394
安徽省,340000,蚌埠市,340300,地级市,省,1,5.449030028505735,3.0923,6.022397578232514,3.8883,6.916615341015753,3.4589,7.743665266986121,3.9402,8.867449695083037,4.7024,9.974934623199236,5.2391,11.338358575587682,6.3487,11.560447223642356,7.9701,15.306699860181546,9.8706,18.260626865615002,11.7533,19.97431936883334,13.6161,23.10856127168308,16.4439,26.425486462523953,18.8037,28.4422313265443,22.4366,30.908396905586446,27.8173,36.53387092323098,33.208,39.41705615778276,79.4492,47.099205177430285,44.3532,45.84877780018354,49.9693,2.912461146686381,3.440834088540743,3.6603451374506752,4.245913548995289,4.9784895597442524,5.796003464671659,6.748681225931691,8.292773310329759,10.34495245667576,12.519219119517677,14.779201522007021,17.99638097214363,22.901899155503305,27.568318475219503,33.921353310243134,38.32519641103959,43.930248733392055,48.32178434114426,51.58803809275546
安徽省,340000,亳州市,341600,地级市,省,1,5.139583210893729,2.0205,5.306227595765924,2.6669,6.173287768610461,3.6069,7.172872154569894,3.6069,7.995008631068678,9.5062,8.877806281838605,6.7047,10.200272727013832,8.1238,10.601107003116931,16.5988,14.268299413133855,19.9383,17.311864610236757,23.3301,18.812722657471003,26.0552,21.042841614843134,25.6057,20.73253541530594,29.8465,22.34669592017761,35.3242,24.144734377446646,42.8396,34.34403083946725,50.8451,38.81961898903232,97.2493,48.752002567728425,64.3974,44.2379632312085,70.6422,2.747064401110387,3.031657833262047,3.266968416173133,3.932943123993369,4.488671305562774,5.158509595496185,6.071283474875755,7.60460002235963,9.643154985383878,11.868761571985505,13.919724331945085,16.387649148077553,17.96804898909274,21.660073815003155,26.498367673391346,36.027984284370426,43.264405923601245,50.017484273929206,49.77558490792231
安徽省,340000,池州市,341700,地级市,省,1,1.6831903350553294,1.0977,2.010895628015633,1.2513,2.4126640594100635,1.3405,2.844356163229204,2.0118,3.2114073780760863,2.2858,4.11339505818262,2.2395,5.070513566315629,2.6036,5.4611439126143475,3.5441,7.689512547306649,4.2915,8.946790591493402,5.2369,9.438486754068572,6.2923,10.947851868765392,7.1196,10.72472046963081,8.731,11.527998085706828,10.5624,12.123336095557368,12.7543,14.371343956931755,14.9621,15.35067116980485,33.983000000000004,18.714827296627735,18.6944,19.397966349756246,20.333,0.8996512090558245,1.1489042587262077,1.2768070396794269,1.5595832148260622,1.8029939445501126,2.390116116985958,3.0180100128869487,3.9174979658035385,5.1969165426593475,6.133788979734063,6.983632094059227,8.52591862992026,9.294680989686784,11.173790092617882,13.305121202254805,15.075998406995689,17.108299514165715,19.200618040211808,21.826165821353865
安徽省,340000,滁州市,341100,地级市,省,1,8.991286000284589,4.2285,9.751626867317169,4.6741,10.846217281171294,5.0567,10.577829712916426,5.3319,11.996667376906018,8.2243,13.493254222738885,7.7761,15.523121610622068,8.7584,16.053136512223027,11.5913,21.091263112726182,13.4594,25.18471858688315,15.6942,26.82996216807621,15.961,31.831673716281482,18.4207,33.634371093791714,20.8604,35.32774369259029,24.1417,37.43750828964339,29.5161,48.151027585710146,35.7338,51.69182925355192,97.8435,74.25123548243707,47.8837,72.75164776235609,53.2756,4.805767448074635,5.571490375373427,5.739931560085641,5.799908563779775,6.735339397613779,7.840346947517833,9.2394854760562,11.515559860295742,14.254419054755264,17.266275291254136,19.851761173326178,24.789727081847424,29.149547579424997,34.242267350498594,41.08692371290922,50.511964458775275,57.61046455378681,76.178614363649,81.8585566758582
安徽省,340000,阜阳市,341200,地级市,省,1,8.22775620034047,4.8832,8.391042834458188,6.0527,9.563246533739669,7.01,10.930946805826268,9.513,12.395348548748656,14.2465,14.335303709906983,12.8124,16.053802334597894,14.8859,16.519581703990756,23.865,21.450936661594287,28.2858,25.124835216051554,33.5188,26.93250383212163,37.6374,29.671327906326088,43.084,29.551350929258493,48.4019,32.583362344168435,54.9953,35.92620692215186,62.8222,50.69807893981058,72.6618,55.430988661680686,141.8995,79.04056189562498,95.19,75.12540104376717,104.2034,4.397667132047512,4.794134868738247,5.060970029724875,5.9935254877395145,6.959172643917477,8.329625517193909,9.555350864770444,11.850159738846491,14.497502527806407,17.225220126687592,19.927632790743782,23.107302729658414,25.61095932332464,31.58220955959888,39.428300400884005,53.18390260680305,61.77775198883456,81.09225987434462,84.52945174830542
安徽省,340000,合肥市,340100,地级市,省,1,15.463971621500265,6.6613,17.37218540743208,9.0081,19.2727008693728,10.7689,24.02338683720395,12.6353,28.526879113106162,15.6147,34.13689039135403,18.279,41.268657437966716,22.513,45.43176039154653,29.6625,60.988780175350115,38.606,77.24440348573577,55.04,84.70749668034982,66.5553,97.60688052308588,82.0675,107.8519779897482,97.5744,116.39283713366514,116.8809,127.4644521352122,142.9899,149.03428026149675,169.7353,162.0605638478055,234.6325,193.5170194855966,217.5679,199.10844546628053,234.1024,8.265363979546827,9.92541707282723,10.199314756513575,13.172214984511953,16.015965663209265,19.835471855748995,24.56343321780831,32.59002724789131,41.21894576021059,52.9576350314298,62.675936073047396,76.01384555032587,93.47094242316776,112.81656370400864,139.8897111546287,156.34171574651873,180.6162502651068,198.54024386817056,224.0324510735962
安徽省,340000,淮北市,340600,地级市,省,1,4.0311210197493414,1.5574,4.493037750748717,1.765,5.336183164713979,1.7528,6.283734703267701,2.5834,7.09805237764647,3.7624,8.165111945633429,3.0056,9.278088226472828,3.5793,9.1919558899259,6.277,12.020774154449516,8.0759,13.775868211859514,9.9203,14.797271669992533,12.1237,16.635840400642547,13.4097,19.433887994076137,15.6716,18.980705159725467,17.8975,19.36987663118946,20.6599,24.07825161990134,24.2069,25.431403825387694,54.304,28.31283106487789,31.3456,28.19222193680999,34.6274,2.1546005961046766,2.5670502906939987,2.823963909584499,3.445421953947695,3.985089385533853,4.744393714246207,5.522391923761295,6.5937593069768035,8.124176880459332,9.444534077338698,10.94865141327108,12.955584647695227,16.842563851033386,18.397506114058107,21.258055886542685,25.25885429732449,28.343260623435242,29.047762306185984,31.721269115046024
安徽省,340000,淮南市,340400,地级市,省,1,5.500051624998255,3.0262,6.158429243967812,3.4922,7.053317106752921,2.8988,8.212048812760788,3.7015,10.002002119177892,4.4207,10.913430834366826,4.9915,12.536837653222962,5.8869,12.287775105634065,7.3733,16.26146925787218,8.978,18.613702667097822,10.3471,19.47726882086656,11.8885,20.953891656727613,14.2483,23.58402404334755,15.7088,24.34638661345757,17.8035,24.095321276039268,26.0907,29.75347742166685,29.6177,30.89040556218856,67.6639,35.00102635611995,37.1345,34.16051155163072,39.8891,2.939731764878794,3.518554362983395,3.732689140814535,4.502731990206803,5.615466096692723,6.341323057930706,7.462025507380289,8.814514825251804,10.99022832387248,12.761282733055836,14.411428779448029,16.31837710145885,20.439318726930374,23.598322233397287,26.444137773467563,31.212347262433678,34.42730970040647,35.90956664613957,38.436657545677996
安徽省,340000,黄山市,341000,地级市,省,1,2.586456012459972,1.7779,3.3592203568944816,2.1868,3.9085259720722143,2.1754,4.5630604053044905,2.3591,5.206480326629948,5.4109,6.0465099486922504,3.2837,6.635381450698238,3.8221,6.131124504946435,8.617,7.866492546676617,9.5638,9.11618466473857,10.7651,10.01189087178916,11.4868,11.414289491051392,11.7135,9.695667588848591,12.5581,10.05104030246591,14.6978,10.623650593333263,16.6571,12.82132004058282,18.4899,13.35212538924946,28.5397,16.020782277105788,21.4756,16.636508279152846,22.9096,1.382439187249035,1.9192555398035993,2.068432800019379,2.501962485693404,2.923096137045333,3.513365644551148,3.949431826899298,4.398101965549141,5.316527542808867,6.249923082692881,7.4078996174154526,8.889168814633654,8.402842524015504,9.742213150732887,11.659246072250935,13.449973856771871,14.880923301862394,16.436642258704236,18.719033832826465
