省,省代码,市,市代码,市类型,省类型,数量,2002y2_pr,2002stock,2002POP,2003y2_pr,2003stock,2003POP,2004y2_pr,2004stock,2004POP,2005y2_pr,2005stock,2005POP,2006y2_pr,2006stock,2006POP,2007y2_pr,2007stock,2007POP,2008y2_pr,2008stock,2008POP,2009y2_pr,2009stock,2009POP,2010y2_pr,2010stock,2010POP,2011y2_pr,2011stock,2011POP,2012y2_pr,2012stock,2012POP,2013y2_pr,2013stock,2013POP,2014y2_pr,2014stock,2014POP,2015y2_pr,2015stock,2015POP,2016y2_pr,2016stock,2016POP,2017y2_pr,2017stock,2017POP,2018y2_pr,2018stock,2018POP,2019y2_pr,2019stock,2019POP,2020y2_pr,2020stock,2020POP,2002y2_corrected,2003y2_corrected,2004y2_corrected,2005y2_corrected,2006y2_corrected,2007y2_corrected,2008y2_corrected,2009y2_corrected,2010y2_corrected,2011y2_corrected,2012y2_corrected,2013y2_corrected,2014y2_corrected,2015y2_corrected,2016y2_corrected,2017y2_corrected,2018y2_corrected,2019y2_corrected,2020y2_corrected
安徽省,340000,六安市,341500,地级市,省,1,0.01449334687987411,0.0077158780000000015,666.7550118926266,0.015375017126012457,0.012136143,668.5897025903422,0.021821530848577436,0.011434381,611.9439071566732,0.024461380233652092,0.014608956000000001,616.2726556343578,0.023325267153229842,0.019255074,611.8646978021978,0.02971123200477005,0.019356156,603.2137934941027,0.03590953771313803,0.022718555,608.9999928634996,0.04052276508097818,0.028567658,629.2675358258807,0.0480077656383342,0.037695574,559.9808679807852,0.04585450669009985,0.043547617000000004,562.6507675438596,0.05722357407212366,0.047577258,564.3515673017824,0.061999969828992536,0.052664795,566.5245680951313,0.06570500777051502,0.059932905999999994,572.5886211024933,0.07871087114714208,0.084253799,473.88961159635755,0.08832782557992798,0.08608065300000001,476.4357455575586,0.09502303478403466,0.10028383699999999,479.3903138572482,0.10922363602924592,0.202172148,482.585761849538,0.11522464422945145,0.12283847199999999,485.4659874138448,0.12953915215315712,0.144849751,440.6448718963561,0.005888624843784973,0.006688287670322262,0.008515292749999348,0.009271957104174151,0.009689167292206155,0.012646596544658578,0.015341005965332324,0.019304082521966474,0.02525367859572942,0.026087917441895918,0.03425302927627012,0.040634862773467104,0.04766763609582093,0.06205080390601924,0.07762417726899018,0.0930897696689092,0.10647049648251784,0.11357182653123753,0.13163115559546795
安徽省,340000,马鞍山市,340500,地级市,省,1,0.05371313111268605,0.015556057,121.07824248120302,0.0693853885224759,0.019835478,123.11273820181607,0.08251069723916414,0.018565363999999997,122.50231053604438,0.09343384153586813,0.022272148999999998,123.77790740308656,0.09979032159702143,0.025687541,125.99882491186837,0.11374662996126475,0.029249761000000006,126.50017730529692,0.12543700303258656,0.034490768,127.70953757225433,0.13212435118996058,0.042716591,128.235888843954,0.1437581333980101,0.05122097900000002,133.58393727763868,0.1147351256050487,0.04836628,218.77638750287863,0.12449051872517428,0.056250152000000005,218.4491883635847,0.1313551828807398,0.063251799,219.63802291726967,0.13682459623533827,0.07293872700000001,221.33098134496015,0.13760743557664293,0.081151142,225.3215354758067,0.14666337047215686,0.094151352,226.33025990005012,0.15998617632110626,0.108274312,228.88808577279846,0.17595288326459574,0.158618055,232.17848721204425,0.18234773667836948,0.131894516,234.79141397843478,0.20271659712296364,0.155193946,216.80807040817336,0.02182356366194901,0.030183344496589368,0.03219768341980686,0.03541560461935688,0.041452263493698474,0.04841629378424094,0.05358826468802675,0.06294090182235684,0.07562155097375435,0.06527603719955212,0.07451784429153183,0.08609036174799169,0.09926343947912163,0.10848122853340414,0.128890566405898,0.15673122141162704,0.17151773663436565,0.1797320847193051,0.20599038587289598
安徽省,340000,宿州市,341300,地级市,省,1,0.017755763521838587,0.0057342930000000005,585.2508465011288,0.019365713917822203,0.004792411,590.4126174496644,0.0236246408846648,0.0071088769999999996,577.0531321066777,0.02071199217952795,0.003409702,577.88035450517,0.024613585761863385,0.024238767,573.0407023144453,0.03102967966028488,0.011119701999999999,569.6285996021029,0.03770376733298428,0.013100178,568.9999207613133,0.04148326596708513,0.028593861,566.3698271346254,0.04921092434693918,0.033044988,533.4727347273473,0.05255205487297212,0.035717525,536.4173407313323,0.05960291560779174,0.038118465,537.196336308126,0.05950349243724828,0.03770454,538.150042625746,0.06347906248571594,0.046066327000000004,545.5850681981335,0.07154255493661542,0.054550699,553.2009814856123,0.07717689085285055,0.06593943299999999,556.2422744128554,0.08570299519131104,0.078159137,564.1694811175929,0.09595596074659353,0.151548155,566.8185137531732,0.10432311566094653,0.103885567,569.4072987662842,0.11439682476705985,0.12322173300000001,534.2994161801502,0.007214139774730752,0.008424281063363646,0.009218910196652809,0.00785077134635186,0.01022432663004826,0.013207794261463797,0.016107523415964022,0.01976164232398833,0.025886580021629173,0.029898340815082386,0.035677261449827885,0.03899866816707629,0.04605275842659362,0.05639974482062021,0.06782452321562134,0.0839593483877576,0.09353725212380976,0.10282667283788283,0.11624428591856692
安徽省,340000,铜陵市,340700,地级市,省,1,0.05815063033770654,0.01511356,70.00997703697838,0.06174068747198424,0.020454583000000002,69.06031767307822,0.06646301529055669,0.018037895,70.4960296999072,0.078657736174865,0.025263214,70.414636033109,0.08888454718075234,0.027586857000000003,71.00845234625473,0.10842334129139504,0.028435016,71.51745680521472,0.11867575244971056,0.034202468,72.50061664247156,0.12348808018065002,0.044222196,73.50155030471507,0.14571275994096114,0.055108356,72.36107665591665,0.17527801827583928,0.068015132,72.74998744412636,0.17011016308612334,0.079513785,73.25019158443273,0.19887677608229914,0.094751389,73.49971381980367,0.2066365223419058,0.105980004,73.69975203975594,0.13860934018585586,0.05624882900000002,158.851307787478,0.14810800941405927,0.08701121099999999,159.65643762508338,0.1586334151142541,0.10063896300000001,160.1487095159791,0.17067524323889585,0.15743906400000002,161.53805412848894,0.1612992536173002,0.12239783,163.4710349759902,0.19281934619627847,0.16509806800000001,132.0166869092253,0.023626512863214464,0.026857822361540943,0.02593548711930392,0.029814799850151754,0.03692207431832342,0.04615043405524061,0.05069977343666044,0.058826787498898324,0.07664974942944236,0.09972059019329647,0.101824964463703,0.13034410383139838,0.149910560630358,0.10927106843140998,0.13016014265301667,0.155405982437213,0.16637312715037247,0.15898552756615716,0.19593329845921914
安徽省,340000,芜湖市,340200,地级市,省,1,0.046031691586986515,0.014559015,221.00396075254298,0.05143626059508098,0.017347163,222.7857031127796,0.05952046426480662,0.014414375,220.50904211131697,0.06621475985206078,0.01875712,221.78245225574315,0.08023147522642983,0.022284101,223.01101761889268,0.08845142244306714,0.02562787,224.5407010372884,0.10241214491008556,0.031923349,226.99999122518403,0.11158313509390816,0.04256560400000002,233.96355666225713,0.1282417550814035,0.058325912,226.47052822720502,0.11019932974265616,0.056543294,356.0245356667954,0.11992435916057473,0.068013589,356.50963719901625,0.12319530408259133,0.076884291,358.77810428483565,0.13768509327064735,0.088196396,360.71768765908274,0.14364208929378613,0.10284260199999999,363.94839625991244,0.1532489156179384,0.121548937,366.2755205860408,0.163856643931293,0.137040089,367.89380794948914,0.17390306796267335,0.191095305,372.3675994777771,0.18792588242212172,0.164159846,376.47939763296375,0.21597857204498605,0.180974469,364.20496484208076,0.018702606439164382,0.022375292640391703,0.02322633463929246,0.025098355331842154,0.033327643386143566,0.03764937964400263,0.043751755829852676,0.053155554503946024,0.06745942083153336,0.06269549547022767,0.07178462114386161,0.08074236631951916,0.09988771243688317,0.11323857791838522,0.13467806904680138,0.16052294348367135,0.1695195898885944,0.18523021582669075,0.21946653617531542
安徽省,340000,宣城市,341800,地级市,省,1,0.019669494829146532,0.012455088000000001,275.28508970300015,0.021631630465610237,0.015344936000000003,269.00079438633657,0.026766719312831644,0.015626978,268.49720861342144,0.030278425857752395,0.023844186,262.77684914333474,0.034510769543112926,0.02867413,257.4724979876576,0.041914278869458366,0.024039575,254.3805394787665,0.05252787366480742,0.026619788,257.9997991323544,0.05761379711883261,0.041841783,258.00047692857993,0.06740155420107106,0.048567602,252.995813080514,0.07300804680771572,0.05526105,254.04873618889056,0.08227653373587364,0.05831424,255.15208677198774,0.09519485076823883,0.06713279999999999,255.95386904761907,0.0941069183449212,0.081150576,256.852152493982,0.0990865731167852,0.09659326900000001,258.29750066471684,0.1090084353741984,0.114292995,260.18654884634265,0.11813577565408424,0.133826574,261.72828644951284,0.1256930009224553,0.241188896,263.65724558074504,0.1373431237161358,0.166429869,265.22042197249186,0.14771446369644564,0.192682939,250.3849084773176,0.007991685900821992,0.00940997763750986,0.010445025717372233,0.011476877553654011,0.014335553684738508,0.017840827813442626,0.022440568009406827,0.02744584412646236,0.03545545525841611,0.04153632947325931,0.049249292175509114,0.0623908319371342,0.06827263993990206,0.0781137526313901,0.09579869147401393,0.11573227660314987,0.12252472723951471,0.13537303175252796,0.15009999086252362
福建省,350000,福州市,350100,地级市,省,1,0.04311857461650356,,598.3390932067881,0.05126545889884517,0.017007736000000002,657.8947368421052,0.055985202058979014,,661.1499744070978,0.057464289643342374,,663.6473700730909,0.06313886816287093,,667.3635121009889,0.0697261004338586,0.036535225,667.4572251397594,0.07764537458632208,0.047071468,678.268630075859,0.08535892264194493,0.051355779000000004,683.9405497829804,0.09839225537384523,0.061167615,709.0909090909091,0.10588578354757823,0.074638018,717.1345298358644,0.11658979916650365,0.08636983699999999,725.060994467544,0.12649385683262604,0.09949336,730.7362011085955,0.13629655314582292,,738.6241874419601,0.1438847488571471,,746.7545409851313,0.15409908990619936,,753.7902274744381,0.16450075554388408,,,0.1855092887892721,,770.3088095494771,0.20486136088878232,,776.8098677189586,0.21098924484763507,,826.3438416725199,0.017254785889580626,0.02089239243856071,0.02298180080605533,0.026505641225763488,0.03293050842068005,0.03852527188535259,0.043913553948131206,0.05234300362838579,0.06294822085861053,0.0749345881679891,0.08752823668399229,0.10188170060742102,0.11673684447012728,0.1270710535738145,0.14303798572372425,0.16450075554388408,0.17896612738621379,0.19163006560860144,0.1969726455128299
福建省,350000,龙岩市,350800,地级市,省,1,0.026852652086951475,,288.3027728085868,0.03022891550431097,0.011652154,272.00979395731315,0.03363618730202088,,273.00320512820514,0.03562066811572825,,273.39794399149235,0.040901772628079834,,274.4952421617665,0.0472253592343917,,275.50632218239747,0.055194890748073724,0.037159165,276.5051368455659,0.06416143944599001,0.048045029,277.5042556770395,0.07597290793981493,0.064191249,256.6891951402741,0.0805256692114201,0.07773417099999999,255.38575606541173,0.08979395697492183,0.090267989,258.9987900786449,0.09769180815742033,0.103728805,257.51670378619156,0.102531986998939,,258.2496413199426,0.11907389040318468,,260.22582816122036,0.12774540128892295,,262.597783121873,0.14204186329989096,,,0.1538085294673745,,263.6368650377806,0.17133497496906666,,264.1018565966337,0.17786411743619834,,271.91420017432824,0.010745641906038488,0.01231929605768893,0.013807580003656214,0.01643018046785986,0.021332599191915567,0.026093095599318952,0.031216332272723916,0.03934448038679448,0.04860503878171704,0.05698742226899727,0.06741161555368064,0.0786837226701176,0.08781777927063504,0.10515947539157144,0.1185759429011481,0.14204186329989096,0.14838349635965078,0.16026903439441212,0.16604811197135927
福建省,350000,南平市,350700,地级市,省,1,0.022347804995505326,,304.7125956022944,0.02498974416738274,0.008112879,285.00363013007967,0.026218255890004018,,286.99794807743774,0.029266801625267364,,288.0092692212199,0.0329804790975754,,288.0060796952828,0.038252435550998186,,288.0000294705342,0.04632495001059698,0.019495619,288.99312590448625,0.05139809571093761,0.024190282,289.50468029618594,0.0602821993656022,0.032852111,265.44717668488164,0.0641307380501269,0.039745336,264.78327165062916,0.07377312566036713,0.047033793,264.4481587604797,0.08114267641750877,0.054506645,263.48897381726687,0.09004295296951445,,261.4573590681064,0.1031572207588341,,263.1113903669815,0.10877535894468758,,265.41111454489265,0.12861546313784772,,,0.12960863103573048,,268.12462552426604,0.14118828714200474,,268.7881571127559,0.14804758395614862,,268.3470622004459,0.008942934541067935,0.010184158170014057,0.010762535673471275,0.013499433274466703,0.017201194386937606,0.021135349183582324,0.02619979879385102,0.03151786160159093,0.038566624833334395,0.0453848503896287,0.055384190125388665,0.06535458774248717,0.07712102730277545,0.09110275293030473,0.10096755437877032,0.12861546313784772,0.12503716080029903,0.13206941812163828,0.13821237331165434
福建省,350000,宁德市,350900,地级市,省,1,0.01950692538229204,,326.15234531604966,0.022102736206226242,0.005547258,302.50980831745323,0.0247656793343619,,303.9943930749557,0.027110216113460987,,304.98775075448253,0.029876486582197975,,304.49512330505115,0.035681385149386964,,304.50369433535246,0.04345902334217182,0.015421347,304.00067223124756,0.049806983722778315,0.019031239,303.5009913750372,0.06022978669592554,0.025646775,283.11161792326266,0.06517893902680565,0.031729681,282.401202331795,0.07443772712230706,0.038615867000000005,284.80261596476885,0.08246198568065102,0.046358891,284.29282160625445,0.08923112989128522,,285.30670470756064,0.09894106717789852,,286.50540322270507,0.10718511060909396,,287.44809964867454,0.13539543005301755,,,0.12794235950378535,,290.0804449893837,0.15103083239453985,,290.7977353384529,0.15987742227177254,,313.61846279072546,0.007806098040788354,0.009007605680417806,0.010166256231233217,0.012504699289179513,0.015582285866092874,0.01971478478751409,0.02457892921809336,0.030542174725612662,0.038533092882124816,0.04612665449092634,0.055883130808682326,0.0664171964313337,0.07642570770566787,0.087379279234768,0.09949145274272383,0.13539543005301755,0.1234296608999309,0.1412762670086907,0.14925632273523845
